tas,pr,tos
13.9834,1155.83,18.0252
14.019,1152.77,18.0716
14.0229,1152.06,18.0432
13.9571,1155.49,18.0681
14.1097,1150.12,18.1169
14.0916,1156.63,18.1271
13.9921,1152.24,18.0716
14.0374,1152.69,18.0967
14.1542,1157.98,18.2121
14.1495,1161.16,18.1694
14.0844,1156.6,18.1344
14.0781,1159.27,18.2163
14.1159,1162.41,18.1571
14.1138,1159.08,18.2122
14.1787,1158.98,18.2478
14.3418,1164.53,18.3086
14.1778,1162.58,18.217
14.108,1162.99,18.1669
14.0391,1158.8,18.1128
14.1209,1158.16,18.1971
14.1631,1161.28,18.2133
14.3392,1162.09,18.2732
14.2562,1159.22,18.2197
14.0403,1158.47,18.115
14.1344,1154.62,18.179
14.2278,1157.2,18.2191
14.0987,1153.42,18.2212
14.1714,1158.41,18.2707
14.1494,1161.22,18.2269
14.0869,1162.31,18.1884
13.999,1157.28,18.109
13.8938,1155.72,18.0079
13.9092,1151.72,18.0454
14.1352,1157.62,18.2093
14.0859,1161.02,18.1668
13.9582,1160.45,18.0519
14.006,1154.41,18.1009
14.0549,1153.0,18.1701
14.0881,1157.23,18.217
14.2585,1159.14,18.3079
14.2198,1163.11,18.2694
14.0439,1162.03,18.1462
14.0873,1153.69,18.1452
14.2338,1161.28,18.2592
14.1407,1162.08,18.234
14.3122,1159.39,18.2849
14.2689,1166.1,18.2541
14.1491,1160.97,18.2186
14.0992,1157.99,18.1881
14.0641,1159.4,18.1682
14.0701,1160.73,18.1468
14.0624,1159.0,18.1293
13.9901,1155.75,18.0734
13.9795,1155.61,18.0941
14.1326,1158.54,18.1834
14.0851,1161.64,18.1685
13.9053,1157.91,18.0631
13.993,1155.05,18.0759
14.0153,1153.33,18.1269
14.0475,1155.71,18.1712
14.0955,1161.06,18.1845
14.052,1160.0,18.1919
14.0179,1161.47,18.1379
14.0969,1156.35,18.1843
14.0789,1157.5,18.1665
13.9526,1153.33,18.0832
14.0681,1157.79,18.1343
14.1658,1155.87,18.208
14.1804,1159.35,18.2338
14.0791,1159.59,18.1197
13.9437,1155.87,18.0116
14.1021,1157.1,18.1674
14.2426,1159.47,18.2552
14.1415,1156.63,18.2059
14.1747,1158.11,18.1998
14.1369,1160.11,18.1726
14.0096,1154.94,18.0907
14.0851,1155.88,18.1297
14.0214,1155.91,18.1047
14.064,1158.08,18.1348
14.003,1158.66,18.0975
14.0193,1156.11,18.0737
14.0113,1155.27,18.124
14.1348,1160.66,18.2254
14.0863,1156.21,18.1625
14.1152,1159.31,18.18
14.0746,1162.66,18.174
14.0658,1158.39,18.1819
14.1064,1159.94,18.1704
13.9937,1156.13,18.0793
14.0243,1154.46,18.1742
14.1856,1160.24,18.2378
13.9946,1160.96,18.1693
14.0124,1153.12,18.092
