tas,pr,tos
14.9752,1190.33,18.2843
14.5231,1176.03,17.9355
14.2009,1164.21,17.7237
14.1819,1169.62,17.7649
14.2527,1170.53,17.7584
14.1397,1164.97,17.7225
14.0847,1163.1,17.6781
14.118,1169.08,17.6956
14.1257,1165.35,17.7382
14.1786,1163.34,17.7861
14.1793,1166.86,17.7659
14.2703,1166.12,17.8091
14.3341,1171.37,17.8372
14.2614,1168.68,17.8414
14.3437,1166.04,17.8704
14.3268,1174.43,17.8492
14.2637,1168.57,17.7763
14.1829,1167.31,17.7341
14.2351,1166.57,17.7633
14.1111,1169.52,17.6963
14.149,1164.26,17.7156
14.2325,1163.58,17.8207
14.4716,1176.45,17.9615
14.4352,1177.84,17.9242
14.1491,1167.51,17.6946
14.123,1165.7,17.668
14.1964,1166.5,17.6929
14.2718,1166.64,17.7968
14.2767,1168.51,17.824
14.279,1166.77,17.8766
14.4739,1175.34,17.9821
14.352,1170.1,17.8915
14.3821,1168.57,17.9221
14.4173,1169.99,17.9222
14.4646,1174.81,17.9271
14.378,1170.41,17.9012
14.4005,1174.52,17.8904
14.4288,1171.19,17.9102
14.5246,1176.44,17.9715
14.512,1173.26,17.9769
14.4081,1172.66,17.904
14.3326,1171.63,17.7945
14.474,1168.96,17.9424
14.6403,1173.8,18.0351
14.7855,1174.52,18.1678
14.8032,1179.12,18.1145
14.3815,1170.36,17.8096
14.2416,1165.3,17.731
14.2652,1162.7,17.8082
14.3365,1164.93,17.8667
14.3864,1166.39,17.8755
14.4505,1163.88,17.9539
14.5195,1172.53,18.0048
14.5563,1172.76,17.9912
14.2996,1168.88,17.7979
14.2442,1164.46,17.7872
14.3036,1164.58,17.8522
14.5077,1166.16,17.9829
14.5178,1169.97,17.9384
14.4984,1167.27,17.9518
14.4816,1168.09,17.9431
14.4111,1171.06,17.8597
14.282,1162.75,17.841
14.3398,1166.09,17.8833
14.3265,1166.68,17.9054
14.4397,1167.18,17.9038
14.4186,1165.67,17.8803
14.4585,1165.03,17.9144
14.4852,1168.6,17.9423
14.306,1168.82,17.8318
14.3924,1169.08,17.881
14.6269,1167.32,17.9894
14.4836,1166.81,17.9101
14.4882,1169.2,17.9011
14.4457,1170.7,17.9417
14.5428,1170.36,18.0403
14.7289,1174.7,18.1026
14.564,1172.6,18.0146
14.436,1169.81,17.8663
14.294,1166.02,17.8096
14.2579,1167.49,17.8059
14.3221,1163.89,17.8614
14.4023,1167.33,17.883
14.5747,1171.53,18.01
14.3916,1169.8,17.821
14.2417,1162.82,17.8015
14.4204,1168.0,17.8785
14.5228,1171.91,17.9773
14.4659,1174.98,17.9001
14.3176,1172.25,17.8254
14.3282,1166.25,17.8435
14.3698,1165.5,17.8675
14.4439,1169.27,17.8856
14.3741,1168.54,17.887
14.3192,1170.59,17.8156
14.3004,1165.04,17.8447
14.4019,1167.64,17.9365
14.4915,1169.5,17.9877
14.4942,1170.72,17.9562
14.4614,1167.14,17.9375
14.4989,1172.68,17.9294
14.4553,1167.28,17.891
14.4238,1163.24,17.8967
14.5234,1168.66,17.9739
14.5907,1171.18,18.0207
14.6545,1170.68,18.0576
14.5236,1173.56,17.9508
14.4781,1167.89,17.9076
14.6484,1170.55,17.9903
14.543,1168.21,17.951
14.5954,1167.52,18.0199
14.6354,1170.02,18.0754
14.6499,1176.18,18.0621
14.8215,1174.26,18.1409
14.6588,1169.71,17.9869
14.4167,1170.12,17.8483
14.5072,1166.69,17.9212
14.5225,1168.66,17.9901
14.5817,1169.12,18.0045
14.5117,1169.98,17.9289
14.5408,1170.71,18.0039
14.6499,1170.75,18.0651
14.7134,1171.2,18.0629
14.5791,1169.81,17.9752
14.5143,1172.79,17.8906
14.4368,1168.3,17.861
14.4164,1169.72,17.8054
14.2695,1164.95,17.7576
14.255,1163.71,17.8219
14.5909,1168.18,18.042
14.6516,1171.95,18.0687
14.567,1170.16,17.9702
14.4777,1165.07,17.9591
14.7139,1171.64,18.1374
14.9442,1175.34,18.2948
14.8716,1181.22,18.2007
14.5117,1172.59,17.89
14.3996,1162.49,17.8214
14.379,1165.04,17.8886
14.4438,1169.52,17.9197
14.5772,1167.17,17.9892
14.6357,1173.75,18.0233
14.7714,1175.24,18.0698
14.536,1172.67,17.9321
14.3761,1167.19,17.8446
14.3986,1169.72,17.8964
14.5062,1171.03,17.9435
14.4609,1169.9,17.9078
14.4907,1170.82,17.9134
14.4694,1165.89,17.9749
14.6338,1169.18,18.0304
14.678,1173.7,18.049
14.4897,1166.89,17.9441
14.5657,1166.13,18.0016
14.6375,1165.0,18.0422
14.6831,1170.93,18.0966
14.6836,1174.12,18.0368
14.4785,1171.69,17.913
14.4579,1168.69,17.9206
14.6602,1174.98,18.0117
14.5434,1174.84,17.9275
14.4228,1171.98,17.8668
14.3829,1169.72,17.8618
14.4895,1170.21,17.921
14.5659,1169.02,18.0152
14.6006,1173.55,18.0384
14.5019,1176.4,17.935
14.4142,1169.66,17.944
14.5405,1173.55,17.9492
14.5164,1171.49,17.8881
14.4544,1169.6,17.8693
14.4216,1168.48,17.8624
14.4462,1169.59,17.9338
14.6323,1178.57,17.9672
14.4887,1168.99,17.9427
14.5301,1169.55,17.9027
14.4675,1169.75,17.9259
14.6004,1172.12,18.0435
14.6182,1173.96,18.0434
14.6177,1169.54,18.0177
14.5762,1168.57,17.9996
14.4423,1172.18,17.9597
14.4627,1168.75,17.8892
14.3712,1162.13,17.8798
14.3375,1167.15,17.887
14.5447,1169.45,17.942
14.5815,1175.53,17.9663
14.3617,1169.81,17.7833
14.2905,1160.04,17.8251
