tas,pr,tos
12.7281,1005.08,17.8607
12.6882,1003.43,17.9102
12.8498,1008.95,17.969
12.7626,1001.17,17.8872
12.7482,1002.75,17.9139
12.9376,1015.51,17.9874
12.738,1003.44,17.8501
12.7312,1004.08,17.8859
12.6547,1004.01,17.8465
12.5504,1004.78,17.7616
12.6246,998.471,17.8297
12.6467,1004.22,17.8344
12.5734,1001.02,17.8562
12.5294,998.888,17.7469
12.6771,1005.24,17.8882
12.7408,1007.28,17.9148
12.7746,1009.05,17.8992
12.5679,999.888,17.7873
12.5918,1004.33,17.8061
12.5977,1000.53,17.8496
12.739,1010.32,17.9393
12.6472,1003.49,17.7962
12.6975,1009.16,17.92
12.8553,1014.61,17.982
12.6782,1003.82,17.8168
12.8094,1012.66,17.9418
12.9819,1019.18,18.0733
12.6825,1009.19,17.8543
12.6979,1007.49,17.893
12.8478,1010.04,17.9917
12.8283,1016.13,17.9768
12.7942,1011.37,17.9235
12.709,1002.78,17.8488
12.6318,1000.66,17.8769
12.7317,1008.7,17.8875
12.6743,1002.45,17.8625
12.8018,1005.66,17.9456
12.7591,1008.15,17.9442
12.7529,1009.21,17.9324
12.6451,1003.71,17.8391
12.597,1003.06,17.8427
12.9558,1012.78,18.0859
12.7929,1006.12,17.9789
12.8435,1003.57,17.9749
12.8492,1009.33,18.049
12.8807,1009.36,17.9912
12.7542,1009.36,17.8781
12.8067,1007.54,17.9577
12.9447,1012.18,18.0502
12.7815,1002.31,17.9793
12.7553,1008.05,17.9424
12.8708,1003.65,18.0214
12.8482,1015.08,18.0222
12.8438,1006.94,17.9398
12.7174,1004.97,17.9403
12.9189,1010.72,18.0346
12.7234,1002.07,17.8572
12.7853,1007.57,17.9448
12.827,1005.83,17.9438
12.7931,1009.02,17.9858
12.8577,1007.3,18.0175
12.8384,1007.06,17.9857
12.7597,1007.74,17.9805
12.7251,997.689,17.9286
12.8146,1005.45,18.0111
12.8198,1004.49,17.9525
12.7221,1001.53,17.932
12.8154,1007.92,18.0396
12.7746,1002.4,17.998
12.71,1001.38,17.964
12.8891,1008.6,18.041
12.9499,1011.81,18.1175
12.9267,1012.9,18.1343
12.8767,1008.75,18.0616
12.9573,1006.82,18.1025
13.0015,1014.3,18.1618
13.1185,1015.8,18.2427
13.0277,1011.08,18.1725
13.1257,1015.2,18.1778
13.0065,1017.18,18.1127
12.8304,1009.72,18.0655
12.9779,1015.25,18.142
13.0319,1016.6,18.1286
12.8545,1011.71,18.0335
12.9004,1012.55,18.048
12.8177,1004.03,17.9529
12.8277,1002.96,18.0067
