tas,pr,tos
13.1283,1023.5,17.6404
13.1765,1025.44,17.6742
13.2364,1026.6,17.7158
13.3418,1030.47,17.8005
13.2788,1032.56,17.7272
13.0025,1022.82,17.5913
13.0591,1020.84,17.5896
13.0045,1019.64,17.601
13.037,1023.25,17.6033
13.2384,1027.3,17.7016
13.1843,1025.76,17.686
13.1427,1022.34,17.6976
13.2811,1028.29,17.7568
13.2745,1027.33,17.7289
13.1767,1025.66,17.649
13.221,1022.96,17.6585
13.1964,1020.74,17.6947
13.2495,1025.52,17.7177
13.2632,1026.72,17.71
13.2466,1027.56,17.78
13.3051,1030.55,17.7919
13.2715,1025.9,17.7317
13.2842,1031.03,17.6951
13.2511,1026.1,17.6509
13.0869,1023.87,17.5929
13.0232,1018.61,17.5862
13.0874,1020.48,17.6745
13.229,1027.36,17.6886
13.064,1021.46,17.6106
13.1472,1023.48,17.6352
13.1819,1022.22,17.6793
13.262,1028.45,17.7314
13.3735,1031.98,17.7378
13.1851,1020.82,17.638
13.1076,1021.57,17.6732
13.1226,1024.48,17.6708
13.1868,1029.31,17.6653
13.0419,1024.58,17.5912
12.9966,1022.08,17.5845
13.1776,1023.6,17.6278
13.232,1022.97,17.6846
13.1466,1028.04,17.6608
13.1005,1025.47,17.6811
13.1436,1028.52,17.662
13.0016,1020.98,17.6287
13.1008,1023.51,17.6664
13.1277,1024.23,17.6199
13.0986,1019.32,17.6224
13.083,1025.58,17.6272
13.1518,1026.11,17.7021
13.225,1030.14,17.7347
13.1085,1026.09,17.6404
13.0553,1021.5,17.6434
13.222,1028.92,17.7678
13.1727,1024.25,17.709
13.2251,1026.13,17.7457
13.2144,1030.65,17.7403
13.1018,1025.44,17.6597
13.1163,1023.82,17.6984
13.1881,1023.09,17.6876
13.1821,1029.34,17.6789
13.132,1024.78,17.7069
13.2227,1026.73,17.7361
13.2943,1027.69,17.7275
13.1797,1022.89,17.6749
13.1913,1023.81,17.7002
13.1976,1024.69,17.6849
13.2408,1025.96,17.7239
13.0935,1023.3,17.6726
13.1757,1021.59,17.6932
13.1155,1024.52,17.694
13.1682,1024.15,17.6907
13.1898,1025.5,17.7106
13.0529,1020.53,17.6897
13.2932,1026.24,17.7596
13.1953,1025.2,17.6911
13.1834,1025.23,17.6973
13.1862,1024.16,17.7528
13.2104,1025.89,17.71
13.1131,1022.2,17.6691
13.3162,1031.17,17.8136
13.3201,1033.31,17.7472
13.1203,1022.76,17.6546
13.0674,1024.09,17.6569
13.1373,1026.25,17.6955
13.0907,1023.23,17.6506
13.1348,1024.87,17.6754
13.1421,1023.88,17.6616
13.0661,1021.44,17.6343
12.9931,1024.72,17.6345
13.1441,1028.97,17.6964
13.1597,1029.14,17.6713
13.174,1023.64,17.7397
13.2019,1028.47,17.7723
13.2953,1031.69,17.7613
13.1026,1030.38,17.688
13.0663,1028.62,17.6536
13.0701,1023.68,17.6572
13.1583,1025.97,17.6706
13.121,1026.76,17.6413
13.2043,1027.15,17.6798
13.3134,1031.78,17.7488
13.2913,1030.78,17.705
13.0536,1021.7,17.6073
13.0981,1027.94,17.7113
13.1986,1027.82,17.6934
13.0115,1021.48,17.6026
13.0151,1021.95,17.6401
13.0322,1021.51,17.677
13.1619,1025.12,17.701
13.1462,1025.94,17.6785
13.1082,1025.01,17.6395
13.1918,1030.11,17.689
13.088,1025.67,17.6156
13.0421,1021.93,17.5698
13.0949,1018.6,17.6198
13.0893,1021.67,17.6505
13.2895,1024.24,17.7543
13.2395,1027.42,17.7427
13.0635,1023.22,17.6592
13.2046,1026.39,17.7154
13.0954,1023.84,17.6593
13.0587,1019.19,17.6484
13.0678,1022.79,17.6039
13.1516,1024.19,17.708
13.1638,1025.82,17.6893
12.9565,1021.96,17.5646
13.133,1027.27,17.6985
13.2104,1026.29,17.6674
13.1078,1023.81,17.6259
13.0016,1023.04,17.6516
13.0894,1024.97,17.6768
13.0807,1025.91,17.669
13.1799,1025.35,17.6754
13.1052,1022.38,17.6632
13.258,1031.19,17.7407
13.1552,1027.17,17.6606
13.1521,1024.88,17.6768
13.1227,1026.52,17.6533
13.0919,1022.31,17.6071
13.07,1021.65,17.6756
13.2304,1026.27,17.716
13.2408,1027.25,17.7843
13.252,1030.2,17.6829
13.0601,1019.67,17.5982
13.0489,1017.56,17.6108
13.0534,1021.22,17.6055
13.0522,1021.11,17.6119
13.0877,1026.55,17.63
13.1237,1023.33,17.6435
13.108,1025.27,17.6311
13.017,1017.5,17.6202
13.1223,1022.6,17.6739
13.1989,1026.6,17.7079
13.1652,1028.42,17.7222
13.2076,1028.35,17.692
13.1783,1026.0,17.6097
13.0071,1023.11,17.598
13.0058,1027.24,17.6281
13.0037,1023.51,17.5857
12.9942,1025.17,17.5291
12.8551,1019.9,17.5073
12.9295,1021.39,17.6037
13.0567,1022.85,17.582
12.9796,1021.64,17.5706
13.0742,1022.08,17.6421
13.1877,1029.87,17.6889
13.0351,1023.35,17.6334
13.0471,1023.86,17.6721
13.1401,1022.04,17.7699
13.1435,1028.93,17.7562
13.2041,1029.2,17.7435
13.2117,1032.28,17.7726
13.1983,1030.09,17.7301
13.1147,1024.19,17.6546
13.1326,1022.22,17.7349
13.1732,1030.01,17.7393
13.0796,1024.71,17.6774
13.0526,1023.35,17.6288
13.0862,1026.09,17.6374
13.0413,1020.42,17.6063
13.077,1024.68,17.6346
13.0782,1026.36,17.6605
