tas,pr,tos
14.0513,1090.36,18.2901
13.9689,1084.77,18.3128
14.0872,1091.55,18.3837
14.1015,1088.79,18.4036
14.1402,1091.74,18.3543
14.0808,1089.13,18.3009
14.1104,1092.47,18.3492
14.2065,1092.98,18.4169
14.1696,1089.25,18.3576
14.3559,1092.98,18.507
14.2674,1094.01,18.4694
14.107,1090.69,18.3526
14.1261,1088.85,18.3883
14.1759,1087.5,18.3861
14.0892,1086.61,18.316
14.2438,1088.22,18.4271
14.3738,1089.93,18.5448
14.2449,1097.37,18.4307
14.3235,1087.19,18.4849
14.5222,1090.89,18.6221
14.3629,1095.24,18.5163
14.5271,1096.69,18.692
14.7254,1102.44,18.7891
14.482,1095.11,18.5687
14.296,1089.46,18.489
14.5985,1090.78,18.6822
14.6464,1095.0,18.6847
14.61,1097.98,18.6849
14.6324,1094.7,18.6779
14.5827,1094.51,18.7115
14.7617,1093.73,18.8051
14.804,1092.65,18.7786
14.713,1096.93,18.7628
14.7248,1095.22,18.7874
14.8556,1097.16,18.8285
14.6555,1093.05,18.7126
14.7068,1090.75,18.7652
14.8775,1094.13,18.9212
14.9919,1096.14,18.925
14.9719,1097.1,18.9642
14.9255,1100.13,18.9088
14.9328,1096.83,18.8814
14.983,1093.44,18.9698
15.0855,1096.46,19.052
15.1707,1098.19,19.0408
15.075,1097.09,18.9567
15.1774,1100.77,19.0623
15.1954,1102.3,19.029
15.0578,1104.15,18.9675
15.2073,1099.22,19.0645
15.3873,1097.3,19.1775
15.358,1099.51,19.1047
15.2267,1099.54,19.0359
15.2903,1095.83,19.1172
15.4555,1099.87,19.2951
15.6328,1103.77,19.3101
15.2825,1101.16,19.1782
15.4774,1103.73,19.3053
15.572,1105.5,19.2976
15.5298,1100.38,19.2948
15.6089,1106.12,19.3486
15.7162,1100.81,19.3647
15.8557,1103.54,19.5349
15.9004,1108.03,19.5019
15.5912,1105.75,19.3886
15.793,1104.24,19.5056
15.936,1110.08,19.6298
16.0197,1112.82,19.6109
15.9802,1105.94,19.5586
15.9611,1108.2,19.5697
16.0813,1103.78,19.6283
16.0226,1106.35,19.6408
16.118,1111.43,19.6783
16.3463,1108.82,19.825
16.3519,1112.15,19.8602
16.2014,1108.63,19.7361
16.1938,1108.81,19.7163
16.3015,1109.31,19.8513
16.2521,1111.77,19.8593
16.3474,1115.37,19.8856
16.5225,1116.47,19.995
16.5985,1118.11,20.0307
16.6417,1113.83,20.0272
16.6245,1114.28,20.0157
16.7067,1118.81,20.112
16.6834,1118.44,20.0782
16.7325,1118.16,20.1336
16.7513,1121.11,20.1565
16.8583,1117.48,20.2635
16.9129,1123.62,20.2801
17.0468,1125.89,20.3848
16.8904,1122.02,20.224
16.8736,1124.55,20.2176
17.031,1115.55,20.3028
16.9164,1123.8,20.2661
