tas,pr,tos
14.0372,1022.58,17.5373
14.0778,1021.61,17.552
14.0666,1021.93,17.5792
14.0454,1021.85,17.5541
14.0326,1021.97,17.6111
14.086,1025.35,17.6009
13.8908,1015.1,17.4693
14.0042,1024.58,17.5695
14.0317,1018.19,17.5144
14.0295,1019.67,17.5257
14.0271,1022.2,17.5526
14.0561,1026.18,17.5661
14.1278,1031.62,17.6289
13.977,1026.19,17.5505
13.9843,1023.18,17.5983
13.9507,1022.36,17.5467
13.9631,1018.74,17.5056
14.1375,1029.78,17.6771
14.0539,1027.81,17.5693
13.9365,1015.55,17.4416
14.0523,1024.39,17.5378
14.0855,1018.29,17.6086
14.0746,1027.35,17.555
13.9017,1014.6,17.4991
14.0938,1025.29,17.6219
13.8824,1020.5,17.5423
14.1089,1025.04,17.7033
14.0881,1027.9,17.6154
13.9338,1017.93,17.493
13.9432,1020.1,17.4984
13.9018,1018.93,17.5177
14.0351,1023.39,17.5758
13.9421,1019.35,17.4968
13.9643,1020.2,17.568
13.9827,1020.59,17.4956
13.855,1015.9,17.4445
14.0897,1022.21,17.6053
14.0278,1021.69,17.5518
13.8948,1019.97,17.5137
13.9791,1022.04,17.544
13.9612,1019.53,17.5473
13.9763,1024.38,17.5827
14.0726,1025.26,17.6029
13.9606,1017.5,17.4746
13.9291,1020.47,17.5461
14.0432,1030.6,17.6151
13.8621,1029.27,17.4494
13.664,1012.23,17.4044
14.0924,1024.84,17.5851
14.0997,1024.47,17.5778
14.0012,1023.04,17.5743
14.0223,1025.72,17.5704
13.9966,1018.66,17.5482
14.1711,1019.95,17.6129
14.0858,1019.97,17.5461
14.2525,1023.99,17.6661
14.0941,1024.21,17.5603
14.0032,1020.95,17.4978
14.0839,1022.0,17.5611
14.033,1018.63,17.5439
14.0585,1020.76,17.5809
14.1262,1025.5,17.6302
14.1465,1028.32,17.6112
13.9588,1020.4,17.5151
14.0953,1023.12,17.5736
14.1652,1023.87,17.6117
14.1348,1023.36,17.6121
14.1204,1021.8,17.5804
14.2581,1025.32,17.6955
14.2703,1028.59,17.6526
14.1764,1024.07,17.6203
14.2023,1029.95,17.5781
14.1347,1021.19,17.5622
14.3305,1027.46,17.7001
14.2115,1030.42,17.6733
14.1895,1025.54,17.6547
14.1124,1023.66,17.5227
14.0496,1015.15,17.5311
14.2481,1025.5,17.6599
14.0449,1026.55,17.6059
14.1237,1023.42,17.6262
14.275,1027.7,17.6603
14.3067,1022.03,17.6923
14.3912,1032.48,17.7811
14.2508,1025.03,17.6455
14.3278,1026.14,17.7251
14.3107,1029.5,17.675
14.2431,1026.48,17.7079
14.2592,1025.5,17.7623
14.2921,1026.07,17.7377
14.1828,1028.26,17.6818
14.2313,1025.75,17.6838
14.2869,1031.73,17.7481
14.2704,1028.66,17.6923
14.1252,1021.79,17.6057
14.2256,1025.38,17.7612
14.1815,1026.08,17.7034
14.1793,1020.46,17.6973
14.3071,1027.05,17.7581
14.2063,1025.72,17.7015
14.1654,1019.76,17.6721
14.4842,1031.47,17.8403
14.3795,1035.24,17.7271
14.114,1020.61,17.6644
14.1725,1021.95,17.6621
14.2019,1022.59,17.7462
14.3711,1029.84,17.8487
14.3797,1027.87,17.7846
14.2592,1029.09,17.7302
14.1627,1022.38,17.6062
14.2617,1024.92,17.6467
14.2474,1023.85,17.615
14.1917,1026.84,17.6483
14.1506,1022.73,17.6706
14.2065,1027.41,17.6412
14.1609,1029.57,17.7236
14.269,1029.4,17.8006
14.3293,1026.78,17.7432
14.316,1029.79,17.7783
14.3831,1027.86,17.7537
14.3197,1027.5,17.7855
14.24,1027.54,17.6917
14.1832,1023.43,17.6142
14.2484,1026.49,17.7637
14.3059,1024.32,17.7336
14.3031,1028.32,17.7332
14.2479,1024.32,17.7575
14.3126,1028.3,17.7671
14.2761,1026.44,17.744
14.2087,1025.95,17.7151
14.28,1023.35,17.7147
14.3884,1027.58,17.8013
14.2813,1028.07,17.8091
14.3993,1031.45,17.8043
14.2705,1023.25,17.7024
14.2617,1028.46,17.711
14.3354,1028.37,17.7346
14.0934,1025.4,17.6331
14.2163,1026.21,17.7168
14.2089,1030.5,17.6691
14.2304,1023.45,17.7413
14.2313,1027.57,17.7495
14.1022,1022.05,17.6514
14.0585,1022.81,17.6331
