tas,pr,tos
15.2617,1168.7,18.9223
15.2709,1166.78,18.9173
15.2438,1162.09,18.9067
15.3301,1167.24,18.9326
15.337,1168.56,18.9451
15.3072,1169.43,18.9449
15.3944,1165.29,18.9778
15.3735,1170.82,19.0281
15.3933,1168.26,19.0466
15.4113,1170.37,19.0413
15.4549,1168.37,19.0283
15.4368,1170.05,19.0142
15.4605,1173.84,19.065
15.3603,1166.23,18.9721
15.4991,1174.78,19.1012
15.5791,1172.16,19.103
15.5437,1177.63,19.1293
15.5799,1170.21,19.105
15.5954,1168.82,19.1531
15.6551,1170.98,19.1927
15.5567,1168.27,19.1242
15.5806,1171.53,19.1666
15.6386,1177.95,19.2131
15.6166,1176.02,19.2162
15.5836,1175.3,19.1895
15.5964,1170.69,19.1587
15.5552,1174.92,19.1508
15.5526,1172.59,19.1592
15.6334,1174.49,19.1992
15.69,1175.12,19.1923
15.8032,1175.9,19.2595
15.7197,1177.08,19.2643
15.7808,1178.92,19.2782
15.7267,1181.55,19.2591
15.7305,1179.28,19.2843
15.7444,1178.4,19.2921
15.7187,1171.6,19.2422
15.7603,1176.31,19.2715
15.7887,1177.0,19.3031
15.825,1175.35,19.3113
15.8414,1178.88,19.2574
15.8001,1171.55,19.2465
15.8543,1174.28,19.328
15.9779,1179.59,19.4142
15.921,1180.38,19.3802
15.8682,1177.22,19.3768
15.9788,1178.51,19.4541
16.0603,1181.91,19.4807
16.0858,1179.77,19.4858
16.0244,1182.98,19.4734
16.0806,1178.91,19.5051
16.0489,1179.79,19.5029
16.0099,1181.44,19.4715
16.071,1182.27,19.5151
16.0691,1180.97,19.5342
16.1538,1185.04,19.5768
16.1554,1184.35,19.5669
16.1371,1178.88,19.5293
16.0829,1183.07,19.5308
16.0429,1180.53,19.4985
16.1068,1177.74,19.5249
16.1651,1182.06,19.5676
16.1401,1181.57,19.5399
16.1653,1182.6,19.5585
16.1745,1181.07,19.5888
16.2076,1185.89,19.6021
16.2029,1185.42,19.5826
16.1353,1179.81,19.5396
16.2113,1184.08,19.6117
16.3062,1187.79,19.6641
16.3307,1183.81,19.6684
16.28,1186.2,19.6615
16.2692,1187.55,19.6891
16.338,1186.11,19.6876
16.3824,1187.33,19.7524
16.4649,1186.1,19.7653
16.4081,1184.88,19.7424
16.4993,1192.82,19.8357
16.5991,1188.85,19.8897
16.6353,1191.41,19.919
16.6366,1192.26,19.9136
16.6428,1186.57,19.9315
16.5866,1191.87,19.9148
16.6703,1189.6,19.9
16.6623,1188.77,19.9247
16.6039,1194.65,19.9248
16.5857,1190.02,19.8749
16.5887,1193.92,19.9039
16.6784,1189.39,19.9025
16.6318,1183.98,19.857
16.6137,1192.53,19.902
16.6556,1191.38,19.9226
16.6832,1195.15,19.9067
16.6201,1190.17,19.8823
16.6884,1186.26,19.9407
