tas,pr,tos
11.9186,971.771,16.5063
11.9045,966.664,16.4758
12.0406,968.482,16.5814
12.2697,975.741,16.6704
12.0847,973.014,16.5353
12.0642,972.071,16.5975
12.0284,969.987,16.5595
11.9827,970.198,16.5121
12.0496,971.973,16.5766
11.995,971.796,16.5175
11.9785,976.481,16.4854
11.9497,970.169,16.4758
11.9613,966.111,16.5089
12.0269,964.245,16.5505
12.1178,970.788,16.6334
11.9608,975.227,16.5169
11.926,964.701,16.4905
11.9283,972.389,16.5209
11.9596,968.383,16.5274
12.058,967.676,16.6355
12.1023,974.066,16.6332
12.1545,972.241,16.6288
12.1003,974.048,16.6158
11.9655,972.106,16.5279
11.8976,966.917,16.4563
11.9451,968.135,16.5002
11.8715,964.924,16.4285
11.9824,970.631,16.4787
11.9255,966.692,16.456
11.7195,964.644,16.3178
11.8421,961.091,16.4686
12.0037,967.906,16.5147
11.9291,960.026,16.4791
11.9393,965.55,16.5399
12.067,972.827,16.5319
11.9832,968.687,16.5316
12.1169,973.983,16.6362
12.0612,975.14,16.5365
11.9443,973.935,16.5348
11.955,969.547,16.5228
11.9558,966.414,16.5088
11.8752,966.604,16.4218
11.7884,968.183,16.4335
12.0578,969.691,16.5745
12.0628,968.929,16.5375
11.9365,971.149,16.4914
12.0625,970.855,16.5798
11.9992,967.615,16.5493
11.9337,968.818,16.5006
12.1224,968.182,16.5964
12.3099,978.539,16.7336
12.1634,972.928,16.6594
11.946,974.703,16.5295
12.0141,970.753,16.531
11.9974,971.992,16.5782
11.9901,969.778,16.5921
12.0951,972.718,16.6219
12.1486,976.126,16.6142
12.1087,971.697,16.633
11.9612,970.916,16.5132
11.9057,964.151,16.4746
11.9974,969.872,16.5126
11.9854,968.09,16.5298
11.9067,970.776,16.4842
11.82,969.102,16.4111
11.936,967.031,16.5117
11.8651,971.679,16.4615
11.8253,963.959,16.4328
11.9785,967.616,16.5403
12.0395,976.384,16.5557
12.0167,966.691,16.4825
12.0616,973.284,16.552
12.0747,970.176,16.5334
12.1009,968.658,16.5885
12.0725,970.205,16.5588
12.0766,971.715,16.5928
12.0389,972.483,16.5648
11.8834,969.832,16.4824
11.9205,965.933,16.5105
11.8706,967.316,16.4584
11.9547,970.207,16.4732
12.0296,970.137,16.5397
12.2685,972.142,16.6702
12.1582,974.166,16.621
12.08,968.295,16.5778
12.0104,974.628,16.5033
11.9385,968.242,16.5019
11.9313,967.321,16.4956
12.1511,971.303,16.6622
12.2521,974.352,16.7276
12.021,975.508,16.6004
12.0352,968.351,16.6061
12.2228,980.758,16.625
11.8562,971.453,16.4376
11.8712,967.345,16.4675
11.9874,969.905,16.5803
11.9964,970.628,16.5213
11.9467,965.797,16.4996
12.1028,969.208,16.5567
12.0475,968.471,16.5418
12.0273,966.777,16.5236
12.1374,971.303,16.6105
11.9084,970.731,16.4651
11.9325,965.521,16.5047
11.961,966.614,16.5352
11.9376,968.278,16.5094
11.8742,963.282,16.4402
11.9196,965.926,16.5352
12.0572,970.931,16.6034
12.0228,973.6,16.5534
11.8297,968.185,16.446
11.8251,967.05,16.4484
11.9581,971.168,16.5668
12.004,974.501,16.5865
12.0004,968.486,16.5159
11.8893,967.626,16.4673
11.8424,965.127,16.4397
11.9146,971.652,16.5126
11.9063,973.071,16.4778
11.7684,970.001,16.4372
11.9202,966.524,16.4972
12.0104,964.078,16.5773
12.133,973.292,16.6619
12.2138,976.625,16.6511
12.0312,974.365,16.5046
11.8245,972.209,16.4347
11.9023,967.878,16.4498
12.0236,971.292,16.5351
12.1254,972.882,16.6167
