tas,pr,tos
14.218,1023.75,18.0378
14.1466,1022.2,17.9883
14.2909,1025.09,18.1373
14.4261,1031.56,18.2103
14.4203,1029.18,18.1937
14.4496,1031.42,18.2389
14.5084,1028.53,18.251
14.4908,1033.5,18.2579
14.4784,1032.85,18.2701
14.52,1034.55,18.3232
14.5735,1035.15,18.3352
14.5041,1035.21,18.2754
14.5167,1037.53,18.2523
14.61,1036.42,18.3779
14.6477,1038.56,18.3988
14.5044,1032.77,18.3262
14.6119,1032.4,18.4208
14.8354,1044.14,18.5012
14.7848,1040.02,18.4833
14.8244,1042.76,18.5403
14.8245,1043.12,18.566
14.8065,1040.45,18.5295
14.9308,1043.79,18.6086
15.0321,1045.86,18.6524
15.1344,1045.19,18.7732
15.1252,1050.23,18.7489
15.0571,1047.59,18.7063
15.0378,1045.63,18.7434
15.2939,1047.9,18.8411
15.0797,1047.98,18.6975
15.0009,1044.23,18.673
15.159,1053.37,18.7247
15.1261,1048.38,18.736
15.2459,1053.17,18.7536
15.1015,1046.35,18.7348
15.1394,1046.83,18.7374
15.1774,1044.68,18.7834
15.3196,1049.44,18.8385
15.2886,1052.95,18.8695
15.3749,1053.56,18.8323
15.1736,1045.53,18.8016
15.3875,1049.56,18.8832
15.2701,1057.17,18.839
15.3441,1051.53,18.8941
15.5492,1055.06,19.0198
15.3962,1047.76,18.9433
15.5628,1056.9,19.0793
15.5009,1056.32,19.0271
15.5614,1057.78,19.0079
15.4021,1056.86,18.9268
15.4463,1052.59,18.9962
15.5807,1056.23,19.0789
15.6801,1061.4,19.1766
15.7222,1059.7,19.1928
15.8694,1062.74,19.2649
15.8343,1059.86,19.2526
15.7635,1063.88,19.1902
15.6027,1058.43,19.0886
15.6777,1054.25,19.188
15.8969,1063.42,19.309
15.7805,1065.31,19.2393
15.7777,1064.55,19.2789
15.9227,1062.69,19.3195
15.9044,1066.72,19.3212
15.908,1063.16,19.3844
16.1568,1077.89,19.4929
15.9935,1070.35,19.418
16.0149,1072.52,19.3955
15.8873,1069.4,19.3317
15.9366,1063.46,19.399
16.1205,1072.05,19.5185
16.1095,1075.06,19.4728
16.0322,1069.07,19.4234
16.1096,1071.62,19.4784
16.1345,1067.18,19.5292
16.142,1076.11,19.5616
16.076,1073.88,19.4751
16.1432,1073.47,19.5394
16.1702,1074.85,19.5522
16.1415,1072.89,19.5608
16.1426,1074.13,19.543
16.1088,1070.65,19.5359
16.2561,1076.3,19.6279
16.0681,1074.63,19.531
16.0998,1072.48,19.512
16.2633,1078.69,19.6358
16.2265,1069.57,19.6086
16.0913,1078.81,19.5161
15.9559,1067.78,19.4175
16.2684,1072.59,19.6027
16.2949,1079.09,19.5927
16.1919,1076.96,19.5857
16.0998,1070.46,19.5071
16.2651,1074.37,19.5832
16.1835,1074.94,19.5236
