tas,pr,tos
14.2264,1118.35,18.3965
14.096,1116.2,18.3817
14.2632,1119.78,18.4297
14.2686,1119.89,18.4778
14.3473,1116.63,18.5175
14.313,1121.87,18.5171
14.3499,1123.96,18.5131
14.252,1121.57,18.5301
14.4832,1130.34,18.6037
14.2915,1122.0,18.4914
14.2927,1116.54,18.546
14.4073,1121.83,18.5812
14.3654,1120.46,18.6022
14.4563,1123.86,18.5853
14.3493,1116.36,18.5378
14.5315,1128.49,18.6616
14.6235,1126.62,18.6775
14.5098,1120.78,18.6318
14.6898,1129.13,18.7237
14.5644,1121.61,18.6759
14.6524,1130.26,18.7944
14.6247,1127.18,18.7696
14.6466,1126.26,18.7612
14.8655,1131.46,18.8731
14.872,1126.75,18.8675
14.8942,1127.86,18.9101
14.9417,1136.6,19.0069
14.9688,1132.61,18.9503
14.7252,1128.98,18.8331
14.8169,1130.01,18.8818
15.0706,1139.26,18.9966
14.9884,1134.6,18.9878
14.9997,1141.77,19.0105
15.1507,1139.08,19.0426
15.1175,1132.91,19.0733
15.2267,1139.41,19.1518
15.2896,1140.8,19.1435
15.214,1136.43,19.1395
15.2912,1136.3,19.1548
15.3083,1140.95,19.1749
15.343,1139.11,19.2027
15.4581,1144.26,19.2654
15.3806,1139.86,19.2389
15.3786,1138.25,19.2191
15.5549,1143.17,19.3072
15.421,1136.83,19.2556
15.5224,1139.6,19.352
15.7178,1148.14,19.4516
15.7199,1144.18,19.4605
15.7712,1150.7,19.5201
15.7542,1145.42,19.5458
15.9846,1156.04,19.6145
15.839,1151.04,19.568
15.901,1155.3,19.6265
15.8857,1146.92,19.6011
15.9694,1154.85,19.6181
16.0317,1151.86,19.6457
16.1907,1154.3,19.7718
16.166,1155.48,19.7775
16.2039,1156.81,19.7779
16.2191,1155.2,19.8726
16.3975,1165.42,19.9465
16.3541,1157.33,19.967
16.4494,1164.2,19.9564
16.3165,1159.03,19.9345
16.4155,1156.65,19.9648
16.5698,1167.85,20.1153
16.4504,1155.73,20.0444
16.6422,1166.61,20.1771
16.7552,1169.78,20.2049
16.6763,1164.71,20.1812
16.8529,1171.77,20.303
16.8507,1163.18,20.2993
16.994,1172.14,20.4029
17.0446,1174.98,20.4604
17.0183,1174.56,20.4153
17.0465,1170.87,20.4098
17.071,1173.75,20.4797
17.2206,1176.73,20.5349
17.1241,1163.81,20.448
17.2189,1178.22,20.5845
17.2642,1181.73,20.5963
17.3034,1180.45,20.6316
17.3578,1175.0,20.6548
17.323,1175.38,20.7037
17.543,1187.64,20.7856
17.5838,1182.3,20.813
17.6817,1191.05,20.9142
17.6639,1184.25,20.8918
17.6316,1179.6,20.8793
17.7159,1184.19,20.9677
17.8365,1192.32,21.0374
17.8285,1182.04,20.9973
17.7901,1184.61,20.9932
17.8386,1189.24,21.0512
