tas,pr,tos
13.9599,1158.66,18.0599
14.1106,1158.35,18.125
14.0229,1156.75,18.0628
14.1154,1156.38,18.1299
14.2384,1160.59,18.1417
13.9904,1155.67,18.0848
14.054,1152.69,18.1386
14.0684,1154.53,18.1389
13.886,1154.14,18.0155
13.9223,1152.27,18.015
13.9106,1151.95,18.0555
13.9749,1158.41,18.1332
13.9065,1156.43,18.0578
13.9427,1156.79,18.0342
13.9772,1156.13,18.1006
14.0437,1153.91,18.1318
14.0603,1156.57,18.1141
13.9453,1156.76,18.0491
13.8992,1151.77,18.0858
14.0102,1156.51,18.1777
14.1361,1159.12,18.189
13.9953,1160.87,18.0661
13.9758,1155.16,18.1235
14.1573,1158.2,18.235
14.1003,1157.48,18.1587
14.1695,1159.65,18.2137
14.2573,1162.32,18.3029
14.083,1159.3,18.1857
14.0131,1157.8,18.1051
14.0907,1159.85,18.1541
14.0487,1155.82,18.1425
14.0345,1159.29,18.1166
13.9861,1157.96,18.0702
13.891,1151.65,18.0256
13.8032,1143.07,18.025
13.8296,1146.67,18.0176
13.7022,1146.58,17.9148
13.7466,1148.63,17.9268
13.7541,1148.29,17.9988
13.7707,1149.36,17.9848
13.7519,1150.18,17.9595
13.7873,1149.79,18.0411
13.7926,1149.52,18.0145
13.8444,1148.81,18.0604
14.0368,1154.38,18.1363
14.0999,1159.25,18.1914
14.0847,1153.62,18.1757
14.1042,1152.51,18.1957
14.0695,1157.14,18.1622
14.0956,1158.2,18.123
14.0,1153.53,18.1217
14.1044,1155.58,18.199
14.0187,1159.77,18.133
13.8194,1150.12,17.9823
13.8202,1144.71,18.0002
13.9072,1152.08,18.0319
13.7972,1151.71,17.9433
13.8337,1150.13,18.0093
13.9547,1149.54,18.06
13.9746,1149.59,18.0998
14.0403,1154.44,18.1607
14.0753,1154.81,18.1462
14.0226,1155.34,18.0878
13.9171,1149.49,18.099
14.0751,1155.36,18.185
14.0453,1158.05,18.1532
14.0773,1152.19,18.164
14.0934,1156.78,18.1077
13.9525,1146.03,18.0201
14.0569,1149.53,18.1724
14.3315,1158.73,18.2949
14.4082,1163.95,18.3572
14.2211,1160.13,18.3058
14.2269,1163.52,18.2738
14.1814,1158.91,18.1872
14.2068,1155.95,18.2547
14.0935,1156.31,18.1462
13.9996,1151.9,18.0676
14.0439,1154.04,18.1512
14.1302,1155.58,18.1953
14.1183,1155.57,18.1684
13.9802,1152.89,18.0883
13.9807,1154.21,18.0786
14.0791,1153.35,18.1856
14.0995,1152.1,18.1929
14.0591,1150.02,18.1814
14.1021,1157.51,18.2377
14.1537,1159.57,18.2717
14.1439,1156.29,18.2041
14.1694,1156.05,18.1877
14.2758,1158.36,18.2576
14.1125,1159.9,18.1928
14.0784,1154.45,18.1941
14.2297,1162.3,18.2631
13.9965,1152.5,18.1482
14.0571,1153.81,18.1497
14.1683,1157.89,18.2694
14.3309,1159.45,18.3665
14.2788,1160.14,18.3319
14.2025,1157.73,18.2574
14.1986,1158.54,18.2686
14.3019,1159.3,18.3179
14.1686,1157.25,18.2617
14.1322,1157.33,18.2154
14.0482,1154.33,18.161
14.0637,1151.16,18.1424
14.0988,1154.1,18.1687
14.1012,1152.84,18.1892
14.0523,1153.17,18.1739
14.1727,1149.01,18.2289
14.1495,1152.65,18.1667
14.1656,1150.06,18.2036
14.258,1157.08,18.3224
14.2447,1154.15,18.3158
13.9476,1151.45,18.1002
13.9877,1145.69,18.1073
14.0117,1147.26,18.1312
13.9395,1147.03,18.0704
14.0118,1145.83,18.1168
14.1231,1148.51,18.2514
14.1736,1153.44,18.2577
14.1294,1153.7,18.2051
14.1636,1150.13,18.2533
14.1012,1150.96,18.1977
14.0389,1150.94,18.1274
14.0488,1148.09,18.0988
13.9135,1147.28,18.0229
14.1178,1143.16,18.1663
14.2077,1150.4,18.2116
14.1343,1147.42,18.1306
14.1174,1149.15,18.1285
14.1359,1148.01,18.1823
14.1865,1142.17,18.2858
14.2703,1152.34,18.2991
14.219,1150.98,18.2517
14.2548,1148.61,18.2553
14.2492,1145.29,18.263
14.3681,1151.36,18.3149
14.2143,1150.57,18.2263
14.2977,1152.05,18.2634
14.302,1149.12,18.3181
14.4168,1154.39,18.3653
14.1862,1142.28,18.2226
14.2153,1145.3,18.2273
14.2306,1151.89,18.2164
14.2553,1152.66,18.2846
14.3278,1149.79,18.3034
14.3401,1155.4,18.3187
14.4825,1155.17,18.389
14.4047,1149.48,18.367
14.3477,1154.56,18.3757
14.4695,1154.96,18.4306
14.5711,1159.26,18.4694
14.5479,1153.78,18.4149
14.6328,1157.97,18.4766
14.707,1160.72,18.5268
