tas,pr,tos
14.6286,1165.75,18.6656
14.7158,1175.03,18.8164
14.7603,1178.07,18.7553
14.6675,1170.46,18.6891
14.7343,1176.89,18.8189
14.7949,1174.48,18.8368
14.7758,1172.64,18.7873
14.8163,1170.8,18.8231
14.7906,1174.54,18.7727
14.7045,1166.8,18.7143
14.8346,1170.87,18.813
14.7466,1172.14,18.7921
14.5417,1163.99,18.6497
14.653,1168.52,18.6979
14.7529,1169.28,18.7551
14.8009,1171.48,18.8407
14.8205,1174.68,18.8448
14.7136,1169.24,18.7293
14.8182,1176.63,18.8328
14.8393,1173.49,18.8341
14.7511,1169.52,18.7681
14.8478,1174.65,18.8207
14.8257,1176.39,18.8278
14.6914,1169.62,18.7056
14.8215,1170.5,18.7954
14.8295,1172.99,18.8023
14.6768,1168.69,18.7136
14.8401,1174.53,18.8304
14.8319,1177.03,18.8248
14.6667,1167.06,18.6741
14.7366,1165.96,18.7493
14.8663,1176.39,18.7645
14.6624,1169.02,18.7154
14.9225,1173.98,18.8652
14.7791,1172.63,18.7848
14.6128,1170.66,18.71
14.7362,1170.37,18.7771
14.7057,1172.55,18.7975
14.8318,1171.88,18.8458
14.8386,1173.81,18.8017
14.8178,1166.52,18.7753
14.8277,1172.54,18.8023
14.8157,1173.84,18.7613
14.767,1170.59,18.7442
14.7583,1166.96,18.7424
14.7461,1167.27,18.7515
14.8092,1172.81,18.803
14.6979,1167.34,18.6879
14.7128,1170.23,18.7604
14.8728,1178.39,18.866
14.7035,1170.09,18.7644
14.7472,1170.14,18.8146
14.8303,1174.73,18.841
14.7214,1167.09,18.7545
14.8813,1175.68,18.8932
14.8767,1175.78,18.8179
14.6378,1167.41,18.6883
14.8344,1173.93,18.843
14.909,1175.58,18.8517
14.8244,1167.59,18.7727
14.8554,1173.36,18.8399
14.7821,1171.52,18.7734
14.8427,1169.45,18.8082
14.9102,1173.64,18.8567
14.7873,1169.89,18.7399
14.669,1164.13,18.7599
14.7551,1167.62,18.8119
14.8004,1175.34,18.8348
14.7249,1171.82,18.7811
14.7545,1170.21,18.8091
14.8549,1174.4,18.822
14.7322,1172.49,18.7039
14.6547,1170.36,18.7066
14.8265,1176.37,18.8492
14.8354,1174.03,18.8008
14.6525,1166.1,18.7283
14.7867,1177.33,18.8484
14.8541,1170.11,18.8268
14.761,1169.48,18.8074
14.8684,1171.45,18.8593
14.8866,1175.11,18.8875
14.7964,1172.53,18.7543
14.5726,1161.78,18.6525
14.746,1167.86,18.7772
14.8669,1169.97,18.8536
14.7763,1170.14,18.7708
14.6836,1167.19,18.7458
14.8976,1174.07,18.8676
14.8495,1173.46,18.8223
14.78,1169.51,18.7826
14.746,1169.01,18.7889
14.7303,1171.76,18.7865
14.6947,1171.22,18.751
14.792,1173.84,18.7632
14.6745,1171.01,18.7416
14.7577,1170.35,18.7539
14.8254,1171.2,18.7822
14.7486,1169.16,18.7585
14.8422,1173.38,18.8575
14.813,1170.24,18.7984
14.7049,1169.84,18.7209
14.7514,1171.69,18.7885
14.858,1177.53,18.8538
14.7951,1173.74,18.801
14.697,1165.07,18.7069
14.7887,1176.03,18.8375
14.7979,1176.0,18.797
14.7134,1164.04,18.7224
14.8654,1175.87,18.8502
14.8368,1170.83,18.8392
14.8664,1171.47,18.8304
14.831,1171.43,18.8201
14.723,1169.53,18.8183
14.7896,1169.2,18.8474
14.978,1177.75,18.9572
14.8813,1175.32,18.8662
14.8134,1169.55,18.7973
14.853,1171.73,18.8683
14.8523,1178.47,18.9057
14.8117,1171.54,18.8262
14.8279,1169.33,18.8394
14.8982,1175.75,18.8752
14.8802,1170.24,18.7903
14.7762,1168.23,18.7929
14.8537,1174.48,18.8681
14.7926,1169.74,18.8238
14.7276,1173.82,18.7776
14.8087,1170.67,18.8135
14.7772,1173.14,18.8098
14.7299,1172.65,18.822
14.809,1173.83,18.8323
14.8131,1170.35,18.8294
14.7502,1171.36,18.78
14.6964,1170.75,18.7497
14.8689,1174.35,18.8553
14.7655,1171.0,18.819
14.7128,1165.57,18.7664
14.7691,1170.94,18.8597
14.8564,1172.09,18.8455
14.745,1169.14,18.808
14.8602,1175.73,18.8868
14.816,1177.17,18.8389
14.6127,1167.42,18.7496
14.8259,1171.81,18.8706
14.8333,1169.84,18.8291
14.6872,1165.55,18.7364
14.874,1180.68,18.8815
14.8657,1172.87,18.8472
14.7675,1168.56,18.7628
14.8525,1170.82,18.8782
14.9236,1173.98,18.876
14.8274,1173.64,18.8795
14.8464,1168.54,18.7916
14.8096,1168.26,18.7978
14.8271,1171.18,18.8187
14.7695,1171.3,18.7834
14.7755,1170.98,18.8191
14.7925,1168.21,18.7977
14.6638,1162.9,18.7374
14.7684,1173.29,18.8144
14.7627,1170.85,18.7823
14.7693,1170.49,18.8348
14.8881,1174.77,18.8448
14.8012,1170.14,18.8222
14.8611,1171.85,18.869
14.8397,1174.64,18.8586
14.8517,1173.68,18.8408
14.9677,1174.09,18.871
14.7714,1165.99,18.7597
14.7377,1168.49,18.7726
14.8282,1176.59,18.8567
14.7753,1172.61,18.8036
14.7343,1169.35,18.7768
14.8449,1171.62,18.829
14.7101,1172.45,18.794
14.8374,1173.24,18.8902
14.8997,1173.22,18.8571
14.6853,1166.84,18.7484
14.7592,1173.07,18.8407
14.8822,1171.98,18.882
14.7919,1172.88,18.8304
14.7997,1171.89,18.8281
14.6967,1167.41,18.7541
14.8407,1169.25,18.8245
14.9217,1172.1,18.8727
14.7343,1168.98,18.7845
14.8191,1173.89,18.8623
14.8741,1174.82,18.8445
14.5765,1164.48,18.645
14.6955,1166.5,18.7653
14.878,1174.32,18.839
14.7144,1168.63,18.7773
14.835,1171.63,18.8312
14.8275,1173.52,18.8749
14.8291,1171.41,18.8038
14.6855,1166.09,18.7816
14.8381,1177.6,18.85
14.9322,1178.77,18.8918
14.7618,1171.88,18.7976
14.8318,1174.51,18.8421
14.8738,1173.98,18.8621
14.7886,1169.52,18.8246
14.9362,1175.74,18.9402
14.8978,1173.85,18.919
14.7228,1169.3,18.799
14.7619,1172.18,18.8544
14.9072,1175.09,18.9251
14.6683,1167.56,18.7749
14.7493,1171.04,18.8118
14.8361,1176.81,18.863
14.8308,1172.17,18.8722
14.8832,1175.81,18.9019
14.8186,1172.65,18.8115
14.8743,1176.37,18.9065
14.7859,1172.7,18.8249
14.6351,1166.72,18.7768
14.8809,1176.71,18.8887
14.8353,1168.44,18.8346
14.7818,1173.15,18.8324
14.7321,1171.62,18.785
14.7185,1169.28,18.7727
14.8566,1176.23,18.8397
14.6992,1168.88,18.7364
14.6124,1164.84,18.7071
14.7307,1174.45,18.8047
14.779,1168.85,18.8064
14.8227,1172.44,18.8391
14.7388,1172.2,18.7939
14.6888,1172.31,18.8183
14.8691,1176.21,18.8714
14.8106,1169.4,18.8169
14.7971,1174.01,18.79
14.6949,1171.92,18.7501
14.7234,1169.21,18.8595
14.8511,1173.06,18.876
14.6823,1170.26,18.7394
14.7347,1168.05,18.7892
14.8318,1171.26,18.8187
14.7429,1172.75,18.804
14.8195,1170.08,18.825
14.7556,1168.07,18.745
14.6802,1167.53,18.6856
14.5516,1166.82,18.6388
14.7569,1170.22,18.7467
14.7673,1173.01,18.7688
14.7303,1164.87,18.7257
14.7884,1171.54,18.7568
14.7276,1169.32,18.7121
14.8098,1170.97,18.7904
14.8583,1171.28,18.7923
