tas,pr,tos
13.5067,1079.34,18.1464
13.3712,1074.43,18.0189
13.3727,1070.53,18.0158
13.5091,1070.91,18.0845
13.4459,1066.62,18.092
13.553,1073.57,18.158
13.4277,1072.35,18.0637
13.3644,1071.35,18.075
13.443,1075.22,18.094
13.62,1080.13,18.1766
13.4615,1075.99,18.1249
13.4864,1072.13,18.0493
13.3827,1074.11,18.0017
13.414,1069.21,18.0273
13.408,1076.7,18.0661
13.289,1072.3,17.9856
13.2697,1064.1,18.0021
13.5835,1073.61,18.1332
13.5236,1076.69,18.1375
13.2537,1067.75,18.0033
13.3615,1067.33,18.0266
13.3526,1072.31,18.0632
13.3876,1074.38,18.1359
13.5701,1076.8,18.1713
13.4999,1075.4,18.1201
13.5061,1072.54,18.1065
13.4806,1073.74,18.0805
13.4201,1067.69,18.0568
13.321,1068.72,18.0154
13.4358,1067.86,18.0734
13.3788,1071.5,18.0979
13.4031,1071.43,18.1306
13.4146,1071.13,18.1517
13.4879,1074.08,18.1699
13.5766,1077.48,18.1821
13.5377,1072.81,18.1709
13.5713,1070.87,18.1753
13.5569,1076.15,18.151
13.5523,1072.55,18.101
13.3883,1072.5,18.0555
13.3204,1068.9,18.0479
13.3373,1069.8,18.0307
13.3423,1068.91,18.0507
13.5538,1070.37,18.107
13.4393,1068.46,18.055
13.2648,1066.64,17.9806
13.3085,1069.21,18.013
13.4124,1072.79,18.0882
13.4498,1076.02,18.102
13.3789,1070.86,18.0333
13.3729,1068.81,18.035
13.4095,1067.11,18.0368
13.4045,1066.09,18.0443
13.5183,1073.4,18.0954
13.4362,1073.41,18.078
13.5211,1068.93,18.0664
13.4227,1069.72,18.0724
13.5177,1071.92,18.0841
13.4744,1070.94,18.1041
13.4015,1070.45,18.0691
13.4581,1071.14,18.083
13.3848,1072.15,18.06
13.3914,1070.84,18.085
13.308,1072.78,18.0123
13.313,1069.17,17.9886
13.383,1073.48,18.0395
13.4149,1076.66,18.0626
13.4473,1074.27,18.0737
13.4381,1070.55,18.0701
13.368,1070.49,18.0836
13.4693,1074.13,18.0816
13.3815,1069.13,18.0802
13.5732,1074.73,18.1228
13.4167,1078.98,18.1
13.274,1070.65,17.9851
13.3951,1071.93,18.0774
13.4035,1073.14,18.0825
13.3162,1067.31,18.0527
13.4998,1074.83,18.1199
13.5977,1080.0,18.1481
13.2503,1069.85,18.0008
13.3658,1068.67,18.1124
13.5161,1079.61,18.1628
13.5987,1075.19,18.1381
13.3667,1073.7,18.0419
13.383,1069.8,18.0582
13.5059,1067.2,18.1502
13.6213,1075.6,18.1784
13.4484,1069.24,18.1401
13.4255,1071.3,18.1206
13.5156,1070.51,18.1117
13.5247,1075.81,18.1188
13.3482,1071.59,18.0504
13.4345,1067.12,18.0449
13.4921,1076.25,18.1164
13.542,1079.55,18.1404
13.4147,1071.25,17.9855
13.1543,1065.73,17.9315
13.3241,1067.32,18.0219
13.5298,1074.29,18.1399
13.464,1068.02,18.0657
13.457,1076.49,18.1066
13.4457,1087.81,18.1188
13.2748,1068.47,17.9436
13.2759,1066.05,17.9496
13.1877,1069.17,17.9401
13.2003,1068.76,17.9635
13.2716,1064.42,18.0019
13.3002,1066.48,18.0091
13.3952,1069.75,18.0503
13.471,1079.6,18.1009
13.3879,1070.35,18.0479
13.449,1072.46,18.0497
13.4599,1072.86,18.0422
13.3302,1067.08,18.0546
13.5289,1074.94,18.1733
13.5529,1075.05,18.1653
13.405,1077.57,18.0362
13.2665,1066.28,17.972
13.2538,1067.53,17.976
13.3945,1074.69,18.0815
13.5659,1078.77,18.1709
13.492,1071.98,18.0876
13.3741,1070.81,18.0309
13.4114,1072.72,18.0927
13.4786,1074.96,18.0913
13.2808,1065.02,17.9807
13.4921,1077.04,18.0966
13.4137,1077.95,18.0392
13.2001,1068.84,17.96
13.4008,1070.45,18.0247
13.5125,1075.49,18.0711
13.4484,1072.85,18.0236
13.2751,1071.07,17.9429
13.3301,1065.8,17.9939
13.4332,1071.14,18.0777
13.3983,1073.75,18.0189
13.3103,1071.38,17.9969
13.4365,1072.07,18.0478
13.4385,1072.86,18.0603
13.2297,1073.18,17.9243
13.1439,1062.54,17.8665
13.3183,1069.47,17.9845
13.4357,1073.98,18.0898
13.2566,1069.48,17.9286
13.1995,1065.52,17.9117
13.3658,1071.11,18.0766
