tas,pr,tos
15.8431,1059.23,18.832
15.9484,1056.56,18.8796
15.8739,1059.58,18.852
15.7052,1055.81,18.7978
15.8874,1059.08,18.8224
15.8476,1055.37,18.7642
15.8741,1057.46,18.8691
16.0444,1057.9,18.9276
15.9118,1060.36,18.8626
15.8975,1064.94,18.9009
16.1465,1061.73,19.0424
16.0364,1063.69,18.9735
15.9681,1056.96,18.9491
16.0061,1061.92,18.9636
16.1987,1068.42,19.0769
16.0003,1061.07,18.9583
16.1167,1060.3,19.0418
16.1404,1064.82,19.0936
16.2905,1069.58,19.1872
16.2502,1070.55,19.1668
16.2162,1061.55,19.1357
16.2793,1066.36,19.1001
16.1832,1063.61,19.0662
16.1715,1065.43,19.0737
16.3535,1069.57,19.1729
16.305,1065.73,19.161
16.3064,1065.55,19.1751
16.2595,1063.66,19.1698
16.4115,1073.38,19.295
16.5315,1073.21,19.3618
16.4807,1081.8,19.314
16.3833,1076.97,19.2869
16.2616,1070.51,19.1255
16.3607,1063.08,19.2568
16.4437,1072.14,19.3691
16.7338,1075.87,19.4871
16.6272,1077.52,19.3539
16.548,1074.88,19.3788
16.6119,1078.84,19.4218
16.5946,1077.66,19.4491
16.6737,1072.34,19.4114
16.5234,1075.57,19.3807
16.4353,1069.34,19.3357
16.5717,1078.09,19.4349
16.5547,1070.84,19.3702
16.4568,1071.95,19.322
16.6315,1069.3,19.3819
16.6175,1078.12,19.4633
16.5887,1077.59,19.3924
16.6766,1073.67,19.447
16.5986,1080.04,19.4504
16.5941,1077.94,19.4493
16.6653,1072.14,19.4666
16.6976,1073.64,19.4651
16.758,1081.81,19.54
16.6842,1076.95,19.4613
16.6724,1075.3,19.4414
16.7604,1081.65,19.5034
16.6509,1072.74,19.3989
16.7661,1074.14,19.5231
16.9435,1082.07,19.6087
16.8477,1080.09,19.575
16.8158,1077.09,19.5897
16.8413,1079.65,19.5656
16.9896,1081.43,19.6883
16.9434,1088.73,19.6439
16.8429,1079.54,19.5769
17.0808,1080.46,19.725
17.1877,1087.81,19.7822
17.2249,1094.11,19.7782
17.0627,1083.52,19.6938
17.0204,1082.65,19.7296
17.0995,1082.55,19.7321
17.2096,1086.63,19.7952
17.1032,1083.41,19.747
17.1086,1077.79,19.732
17.2493,1083.55,19.8839
17.3265,1091.42,19.8678
17.176,1085.75,19.7908
17.2113,1084.13,19.8267
17.2645,1088.17,19.844
17.346,1090.83,19.9092
17.2532,1093.48,19.8656
17.2333,1079.1,19.8055
17.4146,1093.59,19.9312
17.3323,1093.72,19.9249
17.2571,1087.82,19.8755
17.3206,1091.7,19.8924
17.3646,1091.44,19.9514
17.4659,1094.36,19.9555
17.3477,1091.22,19.9353
17.3842,1086.79,20.006
17.505,1090.96,20.0147
17.4904,1097.15,20.0478
17.43,1090.74,20.0025
