tas,pr,tos
13.2404,1118.51,17.804
13.219,1117.27,17.7836
13.2444,1123.61,17.8647
13.4146,1127.74,17.8551
13.1203,1115.13,17.7262
13.2105,1116.57,17.7788
13.3261,1120.06,17.8267
13.209,1116.82,17.8207
13.2408,1117.34,17.8228
13.2719,1120.14,17.8697
13.3208,1123.3,17.8717
13.3555,1119.41,17.8693
13.2596,1121.48,17.846
13.2322,1120.62,17.8566
13.2441,1123.52,17.8494
13.4487,1130.89,17.9487
13.3638,1127.51,17.9078
13.2422,1115.76,17.807
13.2368,1116.36,17.8282
13.3267,1119.25,17.8482
13.1922,1118.13,17.8202
13.181,1117.96,17.8143
13.3238,1122.02,17.8586
13.254,1121.16,17.8714
13.362,1119.87,17.8669
13.3663,1125.41,17.9056
13.2518,1116.55,17.8545
13.3155,1123.93,17.9057
13.4093,1119.6,17.8921
13.3105,1119.87,17.8911
13.429,1120.64,17.9304
13.3698,1122.58,17.9616
13.5717,1134.36,17.9697
13.2151,1112.79,17.7467
12.6985,1101.66,17.5777
12.8817,1110.42,17.5957
12.9725,1104.68,17.6607
13.2362,1116.48,17.7873
13.3476,1120.96,17.879
13.3472,1115.59,17.8488
13.2163,1110.19,17.8321
13.1662,1110.98,17.7829
13.3531,1121.59,17.9132
13.5449,1124.23,18.0151
13.3736,1115.06,17.8796
13.4072,1118.04,17.9455
13.5529,1125.03,18.0661
13.5611,1128.0,17.9924
13.5464,1120.58,18.0085
13.6559,1122.73,18.0584
13.6456,1127.7,18.0285
13.6575,1119.12,18.0636
13.6932,1124.49,18.1146
13.3886,1116.65,17.9434
13.3788,1120.26,17.9039
13.3598,1112.21,17.886
13.3299,1113.48,17.9142
13.4112,1120.78,17.9736
13.6032,1136.9,17.9922
13.3904,1116.2,17.9562
13.5429,1126.36,18.0539
13.4874,1122.25,18.0162
13.3305,1119.3,17.9128
13.1114,1115.26,17.795
13.2259,1116.18,17.881
13.34,1116.89,17.855
13.3662,1116.76,17.8948
13.4123,1123.06,17.8803
13.2135,1114.61,17.8018
13.257,1118.32,17.8743
13.48,1125.58,17.971
13.352,1114.47,18.0202
13.5517,1125.72,18.0419
13.3356,1114.29,17.8828
13.4475,1118.47,17.9954
13.4188,1123.6,18.0034
13.4936,1122.52,18.0083
13.4691,1118.56,18.0324
13.4581,1125.06,18.0088
13.312,1116.15,17.9378
13.4148,1115.88,17.9021
13.3629,1115.16,17.9051
13.2935,1118.4,17.8642
13.364,1115.82,17.9383
13.4544,1117.82,17.9502
13.419,1119.22,17.9989
13.6946,1128.07,18.0867
13.5177,1118.14,18.0136
13.473,1117.05,17.9585
13.56,1122.58,18.0054
13.5158,1116.46,17.9877
13.6166,1120.79,18.0385
13.6584,1127.49,18.0192
13.5192,1117.09,17.9991
13.699,1123.71,18.129
13.5002,1114.75,17.9994
13.5778,1120.02,18.0683
13.6569,1125.37,18.094
13.5747,1114.2,18.0542
13.6889,1120.72,18.0727
13.619,1120.2,18.0978
13.6422,1124.89,18.0823
13.5378,1114.31,18.0176
13.5165,1120.42,18.02
13.5454,1113.15,17.9862
13.5723,1116.1,18.0279
13.7112,1128.0,18.1822
13.8151,1125.86,18.1681
13.5974,1115.46,18.092
13.5492,1113.37,18.0692
13.6765,1119.44,18.0928
13.6316,1114.92,18.0363
13.5552,1115.6,18.0412
13.5558,1117.52,18.0119
13.2228,1102.12,17.8576
13.3557,1110.24,17.9279
13.5648,1115.11,17.9686
13.4959,1110.88,18.0027
13.6113,1109.17,18.0659
13.5094,1114.21,18.0169
13.5215,1105.71,18.0396
13.7431,1119.07,18.0827
13.5998,1110.52,17.9915
13.4731,1109.1,18.056
13.5919,1116.55,18.0356
13.4084,1107.57,17.9328
13.4004,1110.14,17.9826
13.4776,1115.58,17.9279
13.4537,1105.14,17.9833
13.6326,1113.89,18.0776
13.6413,1109.53,18.0435
13.7606,1107.33,18.1086
13.7062,1114.09,18.1277
13.4433,1102.04,18.0131
13.5847,1107.1,18.0585
13.5857,1107.0,18.0813
13.8146,1114.9,18.1095
13.7391,1109.27,18.1091
13.7767,1112.09,18.1525
13.7442,1111.84,18.1676
13.9952,1121.59,18.2927
13.9125,1116.79,18.1993
13.4813,1098.74,17.9546
13.7234,1104.83,18.1475
13.9504,1117.96,18.2504
13.8008,1111.14,18.2102
13.8207,1113.17,18.2043
14.0312,1122.35,18.3366
13.9862,1114.85,18.251
13.934,1114.74,18.2525
14.1048,1117.42,18.3429
14.0373,1115.99,18.3577
14.1609,1118.29,18.3613
14.2164,1121.09,18.4145
14.2762,1123.07,18.5195
14.3271,1119.99,18.4898
