tas,pr,tos
14.3958,1164.39,18.3702
14.3935,1161.85,18.394
14.3877,1164.26,18.3765
14.3841,1162.35,18.3671
14.3754,1165.11,18.4079
14.4423,1167.84,18.4013
14.2821,1160.26,18.2855
14.0888,1155.09,18.1799
14.1962,1155.87,18.2354
14.3367,1156.97,18.3218
14.37,1164.67,18.3843
14.3712,1164.45,18.3523
14.3618,1164.43,18.3842
14.3582,1163.22,18.3764
14.3638,1162.3,18.3405
14.4096,1163.73,18.3743
14.4236,1164.6,18.4264
14.4991,1164.52,18.4103
14.2889,1161.32,18.3285
14.4784,1162.89,18.4242
14.5152,1162.73,18.4432
14.3705,1162.92,18.3598
14.3868,1162.71,18.3886
14.4853,1165.09,18.4193
14.4458,1165.25,18.421
14.3864,1169.97,18.3785
14.3527,1161.84,18.3263
14.4157,1163.71,18.3662
14.3126,1165.29,18.3193
14.3315,1160.2,18.2962
14.3461,1159.51,18.3138
14.3526,1167.26,18.3055
14.3673,1158.49,18.3237
14.3355,1156.97,18.3135
14.0217,1144.22,18.0702
13.9995,1146.21,18.0776
14.1599,1152.14,18.1869
14.1978,1151.93,18.2315
14.3301,1160.31,18.2952
14.293,1154.24,18.291
14.2581,1153.86,18.3069
14.2163,1158.16,18.311
14.2441,1156.58,18.3184
14.3924,1160.71,18.3959
14.4198,1163.52,18.4047
14.4799,1161.93,18.4103
14.356,1157.47,18.3624
14.4272,1162.65,18.41
14.4045,1162.24,18.3874
14.3857,1165.21,18.3739
14.3838,1160.55,18.3863
14.518,1162.97,18.4767
14.4426,1161.1,18.396
14.1968,1154.72,18.2539
14.2704,1157.63,18.2952
14.3056,1162.44,18.3208
14.2967,1158.35,18.3516
14.3791,1158.81,18.3445
14.3997,1157.48,18.3706
14.4119,1160.53,18.3745
14.4672,1163.02,18.4581
14.4932,1165.43,18.4462
14.4169,1159.64,18.4077
14.3876,1157.02,18.3582
14.3748,1158.81,18.4069
14.3954,1159.4,18.3837
14.4235,1158.47,18.4329
14.4333,1162.65,18.4689
14.4758,1160.59,18.4449
14.5329,1166.69,18.4603
14.4862,1164.04,18.4437
14.4705,1159.54,18.4084
14.3586,1160.24,18.3281
14.455,1160.6,18.4158
14.462,1162.88,18.4743
14.558,1166.25,18.491
14.4586,1159.83,18.4219
14.5033,1158.41,18.4677
14.5908,1166.32,18.5205
14.5101,1163.85,18.4717
14.5934,1163.39,18.486
14.5349,1161.49,18.4664
14.5207,1162.07,18.4801
14.5364,1164.54,18.5019
14.6339,1165.43,18.5289
14.6359,1160.7,18.5364
14.5129,1162.67,18.4863
14.6546,1161.92,18.5246
14.6334,1166.04,18.5128
14.5012,1160.31,18.4626
14.518,1157.66,18.4626
14.5556,1163.52,18.4929
14.567,1166.37,18.4953
14.4849,1161.98,18.4104
14.4817,1163.1,18.4171
14.567,1161.6,18.4302
14.5309,1161.86,18.4324
14.5032,1156.09,18.4413
14.6431,1161.15,18.5151
14.6746,1163.79,18.5473
14.5446,1163.31,18.4378
14.5843,1164.22,18.4791
14.6071,1160.37,18.5252
14.6472,1160.42,18.5404
14.7041,1160.96,18.587
14.699,1164.99,18.5678
14.6155,1161.31,18.5132
14.6223,1160.26,18.5505
14.6208,1159.6,18.5066
14.6616,1163.52,18.5366
14.6538,1160.81,18.5131
14.6077,1156.68,18.5056
14.6307,1158.04,18.5245
14.5633,1156.79,18.4284
14.4352,1147.67,18.3223
14.4702,1149.9,18.4
14.5522,1156.07,18.4577
14.567,1155.92,18.4759
14.5882,1156.47,18.5008
14.5925,1152.67,18.4682
14.5921,1157.99,18.4983
14.6814,1155.21,18.5197
14.6159,1153.14,18.5095
14.7959,1160.21,18.6108
14.7985,1160.97,18.6357
14.7895,1157.7,18.6472
14.8424,1157.08,18.6433
14.8251,1159.25,18.6354
14.7521,1158.16,18.6125
14.8273,1158.7,18.6551
14.8829,1163.97,18.6703
14.8927,1161.16,18.6988
14.7569,1156.68,18.6372
14.5624,1150.65,18.4972
14.6897,1151.5,18.5194
14.7418,1150.88,18.574
14.7445,1157.32,18.6405
14.7865,1158.57,18.622
14.8751,1157.76,18.6836
14.8727,1158.77,18.6686
14.9342,1169.89,18.6844
14.7783,1157.76,18.5891
14.5305,1142.41,18.3884
14.6641,1147.7,18.441
14.7028,1149.37,18.5256
14.8822,1158.89,18.6337
14.8623,1156.89,18.6157
14.8743,1155.97,18.6143
15.0463,1158.45,18.7543
15.0875,1170.23,18.778
15.0624,1161.98,18.7634
15.1863,1167.23,18.8626
15.1337,1164.55,18.8078
15.179,1166.02,18.8708
15.2298,1166.41,18.8944
15.1945,1164.82,18.8727
