tas,pr,tos
13.2522,1019.85,17.2459
13.3484,1020.6,17.2586
13.2778,1017.52,17.2674
13.4228,1019.68,17.3697
13.3075,1022.36,17.2751
13.4097,1018.43,17.3589
13.5113,1024.05,17.445
13.4245,1018.59,17.3328
13.2912,1019.51,17.2423
13.3854,1019.42,17.323
13.4394,1022.37,17.3297
13.3973,1019.88,17.3344
13.4316,1018.2,17.3365
13.3984,1018.05,17.316
13.2787,1023.08,17.2724
13.3122,1018.91,17.2984
13.1818,1020.07,17.1906
13.2656,1013.9,17.2173
13.2552,1019.13,17.2838
13.333,1016.17,17.2674
13.3593,1018.73,17.2927
13.366,1019.51,17.3244
13.4295,1020.42,17.3296
13.4723,1017.69,17.4137
13.5624,1022.8,17.4203
13.4117,1021.09,17.352
13.3796,1021.44,17.3115
13.2474,1019.34,17.2306
13.3746,1016.91,17.3156
13.4155,1020.68,17.3789
13.4083,1026.27,17.3684
13.4342,1020.09,17.3881
13.3669,1020.87,17.3411
13.4595,1018.45,17.3635
13.3501,1019.24,17.3235
13.3575,1018.24,17.2169
13.242,1014.24,17.24
13.1972,1017.35,17.2569
13.2365,1022.4,17.209
13.2124,1014.74,17.2238
13.2452,1022.78,17.2278
13.1931,1016.79,17.2371
13.2089,1024.61,17.2418
13.2878,1019.03,17.2318
13.1604,1021.23,17.2128
13.2224,1017.9,17.1878
13.1229,1015.85,17.2047
13.2023,1016.65,17.2001
13.2264,1022.75,17.2218
13.2502,1018.48,17.2333
13.2776,1018.69,17.2465
13.1888,1018.37,17.2099
13.3154,1020.25,17.2826
13.4364,1017.31,17.3648
13.4375,1018.2,17.365
13.5718,1021.74,17.4515
13.632,1022.07,17.4978
13.515,1017.88,17.3602
13.2968,1018.33,17.2915
13.4652,1018.57,17.3824
13.5669,1026.74,17.4929
13.3603,1018.3,17.3801
13.3055,1020.02,17.219
13.2001,1021.61,17.1843
13.2442,1021.62,17.2183
13.1987,1016.89,17.2287
13.2307,1019.62,17.2452
13.45,1021.34,17.4244
13.3164,1022.81,17.3284
13.3269,1016.11,17.3204
13.4052,1018.2,17.3478
13.4887,1021.84,17.4158
13.321,1026.37,17.3079
13.3169,1018.62,17.2682
13.3055,1019.94,17.2117
13.2491,1014.39,17.2812
13.3688,1017.43,17.3149
13.2245,1019.65,17.2514
13.2255,1018.9,17.267
13.3535,1015.6,17.2957
13.4262,1018.94,17.2962
13.2702,1016.26,17.2393
13.291,1018.84,17.2397
13.2584,1017.73,17.2798
13.3205,1021.37,17.3513
13.4262,1021.3,17.3834
13.3535,1018.86,17.3241
13.3718,1017.42,17.4019
13.4578,1028.58,17.4723
13.4544,1024.5,17.4284
13.2222,1024.17,17.2605
13.3046,1019.4,17.2487
13.3054,1021.23,17.3638
13.3116,1019.6,17.3164
13.2971,1020.88,17.2903
13.4015,1015.86,17.3606
13.2326,1019.73,17.3162
13.2274,1021.07,17.2295
13.1749,1021.58,17.2257
13.3365,1018.08,17.2785
13.327,1017.97,17.3576
13.4783,1017.74,17.426
13.3936,1024.35,17.3978
13.3867,1019.96,17.3509
13.3231,1027.62,17.3161
13.38,1021.92,17.3159
13.3374,1021.79,17.3538
13.4889,1020.22,17.4132
13.4547,1020.5,17.4347
13.5025,1015.37,17.4422
13.4747,1017.62,17.4274
13.45,1021.3,17.3888
13.3821,1020.99,17.3262
13.4155,1017.79,17.3521
13.4427,1023.03,17.3592
13.3898,1019.4,17.344
13.4695,1022.72,17.389
13.5265,1017.65,17.4214
13.3823,1024.9,17.3626
13.3279,1021.05,17.3402
13.4825,1028.14,17.413
13.3365,1017.68,17.3413
13.3322,1022.94,17.3301
13.3063,1019.02,17.2637
13.2385,1017.39,17.2596
13.3156,1021.57,17.337
13.2969,1022.79,17.2972
13.4639,1016.99,17.3657
13.2989,1023.87,17.3461
13.3842,1020.18,17.366
13.4727,1025.35,17.383
13.3109,1022.12,17.3285
13.3813,1029.47,17.3485
13.4567,1024.45,17.3692
13.4108,1024.45,17.3278
13.3494,1023.62,17.3035
13.3392,1026.0,17.3624
13.4573,1022.95,17.3597
13.4057,1024.09,17.392
13.407,1015.62,17.4102
13.4719,1026.79,17.395
13.3891,1022.08,17.3547
13.4026,1024.4,17.4068
13.4326,1018.21,17.47
13.5027,1028.45,17.4978
13.505,1020.69,17.4589
13.4762,1024.23,17.4061
13.633,1028.32,17.4636
13.3854,1022.9,17.3476
13.2737,1019.25,17.2821
13.2589,1019.87,17.3418
13.5834,1022.51,17.5149
13.6527,1025.5,17.5549
13.4929,1023.35,17.4573
13.5249,1024.86,17.4687
13.4814,1020.64,17.4314
13.4693,1023.8,17.3792
13.4402,1021.16,17.3923
13.4714,1023.79,17.4079
13.4218,1021.83,17.3972
13.326,1023.57,17.3612
13.3892,1021.82,17.3661
13.3785,1024.92,17.3366
13.5038,1022.47,17.3737
13.5071,1021.83,17.4083
13.4431,1018.59,17.3815
13.45,1022.97,17.4124
13.5497,1022.31,17.4803
13.4707,1023.96,17.436
13.6131,1020.87,17.4398
13.4622,1025.31,17.441
13.3518,1019.98,17.3838
13.4718,1023.47,17.4187
13.4612,1017.29,17.4386
13.4273,1024.48,17.3895
13.3697,1019.69,17.347
13.2695,1023.73,17.3353
13.3121,1018.73,17.3133
13.3972,1024.88,17.3538
13.5,1021.68,17.39
13.3953,1020.81,17.3943
13.4598,1020.95,17.4161
13.3963,1023.08,17.3725
13.4446,1019.82,17.4153
13.4609,1027.16,17.4493
13.5412,1021.48,17.4329
13.3726,1022.72,17.3638
13.5124,1022.44,17.3888
13.5229,1021.42,17.3935
13.6505,1020.84,17.4813
13.5461,1023.79,17.4847
13.4848,1016.94,17.4196
13.551,1021.64,17.5058
13.6342,1022.5,17.5603
13.5822,1025.32,17.5271
13.4573,1020.03,17.3952
13.4344,1021.19,17.3735
13.4724,1019.11,17.3702
13.3861,1027.73,17.3261
13.4048,1020.48,17.4048
13.4167,1020.51,17.4239
13.4178,1018.03,17.423
