tas,pr,tos
13.2175,1067.11,17.962
13.4176,1071.44,18.0148
13.4572,1070.23,18.0381
13.3433,1071.52,18.0184
13.1366,1069.11,17.9429
13.313,1069.65,18.0338
13.3715,1071.3,18.0275
13.2048,1069.15,17.9584
13.2455,1068.33,17.9905
13.3476,1068.82,18.0204
13.2652,1069.28,18.0196
13.2989,1069.9,18.0277
13.3302,1069.39,18.0491
13.3883,1075.61,18.0792
13.4335,1078.25,18.1159
13.3423,1073.54,18.0416
13.1013,1063.16,17.9042
13.2307,1068.04,17.9858
13.334,1074.09,18.0328
13.4808,1074.96,18.096
13.3637,1069.51,18.019
13.4075,1069.88,18.0191
13.3326,1073.57,18.0682
13.3851,1077.03,18.0993
13.3048,1070.28,18.032
13.4488,1072.01,18.1052
13.4315,1076.85,18.095
13.3092,1070.71,18.0266
13.2419,1070.07,17.9855
13.3282,1070.75,18.0471
13.5394,1079.23,18.1195
13.4719,1076.85,18.0852
13.3443,1071.26,18.0012
13.2786,1071.08,18.0042
12.8848,1057.63,17.7342
13.1343,1068.22,17.8885
13.0294,1062.15,17.7371
12.944,1057.72,17.7542
13.1971,1066.77,17.8891
13.2191,1061.45,17.9277
13.2761,1070.46,17.9714
13.3134,1074.76,18.0009
13.1078,1067.59,17.8715
13.1454,1062.81,17.9167
13.3595,1070.02,18.0261
13.4012,1078.83,18.0517
13.2428,1068.07,17.9962
13.3185,1072.1,18.0341
13.4297,1074.85,18.0793
13.3633,1072.55,17.971
13.3412,1070.8,18.0286
13.5246,1072.44,18.1077
13.4513,1079.16,18.0612
12.7624,1052.68,17.6075
12.7876,1054.39,17.6412
13.0914,1060.64,17.8095
13.0456,1059.27,17.8581
13.0838,1066.96,17.8907
13.2944,1063.63,17.9815
13.5173,1072.73,18.1365
13.3826,1074.96,18.0361
13.2175,1064.33,17.9132
13.243,1069.25,17.9756
13.2224,1066.81,17.9523
13.3383,1067.15,18.0227
13.3395,1069.68,18.0622
13.4799,1071.73,18.1343
13.4949,1073.03,18.1041
13.3569,1069.61,18.0207
13.4537,1068.37,18.107
13.5551,1073.0,18.1643
13.4389,1070.75,18.1154
13.5028,1067.8,18.1362
13.6057,1075.82,18.2226
13.7189,1081.85,18.254
13.525,1069.93,18.1318
13.5573,1076.0,18.1889
13.7955,1088.65,18.3274
13.6328,1078.55,18.1808
13.4124,1069.76,18.1099
13.6572,1078.89,18.2286
13.7572,1086.65,18.2819
13.5017,1071.58,18.1161
13.4005,1076.53,18.118
13.5303,1072.83,18.1212
13.3517,1068.7,18.1251
13.5746,1072.56,18.1971
13.6378,1071.27,18.1957
13.6016,1074.14,18.2157
13.6573,1077.98,18.2394
13.7412,1078.07,18.2735
13.6867,1074.48,18.2264
13.5956,1076.07,18.2048
13.6327,1076.57,18.2404
13.5742,1075.19,18.1821
13.5457,1073.65,18.2032
13.6198,1076.1,18.2389
13.7292,1080.04,18.2633
13.7196,1077.0,18.2267
13.5164,1075.29,18.1416
13.5353,1071.16,18.194
13.7078,1077.97,18.2728
13.7588,1079.49,18.244
13.7236,1078.36,18.2912
13.6415,1074.54,18.2344
13.6581,1071.91,18.1901
13.7285,1075.71,18.2347
13.77,1085.44,18.3022
13.6755,1077.12,18.2662
13.7525,1077.62,18.3005
13.7216,1078.42,18.2421
13.6049,1072.85,18.2298
13.5804,1073.21,18.2086
13.4363,1068.91,18.1419
13.4502,1063.92,18.084
13.5366,1073.42,18.1541
13.5368,1068.58,18.1552
13.5067,1067.65,18.1451
13.6795,1072.49,18.256
13.9131,1080.72,18.3288
13.8143,1081.7,18.3781
13.5906,1074.65,18.2393
13.7317,1075.31,18.3154
13.7074,1074.38,18.3658
13.7843,1076.02,18.3993
13.8693,1083.23,18.4573
14.0374,1084.48,18.4826
13.9307,1080.12,18.411
13.8833,1081.47,18.4134
13.9398,1076.5,18.4088
14.0469,1078.51,18.5053
14.117,1081.96,18.5386
13.9924,1082.57,18.4598
13.8494,1079.06,18.394
13.8661,1075.99,18.3139
13.9135,1071.18,18.3775
14.0965,1083.8,18.5332
14.1433,1091.06,18.5393
13.9893,1076.2,18.4466
14.0247,1076.67,18.5081
14.2147,1080.68,18.6211
14.2273,1083.35,18.6137
14.0091,1074.03,18.476
14.1914,1089.34,18.5571
14.0002,1080.14,18.4683
13.9772,1079.0,18.4078
14.0159,1078.2,18.499
14.2211,1078.35,18.6244
14.4288,1090.36,18.7562
14.3788,1087.51,18.7346
14.4703,1088.15,18.7717
14.6438,1089.09,18.8763
14.6553,1097.59,18.8788
14.4612,1091.72,18.7712
14.524,1090.53,18.8288
14.6111,1088.11,18.8732
