tas,pr,tos
13.1977,1118.01,17.819
13.2624,1119.8,17.7908
13.0853,1115.88,17.6749
13.092,1115.21,17.688
13.1731,1116.54,17.7435
13.125,1111.09,17.7163
13.2608,1123.1,17.8153
13.0948,1115.94,17.6579
13.0649,1112.97,17.6927
13.1929,1122.52,17.8298
13.1017,1118.38,17.7725
13.2473,1124.23,17.809
13.2426,1120.3,17.8082
13.2557,1127.29,17.8336
13.1603,1113.18,17.7149
13.0628,1115.65,17.7018
13.0573,1112.24,17.7456
12.9001,1111.63,17.597
12.9803,1121.58,17.6027
13.0986,1114.54,17.6696
13.0199,1113.9,17.6385
13.0158,1111.4,17.6714
13.0705,1114.41,17.7071
13.2265,1119.52,17.7753
13.1317,1115.26,17.7349
13.1519,1118.15,17.6838
12.9643,1108.03,17.6193
13.0468,1113.29,17.6904
12.9254,1111.25,17.5766
13.1142,1113.93,17.6764
13.1371,1119.57,17.7371
13.0648,1110.56,17.6925
13.2713,1120.45,17.878
13.3596,1121.58,17.8711
13.2258,1115.14,17.7936
13.1754,1118.99,17.7495
13.1338,1114.15,17.7567
13.2173,1119.21,17.8452
13.3094,1126.73,17.8759
13.0757,1115.48,17.7383
12.9802,1109.33,17.6944
13.0355,1117.56,17.7672
12.9336,1118.52,17.669
12.8413,1106.73,17.6239
12.9821,1116.84,17.7283
13.013,1118.22,17.6754
13.0425,1115.01,17.6771
13.0446,1113.15,17.7136
13.1186,1120.66,17.7612
13.0728,1118.43,17.744
13.1881,1121.66,17.8323
13.1708,1119.82,17.7914
13.2059,1118.3,17.7774
13.1479,1115.91,17.7786
13.1646,1117.32,17.7657
13.1656,1117.77,17.7743
13.1811,1119.39,17.7359
13.0364,1112.74,17.676
13.0851,1114.96,17.6835
13.1164,1117.12,17.6658
13.0051,1116.47,17.7021
13.2338,1121.08,17.814
13.2167,1115.55,17.7436
12.9978,1110.7,17.6472
13.0644,1114.02,17.6957
13.0493,1114.43,17.6534
13.0818,1113.3,17.6959
13.1372,1119.58,17.7618
13.107,1114.68,17.7067
13.1913,1124.39,17.7951
13.2446,1125.64,17.7599
13.0282,1114.06,17.7431
13.0398,1113.05,17.6653
13.1217,1117.9,17.7304
13.0701,1111.86,17.6589
13.2052,1115.82,17.7096
13.0733,1109.49,17.6193
12.986,1114.49,17.6509
13.1118,1116.13,17.7035
