tas,pr,tos
12.6294,1054.55,18.017
12.6778,1057.02,18.0433
12.7178,1057.79,18.0971
12.7739,1055.14,18.0907
12.8103,1058.83,18.1412
12.6607,1052.89,18.0213
12.6892,1056.93,18.0879
12.7734,1059.12,18.1168
12.7063,1057.36,18.0716
12.8085,1055.03,18.1303
12.7607,1056.98,18.1098
12.8348,1058.29,18.156
12.8396,1057.64,18.1472
12.8429,1054.85,18.1447
12.8318,1057.88,18.1104
12.7377,1053.9,18.102
12.7239,1059.09,18.1259
12.7258,1053.12,18.0863
12.7436,1053.35,18.1266
12.8576,1058.33,18.1344
12.8174,1059.33,18.1409
12.8005,1058.25,18.1456
12.8907,1056.69,18.186
12.8158,1058.49,18.1791
12.6669,1059.42,18.0604
12.6455,1054.2,18.0136
12.5776,1051.44,18.0264
12.6156,1052.95,18.0498
12.7182,1056.54,18.0726
12.5699,1058.85,17.9648
12.5139,1052.11,17.9549
12.6023,1055.38,18.0259
12.5226,1054.53,17.9471
12.5405,1048.75,17.976
12.64,1053.01,18.0433
12.7142,1050.87,18.0749
12.8132,1054.96,18.1728
12.8016,1055.99,18.1941
12.6348,1056.36,18.0435
12.5,1051.35,17.9479
12.598,1049.32,18.01
12.6508,1055.49,18.0888
12.83,1055.06,18.1762
12.7674,1057.55,18.0752
12.5374,1051.33,17.8716
12.4978,1053.14,17.9498
12.5525,1051.18,17.9881
12.735,1057.19,18.0615
12.6935,1055.83,18.0892
12.6807,1055.43,18.0906
12.6773,1056.26,18.0272
12.6243,1055.34,18.0044
12.5796,1054.96,17.9759
12.5825,1057.78,18.0078
12.5878,1057.3,18.0329
12.5924,1050.98,18.0109
12.5394,1056.19,17.9661
12.4574,1053.95,17.8652
12.4008,1050.24,17.9354
12.7142,1055.93,18.0695
12.5225,1054.72,17.911
12.5317,1049.31,17.9339
12.7268,1052.41,18.0972
12.8694,1056.35,18.1951
12.7536,1052.42,18.1368
12.598,1055.52,18.041
12.7328,1055.46,18.1459
12.7958,1054.95,18.1191
12.845,1056.57,18.1806
12.7796,1054.86,18.058
12.5883,1058.3,17.9893
12.6974,1054.97,18.1102
12.8831,1056.69,18.2161
12.8129,1060.31,18.1246
12.6992,1056.45,18.0285
12.6142,1048.65,18.0633
12.8773,1056.77,18.2167
12.9592,1057.95,18.3485
12.9648,1058.54,18.2845
12.8214,1058.18,18.1733
12.6832,1053.64,18.0678
12.7086,1058.15,18.0733
12.6594,1058.79,18.0426
12.782,1055.6,18.1375
12.8846,1058.36,18.2108
12.7533,1054.02,18.1167
12.6516,1051.06,17.9765
12.5376,1051.97,17.9567
12.5031,1055.67,17.8723
12.6443,1049.94,18.0291
12.7377,1056.57,18.0811
12.6399,1056.71,17.9919
12.6457,1053.78,18.0793
12.7152,1055.85,18.1375
12.8127,1050.31,18.2426
12.7381,1056.39,18.1122
12.627,1054.76,18.0224
12.6159,1058.41,18.0496
12.6552,1055.36,18.0537
12.5482,1054.72,18.0151
12.575,1055.45,18.0283
12.4799,1054.96,17.9182
12.4371,1048.99,17.903
12.6512,1050.52,18.127
12.6939,1057.69,18.1473
12.6487,1052.88,18.0887
12.9283,1051.98,18.2417
12.8112,1057.25,18.1619
12.5502,1055.55,18.0325
12.5946,1050.09,18.0063
12.6664,1055.64,18.0626
12.6642,1055.2,18.0563
12.5806,1056.66,17.9621
12.513,1055.83,17.9597
12.6237,1057.32,18.0243
12.6266,1056.42,18.0288
12.6811,1058.0,18.0629
12.7009,1056.05,18.0628
12.7536,1058.4,18.0474
12.5488,1058.95,17.9277
12.5863,1058.72,17.973
12.652,1053.57,18.0595
12.651,1057.75,18.0403
12.6107,1054.6,17.9813
12.5819,1062.75,18.011
12.5637,1056.42,17.9957
12.6846,1053.34,18.0387
12.7884,1051.46,18.1012
12.764,1056.88,18.0743
12.6971,1057.39,18.065
12.6329,1058.65,18.008
12.5999,1056.96,18.0074
12.7553,1050.9,18.0907
12.8037,1053.78,18.1588
12.7072,1058.62,18.0988
12.5802,1054.63,17.9445
12.5945,1050.71,17.9875
12.6602,1055.1,18.0355
12.5266,1058.53,17.9393
12.3708,1057.46,17.9241
12.5829,1059.92,18.0177
12.709,1051.71,18.0633
12.8095,1059.51,18.1596
12.8627,1057.02,18.1607
12.6191,1058.78,18.0031
12.5468,1054.95,17.9917
12.683,1054.23,18.1263
12.766,1054.3,18.1188
12.82,1050.12,18.189
12.7493,1057.88,18.1348
12.7116,1056.81,18.086
12.5933,1057.21,18.0314
12.5368,1055.93,17.9976
12.5609,1055.42,17.9984
12.5732,1057.87,18.0306
12.7842,1055.94,18.2043
12.9603,1060.15,18.2951
12.8806,1061.05,18.2134
12.8224,1057.79,18.1843
12.8092,1059.79,18.1404
12.7351,1059.86,18.1336
12.64,1058.6,18.0393
12.6207,1063.13,18.0053
12.6805,1056.42,18.079
12.8969,1050.95,18.286
12.8609,1056.18,18.2818
12.6865,1061.41,18.0871
12.6095,1060.53,18.0315
12.5321,1058.18,17.9875
12.6207,1054.6,18.1221
12.6822,1060.55,18.1559
12.77,1052.85,18.2376
12.7683,1059.47,18.1256
12.6979,1056.03,18.0549
12.5283,1057.34,18.017
