tas,pr,tos
13.6796,1082.0,18.0182
13.8503,1084.46,18.1179
13.7272,1088.28,18.0545
13.6434,1082.41,17.9451
13.6858,1086.22,18.0033
13.7409,1083.38,18.106
13.6635,1082.77,18.0564
13.6132,1080.66,18.0187
13.674,1086.44,18.077
13.5868,1084.76,17.984
13.493,1084.11,17.9181
13.6366,1077.62,18.0262
13.7412,1077.35,18.0588
13.7526,1078.07,18.0515
13.6459,1082.05,18.0221
13.7184,1078.14,18.0543
13.8769,1084.75,18.1329
13.843,1083.69,18.0738
13.74,1081.99,18.0806
13.8784,1082.06,18.1022
13.9164,1088.73,18.1811
13.867,1091.26,18.1624
13.6671,1084.89,18.0166
13.8181,1083.51,18.0845
13.8896,1080.85,18.1497
13.8893,1097.14,18.1775
13.6058,1083.22,17.9552
13.6537,1080.59,18.0023
13.5253,1077.76,17.9406
13.6974,1082.67,18.0548
13.725,1085.61,18.0192
13.6483,1081.75,17.9893
13.722,1081.54,18.0884
13.7214,1081.02,18.0681
13.39,1069.38,17.8243
13.2977,1068.06,17.7917
13.4367,1066.33,17.8402
13.3199,1070.35,17.8349
13.4621,1078.92,17.9256
13.5271,1075.34,17.9285
13.7256,1080.4,18.0825
13.6883,1080.41,18.073
13.6085,1078.56,17.9267
13.6077,1078.08,17.9962
13.7814,1076.13,18.0843
13.9564,1079.27,18.2251
14.068,1099.23,18.3076
13.6824,1087.18,17.9994
13.7279,1077.26,18.0617
13.874,1084.55,18.2203
13.95,1084.95,18.2046
13.8393,1084.35,18.1587
13.8307,1084.75,18.1549
13.5786,1078.58,17.9718
13.5978,1071.35,17.9914
13.9069,1081.6,18.2708
13.9374,1094.41,18.2709
13.7472,1081.01,18.0376
13.7708,1079.62,18.0955
13.8523,1076.44,18.1908
13.9051,1080.42,18.2537
14.0128,1088.65,18.2978
13.7704,1084.54,18.1541
13.6824,1083.48,18.1524
13.867,1083.54,18.235
13.9299,1084.46,18.2656
13.9489,1090.16,18.3062
13.8961,1080.68,18.2311
13.9644,1084.01,18.1988
13.909,1084.49,18.1695
13.9739,1087.66,18.2407
13.9727,1084.9,18.2331
13.9553,1081.09,18.2294
13.8741,1082.85,18.1504
13.8552,1081.38,18.1127
13.8031,1079.23,18.1726
14.0988,1084.93,18.3669
14.2125,1097.31,18.4034
13.8137,1085.53,18.1006
13.841,1088.81,18.2002
13.9355,1083.74,18.1909
13.8353,1081.13,18.165
13.9989,1087.18,18.2989
14.0442,1101.27,18.2586
13.7791,1083.27,18.1044
13.8065,1084.97,18.2356
14.1249,1089.5,18.4065
14.2331,1096.59,18.4363
13.7708,1086.45,18.1593
13.7451,1084.25,18.1527
13.8482,1080.08,18.216
13.8882,1083.86,18.2482
14.045,1090.55,18.2997
13.7471,1081.15,18.0571
13.8181,1082.52,18.1892
14.1159,1094.62,18.3653
13.9087,1090.48,18.2388
13.8825,1087.15,18.1783
14.0526,1085.31,18.2486
13.7996,1084.77,18.1173
13.8839,1081.82,18.1504
13.9576,1079.04,18.2982
14.213,1089.1,18.44
14.0256,1091.63,18.213
13.9328,1088.5,18.1729
13.9003,1081.45,18.1893
13.9788,1080.98,18.2162
14.2205,1094.5,18.402
14.0027,1090.51,18.2448
13.9843,1082.42,18.2799
14.2334,1094.56,18.397
14.2148,1096.35,18.4156
13.9261,1087.22,18.2107
13.783,1081.76,18.0597
13.5772,1074.09,17.9002
13.735,1077.32,18.0794
13.942,1090.76,18.1966
13.797,1076.93,18.0673
13.7417,1079.38,18.0628
13.7753,1073.81,18.1427
13.837,1078.44,18.1462
13.921,1075.38,18.1583
13.9529,1082.39,18.2283
14.1795,1092.16,18.3312
13.9746,1081.71,18.2211
13.8323,1077.75,18.1149
13.8961,1083.28,18.1864
14.1018,1083.12,18.315
14.0993,1088.2,18.2993
14.0911,1079.45,18.3261
14.1311,1085.45,18.3
14.0397,1079.89,18.2988
14.1894,1084.09,18.4157
14.1324,1087.72,18.382
14.1274,1096.34,18.37
14.0026,1082.25,18.2558
14.1595,1083.81,18.3613
14.3983,1089.58,18.5327
14.4415,1097.78,18.5487
13.9944,1086.57,18.303
14.1241,1089.8,18.3938
14.3924,1082.66,18.4818
14.1641,1093.01,18.3603
13.9872,1079.05,18.2231
14.0821,1084.63,18.2888
14.2066,1084.41,18.4338
14.5706,1094.42,18.6325
14.5479,1088.0,18.5888
14.2894,1091.06,18.438
14.3429,1085.5,18.4652
14.5971,1088.94,18.6387
14.6743,1093.45,18.7063
14.6793,1099.61,18.7651
14.4022,1096.36,18.5302
14.5016,1095.3,18.5862
14.5895,1092.36,18.6351
