tas,pr,tos
13.5595,1097.35,17.8528
13.5884,1103.51,17.9229
13.6467,1109.08,17.8961
13.4113,1096.75,17.7292
13.4577,1105.23,17.8259
13.541,1108.4,17.9014
13.5141,1104.23,17.8542
13.6126,1109.31,17.951
13.5966,1110.64,17.9197
13.5306,1104.23,17.8768
13.577,1109.09,17.8825
13.4948,1105.94,17.8317
13.6172,1101.49,17.9318
13.6441,1106.23,17.9723
13.4662,1107.93,17.881
13.5743,1102.89,17.9361
13.7463,1106.68,18.0067
13.7039,1108.0,17.9781
13.5892,1103.77,17.9214
13.644,1106.31,18.0169
13.7895,1106.67,18.0532
13.7673,1111.28,18.077
13.7233,1109.45,17.9924
13.7181,1109.03,18.0095
13.6241,1106.42,18.0157
13.7787,1108.24,18.0458
13.9048,1119.47,18.1791
13.7214,1111.17,18.0523
13.7361,1104.7,18.0106
13.711,1107.93,18.0793
13.7935,1115.81,18.0615
13.6639,1105.93,18.0257
13.7322,1111.65,18.0262
13.826,1107.17,18.0718
13.8335,1117.03,18.089
13.6718,1103.38,17.9391
13.8043,1110.16,18.1008
13.7405,1109.96,18.0076
13.6666,1103.78,17.9599
13.6651,1106.12,17.9886
13.7411,1104.88,17.9798
13.7563,1103.96,17.9724
13.7371,1110.84,18.0051
13.6817,1106.21,17.9745
13.7763,1105.1,18.0334
13.9839,1117.56,18.1263
13.5132,1104.68,17.8924
13.733,1102.61,17.9958
13.6164,1109.98,17.9644
13.5327,1107.36,17.9277
13.5517,1103.73,17.9237
13.5827,1111.32,17.8695
13.3606,1098.99,17.7739
13.4754,1103.26,17.8611
13.4907,1107.46,17.8801
13.4968,1104.35,17.8408
13.6009,1105.28,17.8555
13.6539,1101.05,17.9217
13.6214,1115.85,17.9057
13.3673,1098.05,17.7452
13.3752,1101.93,17.849
13.688,1105.18,18.0198
13.7394,1109.83,18.0029
13.5953,1111.16,17.9122
13.5302,1100.59,17.8382
13.7897,1111.5,17.9998
13.7172,1103.96,18.0109
13.6349,1110.42,17.964
13.6365,1103.86,17.8975
13.5696,1106.81,17.8988
13.6902,1107.97,17.9715
13.853,1111.89,18.0172
13.65,1104.75,17.9543
13.6227,1103.52,17.9368
13.8478,1111.42,18.0628
13.7829,1113.35,18.0052
13.632,1105.08,17.9401
13.7843,1106.02,18.0775
13.9185,1111.67,18.1276
13.8361,1110.37,18.1184
13.9686,1111.46,18.2158
13.9566,1118.97,18.2411
13.9258,1117.43,18.229
14.0563,1115.96,18.2331
13.9766,1110.03,18.1761
13.9867,1113.15,18.1557
13.816,1109.79,18.0607
13.8637,1105.48,18.0726
13.9689,1114.47,18.1735
13.9384,1116.26,18.1771
13.7554,1112.07,18.1036
13.8646,1110.96,18.1502
13.8556,1119.73,18.0546
13.6233,1102.9,17.892
13.696,1112.72,17.959
13.6652,1106.94,17.959
13.7336,1110.89,17.9679
13.721,1110.01,18.0182
13.6596,1108.65,17.9982
13.7106,1109.7,17.9801
13.7263,1110.47,17.9445
13.6405,1103.36,17.9241
13.7231,1110.44,18.0172
13.8231,1110.02,18.0745
13.8856,1118.62,18.1049
13.6711,1105.18,17.9632
13.7336,1109.74,18.0048
13.6795,1111.21,18.002
13.8538,1107.66,18.0378
13.7395,1106.32,17.9923
13.7065,1106.02,18.0334
13.7615,1110.82,18.0909
13.9188,1111.59,18.137
13.7772,1115.92,18.0367
13.5262,1102.94,17.8844
13.7078,1107.27,17.9633
13.6765,1106.01,17.9132
13.6769,1104.7,17.9401
13.6924,1104.02,18.0163
13.7569,1110.76,18.0008
13.8006,1110.0,18.1033
13.7773,1117.71,18.0533
13.6237,1104.63,17.9084
13.5871,1105.35,17.8951
13.4955,1103.53,17.8938
13.6057,1105.86,18.0193
13.7539,1109.83,18.0648
13.7614,1111.34,18.0826
13.7948,1114.69,18.1241
13.8161,1111.21,18.1053
13.8089,1108.86,18.0667
13.8807,1112.54,18.1023
13.6305,1105.38,17.9574
13.7641,1104.13,18.0911
13.7283,1119.42,18.0819
13.6015,1107.44,17.9637
13.9086,1108.9,18.171
13.8264,1117.68,18.1396
13.7371,1108.89,18.0408
13.8606,1109.14,18.1594
13.9139,1115.94,18.125
13.8102,1108.2,18.1068
13.7549,1116.71,18.0625
13.575,1106.42,17.9666
13.7272,1105.86,18.0751
13.7666,1115.6,18.1105
13.3806,1102.72,17.8334
13.4533,1104.6,17.8626
13.5072,1106.55,17.8918
13.6358,1116.14,17.962
13.6811,1109.41,17.95
13.5447,1107.8,17.9101
13.5039,1108.99,17.9101
13.5642,1104.54,17.9362
13.7461,1108.37,17.9886
13.662,1107.96,17.8808
13.5059,1103.4,17.885
13.6396,1106.12,17.9201
13.495,1100.24,17.8686
13.6223,1116.03,17.9394
13.2905,1098.12,17.7347
13.5482,1101.97,17.8896
13.8236,1105.23,18.0754
13.6788,1108.99,17.9639
13.737,1105.45,17.9753
13.8896,1109.84,18.0816
13.7901,1113.55,18.0224
13.5881,1102.18,17.9103
13.8243,1108.84,18.0542
13.842,1112.4,18.0561
13.5703,1102.13,17.9107
13.7885,1108.34,18.0588
13.7544,1110.68,18.0404
13.7766,1106.71,18.0774
13.9073,1112.09,18.1522
13.7591,1112.51,18.0453
13.7337,1104.52,18.0136
13.7947,1107.16,18.101
13.8055,1104.0,18.0538
13.8946,1107.1,18.1443
13.9456,1115.05,18.1786
13.8084,1110.31,18.0897
13.8231,1116.25,18.1572
13.9404,1118.72,18.1385
13.9396,1104.14,18.1354
13.933,1112.03,18.1552
14.0258,1114.84,18.1887
13.9107,1106.02,18.1338
14.0306,1120.04,18.1821
13.821,1110.72,18.0494
13.7627,1111.73,18.0556
13.8511,1110.03,18.1332
13.9326,1117.46,18.1365
13.8923,1113.41,18.1455
13.9288,1113.84,18.1407
14.12,1113.35,18.2199
14.0692,1114.08,18.2437
14.0602,1119.92,18.22
13.9944,1115.59,18.1805
13.74,1107.73,18.0613
13.9223,1114.04,18.1525
13.6873,1114.47,17.996
13.806,1103.1,18.0821
13.9272,1115.93,18.1605
13.677,1105.08,17.9456
13.8364,1108.29,18.0585
13.7044,1108.53,18.0386
13.8267,1109.29,18.089
13.7321,1109.43,18.0419
13.8231,1118.28,18.1321
13.7347,1106.5,18.0318
13.7852,1112.08,18.0782
13.6725,1104.73,18.0074
13.6704,1112.96,18.0046
13.4929,1103.09,17.8905
13.6066,1104.27,17.9579
13.4968,1112.37,17.8653
13.4277,1103.39,17.801
13.6199,1102.16,17.9544
13.8786,1104.37,18.0401
13.6041,1104.97,17.9573
13.613,1104.39,17.9615
13.6243,1109.75,17.9762
13.732,1109.57,18.0278
13.5299,1108.05,17.8996
13.5379,1103.53,17.8555
13.5185,1105.08,17.8879
13.6602,1102.83,17.9865
13.8842,1115.64,18.144
13.5724,1111.77,17.897
13.4439,1101.74,17.81
13.7782,1107.31,18.066
13.8958,1114.26,18.1485
13.8068,1108.26,18.0247
13.7845,1107.61,18.0446
13.7564,1109.59,18.0641
13.8502,1103.63,18.0976
13.8492,1113.35,18.034
13.7335,1102.21,18.0429
13.9843,1114.59,18.1875
13.7232,1110.93,18.0281
13.684,1104.83,18.03
13.8825,1109.93,18.1163
13.9174,1109.48,18.1238
14.0282,1114.02,18.1785
13.7893,1112.53,18.1106
13.8098,1112.35,18.1061
13.862,1114.41,18.1333
13.8553,1114.53,18.0856
13.7886,1110.75,18.0504
13.8358,1110.18,18.1132
