tas,pr,tos
14.824,1167.16,18.7712
14.8166,1169.33,18.7344
14.6317,1161.64,18.6557
14.7445,1169.95,18.736
14.7433,1172.4,18.7277
14.6379,1165.71,18.6937
14.6381,1167.83,18.6799
14.4366,1157.75,18.5358
14.5177,1163.38,18.5814
14.655,1164.55,18.6387
14.6382,1166.53,18.6634
14.7447,1165.3,18.7291
14.695,1167.64,18.7311
14.6635,1165.02,18.6904
14.7517,1169.47,18.7366
14.7034,1165.8,18.6972
14.6808,1162.28,18.6899
14.7021,1168.04,18.707
14.7372,1170.29,18.7754
14.7917,1168.17,18.7701
14.7466,1168.45,18.7055
14.7234,1165.49,18.7153
14.7145,1166.9,18.7086
14.7672,1172.99,18.7785
14.8168,1171.81,18.7731
14.8677,1173.36,18.7769
14.7891,1170.77,18.7769
14.9055,1169.83,18.8136
14.8499,1173.13,18.8339
14.9414,1171.7,18.8445
14.8413,1170.59,18.8443
14.8911,1170.95,18.8732
14.8953,1172.24,18.8742
14.9672,1174.1,18.8929
14.5743,1154.41,18.5886
14.4748,1158.93,18.5873
14.623,1165.08,18.6932
14.5955,1161.2,18.6642
14.6643,1166.24,18.7103
14.7227,1166.08,18.7449
14.6859,1166.65,18.733
14.6226,1161.33,18.6696
14.7756,1168.84,18.7732
14.8328,1172.51,18.8309
14.8567,1171.86,18.8253
14.8294,1169.98,18.8222
14.8881,1169.29,18.8453
14.7731,1165.89,18.7719
14.9264,1172.64,18.8484
14.8556,1168.07,18.8244
14.8611,1171.49,18.8423
14.8735,1174.99,18.8886
14.9052,1172.83,18.8803
14.7382,1165.3,18.7399
14.7744,1166.05,18.7708
14.7243,1166.78,18.7788
14.9252,1174.37,18.8562
14.8667,1171.06,18.8764
14.9284,1172.18,18.9072
14.9714,1169.96,18.8821
14.9464,1168.27,18.8777
14.9488,1169.65,18.912
15.0157,1174.13,18.9595
14.9461,1167.53,18.8471
14.8653,1167.25,18.8429
14.9262,1168.46,18.9066
14.9439,1170.82,18.8946
14.9876,1172.27,18.9228
15.0443,1175.78,18.9459
15.0118,1179.03,18.9511
15.0325,1174.87,18.9403
15.0166,1172.49,18.9144
15.0411,1173.67,18.9877
15.0315,1176.52,18.9595
15.1454,1174.06,18.9747
15.166,1169.5,18.9679
15.0162,1172.2,18.9392
15.0524,1171.22,18.9761
15.1277,1172.74,19.0219
15.1015,1178.22,19.0124
15.1259,1170.6,19.0037
15.046,1173.55,19.0147
15.121,1175.66,19.0264
15.276,1177.64,19.0596
15.1754,1174.24,19.0277
15.1268,1173.09,19.053
15.1838,1175.43,19.0928
15.213,1179.91,19.0888
15.169,1175.0,19.0415
15.1201,1171.84,18.9998
15.1818,1174.71,19.0506
15.2979,1180.53,19.1342
15.2646,1179.53,19.0903
15.2218,1172.44,19.0828
15.3358,1172.42,19.0945
15.162,1171.84,18.9816
15.226,1171.62,19.0487
15.2337,1182.13,19.1292
15.25,1176.61,19.0576
15.295,1173.02,19.1124
15.2619,1171.46,19.0598
15.3032,1173.87,19.1016
15.2121,1175.58,19.0468
15.1676,1176.74,19.0765
15.2581,1178.66,19.1028
15.2025,1171.67,19.0479
15.2837,1169.77,19.0757
15.2728,1177.65,19.1044
15.3206,1175.53,19.1319
15.3895,1177.79,19.1866
15.3241,1176.24,19.1125
15.2781,1177.47,19.1068
15.2769,1179.14,19.0908
15.1911,1173.71,19.036
15.0075,1162.47,18.8932
15.1188,1162.07,18.9355
15.2003,1168.7,19.0187
15.2296,1173.24,19.0883
15.2335,1172.09,19.0454
15.1409,1165.06,18.9967
15.2345,1169.81,19.0802
15.3185,1168.9,19.1065
15.3211,1171.32,19.1057
15.3616,1170.73,19.1188
15.3967,1170.48,19.1672
15.3402,1169.57,19.1108
15.2997,1165.94,19.072
15.3781,1173.11,19.172
15.4155,1172.38,19.1908
15.4006,1167.17,19.1465
15.4313,1172.75,19.1981
15.483,1177.18,19.2047
15.372,1167.83,19.1418
15.297,1167.1,19.0857
15.3706,1168.86,19.1214
15.3673,1168.03,19.1547
15.3863,1170.35,19.2141
15.4904,1171.4,19.2287
15.5101,1171.09,19.2272
15.5992,1171.42,19.2775
15.6383,1178.33,19.3382
15.598,1174.22,19.2685
15.2251,1156.85,18.9916
15.3221,1160.49,19.077
15.4934,1171.56,19.2044
15.6017,1170.02,19.2565
15.6451,1176.7,19.3093
15.6105,1174.62,19.3236
15.6839,1172.6,19.3332
15.6754,1173.97,19.3357
15.6564,1174.08,19.3457
15.7436,1179.96,19.4117
15.8474,1182.08,19.4217
15.7807,1173.32,19.4169
15.8469,1180.27,19.4705
15.8135,1177.46,19.4447
