tas,pr,tos
13.1053,1026.27,17.6506
13.0581,1023.28,17.6177
13.1638,1025.91,17.6379
13.04,1022.52,17.581
13.037,1024.27,17.6317
13.0896,1028.17,17.6174
12.9978,1019.26,17.5883
13.1642,1027.73,17.6757
13.211,1032.01,17.7072
13.1281,1027.9,17.6137
13.0162,1021.56,17.5649
13.1411,1026.99,17.6662
13.1712,1026.59,17.6544
13.0791,1022.79,17.6304
13.3247,1027.09,17.763
13.3591,1029.43,17.759
13.2191,1027.96,17.7073
13.1679,1026.38,17.6836
13.2843,1026.41,17.7401
13.2145,1022.75,17.723
13.115,1026.53,17.6592
13.1214,1023.21,17.703
13.2163,1029.35,17.7093
13.1806,1028.36,17.6956
13.1522,1027.85,17.6723
13.0278,1016.82,17.6445
13.2957,1028.38,17.7652
13.3459,1027.7,17.7153
13.1066,1017.36,17.592
13.1021,1026.46,17.6461
13.1942,1027.36,17.7021
13.1825,1029.61,17.6987
13.0357,1019.57,17.6416
13.1639,1023.84,17.6964
12.9766,1012.81,17.5079
12.961,1017.55,17.5036
12.9428,1016.51,17.5425
12.9731,1018.85,17.5859
13.1189,1023.21,17.6909
13.3,1031.75,17.7912
13.1586,1025.1,17.6915
13.236,1021.75,17.702
13.2562,1030.41,17.6679
13.0604,1019.86,17.5387
13.0496,1014.01,17.597
13.1681,1021.6,17.7108
13.0645,1025.62,17.6078
12.978,1015.27,17.5926
13.0922,1021.67,17.6713
13.0925,1023.1,17.7111
13.2997,1032.69,17.8012
13.3287,1030.44,17.7291
13.0918,1022.43,17.6336
13.001,1013.8,17.5645
13.0114,1016.8,17.5444
12.939,1018.08,17.5239
13.0817,1025.71,17.6526
13.0412,1025.84,17.6432
13.0342,1022.27,17.5963
12.9919,1020.96,17.615
13.221,1024.35,17.7131
13.3071,1025.88,17.7556
13.1155,1020.65,17.7108
13.207,1026.51,17.786
13.3672,1029.45,17.8183
13.2406,1019.95,17.7168
13.286,1023.31,17.7758
13.2532,1028.27,17.733
13.1639,1022.66,17.7128
13.2203,1022.49,17.7932
13.141,1024.13,17.7217
13.1267,1025.57,17.7159
13.2142,1024.1,17.743
13.2399,1023.11,17.7176
13.2779,1025.49,17.7754
13.2604,1026.71,17.7746
13.393,1027.54,17.7812
13.1556,1022.57,17.7223
13.2321,1022.27,17.7399
13.1995,1020.62,17.7305
13.327,1025.09,17.7554
13.1984,1023.01,17.7383
13.2875,1027.22,17.7671
13.2766,1027.39,17.7721
13.4539,1024.52,17.9141
13.51,1037.89,17.9017
13.3037,1028.1,17.8121
13.2529,1023.72,17.8126
13.4079,1028.5,17.8498
13.4404,1026.73,17.8702
13.438,1028.15,17.8296
13.3453,1026.41,17.7758
13.2557,1026.17,17.8092
13.3954,1030.44,17.8897
13.4229,1028.95,17.857
13.2308,1025.33,17.7436
13.2847,1026.57,17.7744
13.2494,1021.01,17.7449
13.2703,1025.28,17.8416
13.398,1029.48,17.8229
13.1605,1023.64,17.741
13.2935,1025.91,17.8165
13.2696,1024.52,17.7349
13.2013,1018.57,17.6728
13.1785,1019.26,17.7551
13.316,1025.23,17.8115
13.4855,1027.19,17.8442
13.351,1025.03,17.8629
13.3268,1024.02,17.8594
13.408,1025.24,17.8073
13.3441,1025.31,17.8643
13.4039,1027.68,17.8398
13.2997,1022.73,17.8067
13.1975,1019.12,17.7426
13.0398,1010.53,17.6277
13.183,1021.46,17.7401
13.2892,1021.17,17.7318
13.1664,1020.33,17.7411
13.3122,1023.35,17.7757
13.1763,1019.44,17.7266
13.4343,1022.48,17.8459
13.3348,1027.0,17.7815
13.1664,1016.37,17.7242
13.1913,1020.91,17.7973
13.1512,1018.51,17.7704
13.1525,1012.22,17.7689
13.326,1020.82,17.8468
13.4414,1024.52,17.8791
13.5298,1026.99,17.8956
13.3951,1023.22,17.8669
13.4501,1022.81,17.947
13.4356,1022.46,17.9216
13.4513,1021.61,17.9181
13.4433,1017.98,17.9157
13.5004,1027.29,17.9589
13.5414,1024.11,17.9411
13.5691,1022.53,17.9633
13.616,1022.95,18.0012
13.5979,1028.76,18.0404
13.761,1030.01,18.0856
13.869,1030.88,18.1584
13.5938,1025.59,17.9708
13.4449,1014.06,17.8621
13.5311,1021.33,17.9279
13.5173,1020.08,17.9473
13.5192,1016.98,17.9418
13.6737,1020.78,17.9903
13.6593,1025.12,18.0215
13.6767,1027.35,18.0205
13.84,1031.94,18.1169
13.7964,1028.5,18.1264
13.7639,1025.24,18.0955
13.7989,1024.52,18.1126
13.8955,1031.4,18.2229
13.9798,1034.76,18.2279
13.9806,1032.02,18.2162
