tas,pr,tos
15.8781,1179.78,19.4811
15.8625,1177.01,19.4753
15.8661,1179.24,19.4924
15.9874,1181.31,19.5385
15.9354,1180.98,19.5328
16.0507,1182.51,19.5605
15.9906,1185.08,19.6165
16.0825,1183.2,19.6397
16.1101,1186.56,19.644
16.0605,1181.75,19.6235
16.1779,1187.7,19.6596
16.2408,1186.63,19.715
16.2042,1184.13,19.6945
16.2339,1182.99,19.7052
16.2375,1183.63,19.6884
16.3201,1184.34,19.7616
16.3517,1191.97,19.7658
16.2795,1190.07,19.7603
16.3,1188.75,19.7534
16.3027,1188.12,19.7978
16.425,1188.92,19.853
16.4458,1191.41,19.866
16.4221,1190.23,19.8663
16.5623,1191.57,19.9287
16.4626,1187.48,19.8886
16.6067,1188.16,19.9624
16.5827,1188.72,19.9629
16.6576,1189.98,20.0478
16.6156,1195.65,20.0301
16.665,1190.95,20.0431
16.8091,1194.8,20.101
16.7552,1194.31,20.0848
16.7868,1193.28,20.1161
16.88,1200.41,20.1584
16.8695,1199.26,20.1731
16.8109,1195.97,20.1538
16.948,1193.3,20.2312
17.0495,1203.21,20.3249
17.0543,1201.97,20.3069
17.0427,1201.05,20.3404
17.1122,1201.29,20.3733
17.0683,1201.16,20.3462
17.2136,1203.0,20.3831
17.1549,1199.32,20.3855
17.2844,1200.97,20.4441
17.2405,1204.57,20.4217
17.2063,1198.61,20.4131
17.2589,1201.27,20.465
17.3053,1202.64,20.4777
17.2657,1199.19,20.4302
17.3021,1202.47,20.4609
17.4193,1206.43,20.5589
17.3812,1199.35,20.5052
17.4175,1202.16,20.5953
17.5052,1208.33,20.6374
17.4875,1206.92,20.6373
17.6287,1212.85,20.7269
17.6749,1211.25,20.7853
17.7512,1208.5,20.7677
17.7537,1209.18,20.7487
17.7076,1210.86,20.7911
17.7425,1212.23,20.8564
17.8807,1212.36,20.8922
17.833,1208.85,20.8656
17.8541,1212.71,20.8906
17.9744,1212.38,20.9505
18.0055,1211.57,20.9681
18.037,1213.76,20.9713
18.1109,1220.99,21.0365
18.1018,1211.41,21.02
18.1033,1217.76,21.084
18.1961,1218.7,21.1256
18.2063,1216.25,21.1199
18.2601,1222.52,21.1724
18.1945,1215.75,21.1406
18.2869,1218.73,21.1892
18.3169,1221.39,21.2299
18.2727,1213.04,21.1976
18.3481,1223.46,21.2813
18.3799,1222.28,21.2846
18.5069,1222.23,21.3418
18.4483,1223.42,21.3105
18.4474,1222.33,21.3363
18.521,1225.98,21.3729
18.5356,1221.28,21.3714
18.5252,1222.72,21.3924
18.6333,1223.93,21.4337
18.5469,1224.1,21.3913
18.5923,1221.45,21.4083
18.6819,1226.98,21.4614
18.6658,1224.46,21.5059
18.7644,1233.07,21.5316
18.6231,1225.82,21.5159
18.8013,1225.93,21.5792
18.7319,1226.95,21.5597
