tas,pr,tos
12.937,1002.47,17.1287
12.9343,1001.56,17.1489
12.9614,1001.22,17.2148
13.1724,1005.52,17.2926
13.1633,1007.91,17.2561
13.0442,1009.52,17.2245
12.9214,999.762,17.1204
12.8539,1001.8,17.106
12.9547,1002.12,17.1501
12.9103,1002.99,17.0302
12.9866,1000.88,17.1419
13.1483,1006.67,17.2445
13.0051,999.449,17.1585
12.982,999.511,17.1009
12.9424,999.826,17.1558
13.0652,1003.84,17.2889
13.1471,1008.13,17.2634
13.0513,998.015,17.1993
13.1723,1007.25,17.2618
13.0774,1006.58,17.1595
13.1747,1004.52,17.3078
13.1365,1010.62,17.3033
13.1064,1006.32,17.2645
13.2625,1012.23,17.4181
13.1365,1013.96,17.2483
13.0863,1000.81,17.2195
13.1041,1003.05,17.2625
13.1397,1005.1,17.2807
13.2053,1013.14,17.2787
13.1301,1004.31,17.2446
13.2096,1007.46,17.3169
13.2433,1010.96,17.3133
13.1305,1005.2,17.2713
13.0465,1002.35,17.1796
12.8278,998.053,17.0646
12.7017,989.017,16.921
12.7658,989.478,17.0072
12.9078,999.174,17.0392
12.9008,997.908,17.0894
12.9143,999.549,17.0791
12.8652,993.347,17.1115
12.9631,998.42,17.1611
12.9849,1001.21,17.1908
13.1004,999.771,17.2389
13.0928,1007.48,17.2236
13.0671,999.538,17.2893
13.1468,1003.85,17.2979
13.1237,1002.68,17.2523
13.0349,1003.38,17.213
13.0622,997.505,17.232
13.1327,1001.58,17.2685
13.1654,998.284,17.3361
13.276,1007.18,17.3788
13.0562,1000.33,17.2097
12.9949,1000.9,17.1064
12.9661,998.305,17.1627
13.1841,1003.44,17.2412
13.1795,1004.76,17.3082
13.2257,1010.25,17.272
13.0541,998.008,17.2372
13.1695,1003.62,17.3255
13.1598,1006.68,17.3304
13.1209,1002.13,17.2975
13.1227,1003.93,17.2581
13.1638,1000.66,17.3061
13.2243,1009.41,17.3589
13.2538,1006.93,17.3676
13.295,1007.98,17.3787
13.2935,1009.33,17.3476
13.2961,1008.54,17.4092
13.3266,1008.74,17.4289
13.3387,1010.16,17.4093
13.2496,1009.79,17.3066
13.1375,1002.46,17.2637
13.1817,1005.72,17.3397
13.2637,1010.87,17.4048
13.2411,1003.52,17.3573
13.3373,1004.91,17.4132
13.3968,1010.07,17.4927
13.6193,1019.71,17.6016
13.3438,1015.51,17.4269
13.2764,1009.77,17.358
13.2425,1010.41,17.388
13.2666,1011.42,17.4395
13.3875,1009.67,17.482
13.5153,1016.38,17.5963
13.5157,1019.22,17.5894
13.4326,1016.42,17.5417
13.4223,1013.34,17.5334
13.4086,1010.89,17.5204
13.4751,1012.61,17.5539
13.5367,1016.95,17.6186
13.4754,1014.63,17.5229
13.3774,1009.41,17.4905
13.4327,1015.74,17.5297
13.349,1009.82,17.3961
13.3237,1011.1,17.4558
13.3086,1014.06,17.4456
13.2867,1008.75,17.438
13.5052,1015.26,17.57
13.5483,1014.03,17.6032
13.3134,1009.98,17.4228
13.2418,1009.23,17.3482
13.2437,1005.64,17.4008
13.4236,1008.76,17.4914
13.3136,1011.75,17.4225
13.3794,1014.44,17.4887
13.4091,1013.63,17.5249
13.4948,1015.97,17.5755
13.5478,1018.41,17.6223
13.5327,1015.46,17.5752
13.4367,1012.87,17.5195
13.2963,1009.92,17.4316
13.1904,1004.33,17.3233
13.255,1002.9,17.4454
13.4613,1013.31,17.5055
13.2541,1005.51,17.416
13.4084,1008.11,17.4557
13.364,1003.84,17.4287
13.3769,1006.55,17.453
13.3699,1004.27,17.4604
13.5675,1012.92,17.5667
13.6626,1017.83,17.6092
13.4487,1010.46,17.5072
13.425,1012.94,17.4823
13.3316,1007.98,17.411
13.3837,1006.43,17.5092
13.5832,1011.66,17.6131
13.5435,1010.39,17.5362
13.5536,1011.93,17.6158
13.7673,1017.0,17.7275
13.6625,1020.73,17.7161
13.6841,1015.23,17.6763
13.7125,1011.03,17.7322
13.672,1018.12,17.6527
13.4783,1010.57,17.6083
13.613,1012.58,17.6623
13.7689,1015.25,17.7535
13.8535,1020.83,17.7733
13.8357,1016.59,17.7908
13.8225,1023.39,17.7888
13.5819,1014.86,17.626
13.4344,1000.45,17.5577
13.6579,1013.09,17.6853
13.6212,1014.14,17.649
13.8526,1017.9,17.8394
14.0789,1023.44,17.9599
14.0036,1024.4,17.878
13.9401,1023.28,17.8658
14.0064,1022.8,17.8866
14.1154,1026.45,17.9478
14.0495,1027.99,18.0079
14.116,1030.79,18.0185
14.1469,1028.53,18.0335
14.1497,1025.02,18.0289
14.2966,1027.39,18.0915
