tas,pr,tos
13.591,999.977,17.5724
13.7682,1002.7,17.6818
13.6858,1004.17,17.652
13.763,998.614,17.6727
13.9715,1006.36,17.7538
13.8493,1004.04,17.6517
13.6878,1001.48,17.6212
13.5403,995.547,17.5157
13.6378,996.876,17.5161
13.4799,993.061,17.4489
13.6444,1000.98,17.5594
13.7792,1002.55,17.6469
13.6714,998.414,17.5772
13.5179,1000.29,17.4853
13.5056,993.474,17.4545
13.5366,1002.08,17.4607
13.5054,995.019,17.497
13.7838,1000.82,17.6487
13.8352,1002.92,17.6574
13.6155,996.887,17.5721
13.8524,1005.66,17.7358
13.8536,1002.04,17.691
13.8245,1002.71,17.6781
13.7604,1001.33,17.6555
13.933,1002.69,17.7067
13.7401,1003.03,17.5927
13.689,1001.45,17.5977
13.7135,1005.82,17.6499
13.6948,1000.36,17.6249
13.8833,1000.7,17.7332
13.8814,1000.97,17.7509
13.8156,996.527,17.7298
13.9372,1005.52,17.7137
13.6206,1001.38,17.5576
13.429,989.92,17.4226
13.3142,984.041,17.3287
13.238,981.553,17.2795
13.4157,989.777,17.3936
13.3736,995.31,17.4137
13.4192,993.503,17.4509
13.4002,992.236,17.4258
13.516,993.619,17.5149
13.6731,994.173,17.6031
13.7476,1002.12,17.5923
13.6297,996.498,17.5571
13.9547,1000.23,17.7279
13.7978,997.806,17.6827
13.7296,1000.56,17.602
13.5435,996.394,17.4929
13.6905,996.526,17.5554
13.8184,1003.71,17.6776
13.647,998.617,17.5504
13.4987,999.067,17.4864
13.5706,997.98,17.5489
13.5277,1000.26,17.4773
13.4519,995.782,17.4146
13.7686,998.405,17.6708
13.8198,997.942,17.6953
13.7035,998.201,17.6289
13.6002,1002.36,17.5853
13.5751,998.861,17.5712
13.813,1003.21,17.6847
14.0173,1003.35,17.7937
13.8982,1000.02,17.6985
13.6687,995.731,17.5649
13.7788,996.052,17.6864
14.0164,1003.7,17.8312
14.0722,1008.57,17.8127
13.8715,999.562,17.7147
13.9832,1001.02,17.7482
13.7315,996.683,17.5961
13.7645,999.292,17.6092
13.8509,996.862,17.7438
14.0334,1008.43,17.8006
13.83,1002.66,17.6627
13.6779,997.072,17.5977
13.8409,999.514,17.7208
13.8959,1003.67,17.7214
14.0032,1006.09,17.8345
13.9516,1000.4,17.7316
13.9159,1000.61,17.7344
13.8774,1004.47,17.7182
13.8392,1000.46,17.6464
13.6989,999.314,17.5866
13.8138,1001.53,17.6648
13.8342,997.28,17.7196
14.1219,1006.73,17.8443
13.9142,996.76,17.7346
14.0051,998.698,17.7627
13.8254,1002.31,17.6698
13.9211,1000.01,17.724
14.113,1002.77,17.8674
13.8631,1001.91,17.7256
13.8074,1000.51,17.6864
13.8193,999.673,17.7061
14.0278,1000.84,17.7915
13.6725,1001.92,17.6382
13.844,997.674,17.706
14.0802,1001.65,17.8809
14.0355,1003.32,17.831
13.8295,999.684,17.7022
13.8523,997.774,17.7554
13.9428,998.822,17.7455
13.7259,997.066,17.6586
13.8884,1000.94,17.6857
13.8444,1000.51,17.7265
13.9422,1003.08,17.7568
13.7122,998.757,17.6494
13.7824,996.297,17.6788
13.8557,997.159,17.6841
13.7266,1000.79,17.6473
13.8684,993.675,17.7256
13.987,999.184,17.7846
13.7532,996.038,17.6774
13.7449,992.34,17.6439
13.8656,993.497,17.7122
13.8112,996.71,17.6915
13.6436,989.013,17.5985
13.6787,990.984,17.6207
13.7282,997.116,17.6222
13.6965,994.093,17.6251
13.6779,993.746,17.5773
13.7336,994.695,17.6623
14.1137,998.933,17.8862
14.0635,1001.34,17.8232
13.8618,993.811,17.7123
13.9798,995.413,17.7798
14.0981,998.975,17.9259
14.1399,999.68,17.8219
13.9593,1000.68,17.7681
14.121,999.836,17.8538
14.2273,996.6,17.9754
14.2946,1001.5,18.0634
14.1223,997.944,17.8808
14.0479,1000.59,17.8776
14.1993,1000.07,17.957
14.1206,997.993,17.8546
13.9428,1000.44,17.761
14.1143,999.146,17.8761
14.3545,1003.52,18.0015
14.5297,1000.84,18.1277
14.3282,1005.38,18.0245
14.1061,990.728,17.8917
14.1593,998.45,17.9387
14.3549,1002.31,17.9839
14.3346,1006.64,18.0375
14.6555,1008.69,18.2251
14.6991,1015.73,18.234
14.451,1008.19,18.0755
14.5211,1008.92,18.1461
14.5859,1004.14,18.1666
14.6651,1006.69,18.2262
14.6565,1006.95,18.2091
14.8384,1007.94,18.3382
14.8345,1011.56,18.3497
15.0567,1014.93,18.4669
