tas,pr,tos
13.5053,1073.56,18.0902
13.5804,1070.15,18.073
13.5513,1069.46,18.1278
13.5877,1081.05,18.1063
13.554,1072.19,18.06
13.5858,1073.55,18.08
13.4825,1064.2,18.0272
13.5407,1066.76,18.0025
13.668,1074.25,18.1468
13.629,1070.94,18.1095
13.6215,1072.62,18.0884
13.6218,1071.13,18.085
13.6784,1071.22,18.1473
13.6436,1071.97,18.1094
13.643,1074.34,18.1084
13.6128,1074.7,18.1241
13.5876,1071.71,18.124
13.5277,1071.19,18.0893
13.5957,1069.8,18.0785
13.5703,1070.34,18.1024
13.6693,1065.65,18.0944
13.663,1071.05,18.1625
13.6966,1071.05,18.1463
13.6293,1067.38,18.1436
13.7441,1075.8,18.1939
13.7092,1071.09,18.1629
13.6971,1079.84,18.159
13.4947,1062.86,18.0265
13.5972,1064.5,18.1156
13.7784,1075.42,18.2141
13.644,1069.63,18.1183
13.7245,1069.35,18.1403
13.7836,1067.98,18.1454
13.5615,1059.98,18.1002
13.2557,1050.48,17.8967
13.421,1057.45,17.9761
13.4095,1064.98,17.9883
13.4176,1057.2,17.9837
13.5052,1066.02,18.0567
13.59,1073.37,18.0928
13.5106,1065.77,18.0272
13.5276,1064.28,18.0144
13.5911,1068.44,18.0614
13.6879,1073.59,18.1397
13.6077,1060.99,18.0067
13.6327,1064.42,18.0908
13.6414,1069.68,18.075
13.5482,1063.29,18.0894
13.5725,1066.86,18.0685
13.6431,1071.27,18.0988
13.5676,1062.75,18.0428
13.5696,1070.71,18.0502
13.6292,1073.07,18.0554
13.2138,1054.35,17.8844
13.3222,1054.07,17.88
13.4524,1058.21,17.947
13.5508,1057.93,18.0369
13.5636,1063.53,18.0723
13.7747,1071.6,18.1746
13.777,1072.98,18.1334
13.6892,1064.66,18.0952
13.6151,1069.8,18.0886
13.6284,1065.98,18.1188
13.6634,1070.59,18.081
13.7149,1074.48,18.1145
13.7054,1066.79,18.1289
13.7034,1071.42,18.1312
13.7219,1074.3,18.1861
13.7627,1070.9,18.1633
13.6358,1072.19,18.1177
13.7948,1072.15,18.2407
13.864,1079.46,18.2571
13.811,1070.07,18.1814
13.6407,1069.97,18.1564
13.7756,1069.9,18.2155
13.7649,1066.69,18.2227
13.6568,1065.23,18.1439
13.6781,1070.14,18.147
13.7874,1075.79,18.2082
13.713,1060.5,18.0841
13.6945,1068.2,18.1416
13.6941,1072.64,18.1613
13.7392,1069.31,18.1273
13.5978,1062.42,18.111
13.8024,1065.94,18.2123
13.9696,1077.8,18.2789
13.8314,1069.38,18.1931
13.8967,1070.03,18.2787
13.8719,1077.09,18.2502
13.8623,1076.45,18.2252
13.7849,1071.18,18.2552
13.6833,1071.87,18.2148
13.8426,1075.75,18.2489
13.7008,1066.36,18.1287
13.6725,1063.88,18.1084
13.7008,1065.47,18.1615
13.8779,1074.64,18.223
13.7253,1065.62,18.1477
13.8666,1068.11,18.1816
13.8913,1070.88,18.2541
13.7256,1064.26,18.2032
13.7368,1063.12,18.1788
13.718,1072.61,18.2103
13.8057,1074.52,18.1991
13.8413,1073.46,18.2101
13.8441,1069.45,18.2269
13.7971,1064.08,18.1772
13.6906,1065.07,18.1173
13.7671,1066.7,18.1928
13.8096,1062.53,18.1734
13.8426,1062.6,18.2211
13.8651,1066.61,18.2086
13.7733,1064.65,18.1931
13.9088,1064.4,18.2683
13.7888,1061.5,18.2165
13.6867,1056.47,18.1086
13.6997,1055.01,18.0771
13.7222,1058.78,18.1242
13.7856,1059.1,18.2028
13.893,1069.46,18.2381
13.8766,1059.33,18.1995
13.9416,1059.59,18.2237
13.8734,1060.94,18.2117
13.8168,1053.15,18.1823
13.7583,1054.2,18.1497
13.8777,1061.24,18.2438
13.9798,1066.57,18.3022
14.0422,1068.59,18.3285
13.9286,1069.22,18.2472
13.9811,1061.16,18.2495
13.9194,1058.56,18.1944
13.9666,1059.1,18.241
13.9797,1055.27,18.31
13.9813,1059.42,18.269
14.0266,1059.77,18.3255
14.0419,1067.17,18.2952
13.8157,1049.15,18.1688
13.9605,1050.7,18.2016
13.8841,1061.42,18.2761
14.0305,1065.02,18.3313
14.0416,1063.53,18.3687
14.0641,1063.91,18.3806
13.7754,1055.32,18.1778
13.8912,1054.6,18.234
13.7907,1060.27,18.2217
13.9779,1060.05,18.3012
14.0296,1067.67,18.3257
14.0131,1058.16,18.3164
14.0256,1063.97,18.3348
13.986,1059.17,18.298
14.0739,1062.07,18.3472
14.0756,1066.25,18.366
14.1209,1063.08,18.4076
14.1907,1064.19,18.4106
14.183,1064.17,18.4447
14.22,1064.27,18.4251
