tas,pr,tos
14.5404,1086.96,18.4643
14.5397,1087.44,18.4834
14.5897,1087.44,18.4983
14.6331,1088.85,18.5386
14.6392,1089.81,18.5349
14.6262,1088.5,18.5317
14.6289,1088.78,18.5503
14.7065,1090.08,18.6037
14.7417,1091.38,18.619
14.7675,1091.22,18.6309
14.8054,1093.39,18.6648
14.837,1091.86,18.6863
14.8449,1092.36,18.6878
14.8554,1092.68,18.6865
14.8681,1092.73,18.6976
14.9297,1093.59,18.749
14.9867,1094.74,18.7897
14.9931,1095.59,18.7855
14.9988,1095.61,18.7883
15.0605,1094.84,18.8391
15.1258,1099.36,18.8805
15.1342,1099.5,18.8899
15.1456,1098.3,18.881
15.2066,1099.27,18.9273
15.204,1100.18,18.9305
15.2071,1097.75,18.9375
15.2811,1100.36,18.9893
15.3086,1100.59,19.0066
15.3369,1100.98,19.0282
15.3831,1102.28,19.0535
15.4256,1103.44,19.09
15.4369,1102.94,19.094
15.4599,1104.58,19.124
15.5411,1106.72,19.1694
15.5465,1105.49,19.17
15.6063,1105.54,19.1984
15.6517,1105.65,19.2362
15.7194,1108.46,19.2916
15.7385,1108.27,19.3058
15.7614,1108.46,19.3184
15.8014,1109.18,19.3325
15.8509,1110.92,19.3795
15.9189,1112.7,19.4169
15.8911,1110.79,19.4126
15.9853,1112.63,19.4683
16.0119,1113.2,19.4896
16.0596,1112.9,19.5247
16.1469,1114.54,19.5744
16.1667,1115.54,19.5994
16.2305,1116.55,19.6257
16.2394,1116.12,19.6482
16.2964,1118.71,19.6865
16.3537,1118.54,19.7224
16.3988,1119.17,19.7538
16.4532,1120.33,19.7956
16.4947,1120.62,19.8284
16.5636,1121.82,19.8655
16.616,1123.8,19.9075
16.639,1124.21,19.9247
16.6772,1123.49,19.945
16.7351,1125.42,19.9982
16.8101,1127.12,20.0392
16.8285,1127.38,20.0612
16.865,1126.92,20.083
16.8948,1128.25,20.1081
16.9716,1129.07,20.1623
17.0229,1131.19,20.1986
17.0482,1130.76,20.2233
17.0956,1133.38,20.2566
17.1345,1132.72,20.2833
17.1944,1133.53,20.3214
17.2703,1135.79,20.377
17.3014,1135.04,20.4031
17.3715,1137.07,20.4368
17.3701,1137.27,20.455
17.4177,1138.64,20.4918
17.455,1139.06,20.5088
17.5071,1139.02,20.5502
17.551,1139.56,20.5806
17.6058,1140.81,20.6117
17.6554,1142.0,20.6638
17.7412,1143.86,20.7194
17.7792,1144.12,20.7514
17.8271,1143.95,20.7753
17.8656,1145.38,20.812
17.9468,1147.35,20.8655
17.9838,1148.25,20.8869
17.9942,1147.88,20.8997
18.0459,1148.41,20.9421
18.0787,1148.85,20.9634
18.1597,1150.42,21.0164
18.2277,1153.63,21.0705
18.2511,1153.64,21.085
18.2883,1153.52,21.1082
18.3309,1153.74,21.1454
