tas,pr,tos
13.6796,1082.0,18.0182
13.8503,1084.46,18.1179
13.7272,1088.28,18.0545
13.6434,1082.41,17.9451
13.6858,1086.22,18.0033
13.7409,1083.38,18.106
13.6635,1082.77,18.0564
13.6132,1080.66,18.0187
13.674,1086.44,18.077
13.5868,1084.76,17.984
13.493,1084.11,17.9181
13.6809,1084.56,18.0532
13.6029,1082.44,17.9319
13.5801,1080.19,17.9362
13.5975,1082.63,17.8994
13.5525,1077.35,17.8497
13.5687,1085.98,17.992
13.7485,1083.97,18.0438
13.8312,1096.34,18.0374
13.5214,1076.2,17.8632
13.675,1080.73,18.0358
13.6499,1082.44,18.0474
13.6956,1084.91,18.0699
13.7097,1082.36,18.0458
13.6879,1079.94,18.031
13.7452,1081.49,18.0913
13.9444,1088.72,18.2201
13.9017,1092.43,18.1546
13.7124,1079.69,18.0214
13.6957,1082.05,18.0235
13.8141,1085.58,18.1176
13.8762,1093.94,18.1611
13.6307,1083.15,17.9929
13.7401,1085.99,18.0683
13.7492,1084.29,18.1021
13.7484,1085.43,18.1022
13.7618,1078.47,18.0955
13.8234,1083.76,18.1562
13.7704,1084.42,18.1297
13.7654,1081.14,18.0782
13.7241,1089.77,18.1323
13.7568,1091.84,18.1066
13.6947,1082.59,17.9809
13.701,1082.42,18.0652
13.7131,1088.03,18.0417
13.5964,1083.38,17.9937
13.7347,1087.37,18.0839
13.7728,1082.12,18.1559
13.9892,1094.51,18.3064
14.0645,1099.12,18.3109
13.7141,1087.35,18.0506
13.6268,1083.62,18.0306
13.7988,1083.63,18.0887
13.8394,1080.92,18.1548
13.8351,1084.47,18.1655
13.8607,1085.29,18.1564
13.7806,1080.04,18.1036
13.8602,1089.66,18.1325
13.851,1084.08,18.1439
13.9229,1085.78,18.2248
13.8428,1090.1,18.1877
13.9297,1085.17,18.201
13.77,1086.56,18.034
13.7269,1084.76,18.031
13.7475,1081.53,18.0406
13.6726,1081.88,18.0143
13.778,1077.51,18.1165
13.9582,1089.87,18.2214
13.8569,1091.28,18.1895
13.8634,1082.7,18.1046
13.6786,1080.54,18.0254
13.7959,1084.79,18.1167
13.7955,1094.82,18.0954
13.5443,1079.39,17.9375
13.6189,1081.35,18.0295
13.748,1085.85,18.0334
13.6583,1080.71,18.0161
13.571,1082.66,17.9392
13.5899,1083.38,18.0261
13.6012,1085.02,18.0388
13.7361,1082.49,18.0461
13.6486,1079.78,17.9761
13.7157,1084.18,18.0348
13.7699,1080.4,18.0739
13.6396,1088.93,17.9998
13.5762,1084.05,17.93
13.6423,1079.75,17.9764
13.7181,1077.63,18.0328
13.7813,1087.4,18.1287
14.0187,1095.23,18.2411
13.7475,1090.62,18.0106
13.4141,1079.82,17.8955
13.5715,1080.35,17.9413
13.6564,1084.65,18.0032
13.556,1080.64,17.964
13.7904,1079.78,18.0762
13.9068,1085.28,18.2225
14.0165,1088.73,18.2603
13.6682,1083.87,18.0586
13.6633,1083.54,18.0767
13.8254,1082.99,18.1071
13.5686,1084.19,17.9864
13.5424,1078.39,17.9809
13.5975,1084.27,18.0088
13.6831,1088.02,18.0351
13.6966,1090.78,18.0463
13.526,1080.47,17.8798
13.5078,1081.55,17.9066
13.6357,1077.11,18.0488
13.7043,1090.37,18.11
13.5621,1079.64,17.945
13.4985,1078.77,17.9119
13.607,1078.31,18.0048
13.6199,1080.89,18.0096
13.6906,1083.72,18.0377
13.7437,1081.75,18.0864
13.6669,1085.48,18.004
13.5827,1078.96,17.96
13.5558,1077.71,17.9605
13.6797,1080.33,18.0437
13.8969,1090.3,18.2587
13.9689,1097.87,18.2229
13.5751,1082.71,17.9182
13.4966,1074.52,17.8772
13.576,1080.13,18.031
13.7337,1083.13,18.0651
13.8769,1088.44,18.1432
13.6074,1083.75,17.9572
13.6148,1082.21,17.9676
13.6755,1079.58,17.9965
13.6754,1084.46,18.066
13.6231,1084.4,18.0291
13.6947,1076.61,18.0208
13.8284,1078.46,18.1907
14.0431,1099.43,18.2826
13.6252,1083.37,17.9443
13.6956,1076.13,18.0797
14.0103,1095.0,18.3307
13.8013,1086.9,18.1064
13.7562,1081.09,18.0366
13.8194,1086.35,18.0815
13.6557,1084.72,17.9962
13.6756,1078.96,17.9933
13.7244,1083.14,18.0939
13.8572,1088.38,18.1306
13.6737,1087.7,17.9788
13.5858,1076.85,17.9401
13.6578,1081.2,18.0601
13.7775,1082.34,18.1116
13.726,1086.97,18.0911
13.8077,1088.21,18.0899
13.9097,1082.5,18.1356
13.7973,1087.17,18.0882
13.6777,1082.0,18.0056
13.7563,1081.19,18.0665
13.6877,1081.77,18.0358
13.7566,1076.84,18.0947
13.9195,1090.86,18.2823
13.8797,1090.6,18.1681
13.6666,1081.34,17.9803
13.698,1083.09,18.0065
13.7104,1080.97,18.1055
13.8963,1090.95,18.1737
13.6977,1083.34,18.0665
13.6566,1086.66,18.0246
13.752,1087.78,18.0443
13.661,1080.04,17.9694
13.6971,1081.2,17.9499
13.7637,1077.82,18.0558
13.866,1081.15,18.1846
13.9409,1101.45,18.2334
13.7081,1085.9,18.0557
13.7203,1083.0,18.0574
13.8698,1084.85,18.163
13.922,1089.6,18.2191
13.7516,1092.02,18.0687
13.7346,1080.91,18.0429
13.7805,1083.97,18.1008
13.8268,1089.39,18.1365
13.7417,1086.09,18.083
13.8886,1090.55,18.1464
13.7913,1081.08,18.0763
13.7142,1087.2,18.1329
