tas,pr,tos
13.4344,1087.41,17.9989
13.5689,1089.55,18.0077
13.3959,1087.85,17.8298
13.2967,1080.73,17.7814
13.2781,1083.15,17.7919
13.3626,1080.8,17.817
13.2271,1082.16,17.7858
13.3171,1080.01,17.7947
13.3945,1077.53,17.8654
13.3751,1082.55,17.8146
13.32,1081.21,17.7585
13.4257,1082.0,17.865
13.3986,1083.0,17.8048
13.3725,1082.8,17.8296
13.5213,1083.85,17.9979
13.4543,1083.78,17.834
13.418,1080.99,17.9111
13.4477,1081.07,17.8675
13.375,1078.52,17.8605
13.4899,1084.31,17.9086
13.459,1086.87,17.9278
13.3209,1081.99,17.8241
13.3199,1085.32,17.8436
13.166,1077.75,17.7684
13.3773,1081.75,17.9394
13.7028,1095.37,18.1335
13.6001,1088.4,17.9998
13.2801,1081.77,17.7601
13.2275,1079.21,17.7259
13.2911,1080.21,17.8063
13.3872,1083.69,17.8986
13.3954,1079.52,17.8414
13.4185,1079.65,17.8667
13.3689,1079.94,17.7736
13.3887,1079.84,17.8167
13.3904,1083.32,17.8536
13.3748,1087.2,17.8162
13.3739,1080.91,17.8494
13.2597,1083.4,17.7665
13.2482,1078.63,17.7448
13.3701,1076.85,17.8767
13.5074,1083.9,17.9396
13.3755,1083.05,17.779
13.3867,1074.42,17.8188
13.5304,1084.91,17.9448
13.4125,1081.7,17.9041
13.4689,1083.95,17.9817
13.4019,1089.27,17.9019
13.3073,1079.12,17.8344
13.5121,1085.81,17.9498
13.2344,1082.43,17.723
13.2675,1081.64,17.791
13.4192,1082.85,17.921
13.3791,1082.21,17.845
13.3446,1081.77,17.8157
13.365,1079.74,17.8509
13.4237,1084.97,17.8773
13.3285,1084.94,17.8216
13.3534,1082.34,17.8024
13.304,1083.11,17.8067
13.2761,1080.95,17.769
13.5029,1082.39,17.9201
13.5345,1086.56,17.9948
13.3836,1084.76,17.8514
13.2745,1084.67,17.8
13.3276,1077.71,17.8296
13.4146,1080.41,17.85
13.5034,1088.61,17.9667
13.5908,1089.91,17.9815
13.5404,1081.63,17.9101
13.441,1084.03,17.8928
13.4922,1092.14,17.9674
13.4046,1083.41,17.8866
13.4045,1083.23,17.9135
13.4549,1082.97,17.9058
13.3916,1082.2,17.8836
13.3969,1085.93,17.9089
13.4348,1082.81,17.9201
13.4596,1085.17,17.9255
13.4754,1087.15,17.9559
13.444,1081.84,17.9337
13.3645,1085.68,17.8875
13.4991,1078.95,17.9694
13.4071,1088.34,17.8625
13.4185,1082.93,17.9192
13.5139,1080.15,17.94
13.4856,1089.53,17.9499
13.481,1089.04,17.9346
13.4815,1091.84,17.949
13.4256,1084.81,17.8743
13.3786,1084.77,17.8219
13.4644,1082.96,17.9441
13.5216,1090.7,17.9513
13.4203,1084.74,17.8831
13.4065,1080.91,17.8485
13.4539,1084.45,17.9159
13.4185,1084.43,17.8766
13.4299,1081.22,17.8973
13.4448,1082.17,17.9208
13.2918,1081.08,17.7927
13.2236,1079.05,17.7928
13.3779,1085.78,17.9357
13.5002,1085.09,17.9688
13.3146,1082.13,17.8056
13.3958,1081.29,17.83
13.3372,1083.52,17.8092
13.28,1081.63,17.8158
13.3245,1081.67,17.8125
13.3825,1079.18,17.8238
13.4161,1082.75,17.8627
13.347,1083.3,17.8305
13.3914,1087.13,17.9265
13.4911,1084.92,17.9533
13.3912,1083.61,17.8246
13.2739,1085.55,17.7112
13.0937,1076.79,17.6376
13.4653,1081.25,17.939
13.4121,1083.05,17.8551
13.2272,1081.19,17.7207
13.2567,1081.47,17.6817
13.1361,1073.9,17.6521
13.2307,1081.59,17.7954
13.382,1085.24,17.8166
13.1699,1081.13,17.695
13.1143,1075.97,17.6606
13.1677,1076.59,17.6939
13.3718,1081.13,17.8002
13.2933,1080.3,17.7766
13.1707,1077.65,17.6666
13.1671,1077.49,17.7215
13.192,1082.45,17.7389
13.2178,1083.91,17.7065
13.0944,1078.2,17.6153
13.2115,1078.56,17.7837
13.2601,1084.43,17.7636
13.1989,1075.08,17.6857
13.1345,1076.95,17.6339
13.0827,1077.07,17.6101
13.0664,1075.18,17.6687
13.185,1082.77,17.7124
13.1584,1073.06,17.6373
13.0697,1073.2,17.5988
13.2273,1078.93,17.731
13.3968,1075.94,17.9165
13.4641,1079.86,17.8785
13.4525,1082.71,17.8758
13.2971,1083.69,17.7471
13.2399,1081.03,17.7606
13.3377,1081.1,17.8053
13.3361,1084.5,17.7908
13.4098,1085.8,17.8527
13.4341,1079.7,17.882
13.2856,1078.55,17.7721
13.1597,1081.18,17.6773
13.0618,1076.99,17.6006
12.9704,1076.06,17.5567
13.1198,1071.42,17.7044
13.2574,1079.82,17.7671
13.2849,1077.77,17.84
13.3336,1080.9,17.8235
13.2454,1084.96,17.714
13.1213,1072.14,17.6351
13.1144,1073.49,17.6352
13.1877,1078.29,17.6473
13.2246,1074.43,17.646
13.2867,1075.85,17.7455
13.2761,1082.9,17.7963
13.2616,1076.39,17.7934
13.1879,1079.66,17.7102
13.1338,1076.09,17.7026
13.2494,1080.8,17.7735
13.2072,1082.53,17.7564
13.2089,1079.37,17.7284
13.1932,1076.26,17.7429
13.1224,1079.73,17.709
13.0926,1077.56,17.6838
13.1497,1073.68,17.6731
13.1676,1079.12,17.7263
13.1854,1074.31,17.6729
13.2562,1081.0,17.7676
13.0574,1082.42,17.6231
13.0348,1075.01,17.5758
13.1651,1077.65,17.6558
13.1519,1071.19,17.6556
13.2575,1072.82,17.7707
13.2711,1078.72,17.8368
13.3596,1080.02,17.8738
13.4404,1080.49,17.9005
13.5976,1084.22,17.9675
13.3483,1082.8,17.8019
13.1135,1080.85,17.6728
13.2217,1082.02,17.7638
13.3178,1077.78,17.7656
13.3238,1078.11,17.8232
13.3679,1081.98,17.8493
13.3555,1080.12,17.814
13.2874,1075.07,17.7891
13.4651,1078.91,17.944
13.6375,1089.37,18.0323
13.2868,1090.11,17.8008
13.3704,1082.04,17.8598
13.4742,1085.31,17.8877
13.3416,1079.07,17.7801
13.2932,1081.81,17.7508
13.3052,1081.26,17.7978
13.4209,1081.84,17.8266
13.332,1078.15,17.8051
13.3853,1086.6,17.8277
13.3613,1079.52,17.7915
13.3443,1080.81,17.7704
13.189,1078.69,17.6822
13.1435,1077.53,17.6699
13.1269,1075.92,17.6898
13.3342,1084.75,17.8629
13.3542,1083.67,17.8494
13.1628,1079.57,17.6598
13.1365,1079.86,17.7301
13.3406,1081.81,17.8406
13.2999,1078.82,17.7658
13.046,1077.35,17.6282
13.1011,1075.65,17.6532
13.2541,1079.38,17.7065
13.1922,1075.99,17.6874
13.2124,1077.22,17.6832
13.2163,1080.53,17.7425
13.2943,1083.32,17.7622
13.3501,1081.14,17.8163
13.383,1081.49,17.7779
13.3605,1084.74,17.8064
13.4505,1081.07,17.9335
13.4567,1083.44,17.8506
13.288,1080.08,17.8207
13.5463,1087.77,17.9811
13.4808,1086.11,17.8415
13.1004,1074.98,17.6259
13.2279,1078.15,17.8149
13.4566,1086.24,17.9594
13.3158,1077.63,17.8201
13.3784,1083.38,17.835
13.4177,1082.77,17.7921
13.3494,1078.59,17.8172
13.4743,1085.87,17.8305
13.2226,1080.62,17.7039
13.3617,1079.29,17.8243
13.2834,1085.75,17.7803
13.3285,1082.15,17.7737
13.4398,1078.67,17.9056
13.4889,1084.08,17.9374
13.2659,1080.88,17.7177
13.2881,1083.0,17.7449
13.148,1077.13,17.6394
