tas,pr,tos
12.6577,1055.45,18.0338
12.6837,1060.01,18.0764
12.8896,1056.16,18.1886
12.8372,1055.52,18.1455
12.7027,1056.0,18.0864
12.8084,1061.17,18.1953
12.7431,1064.83,18.1141
12.5057,1056.69,17.9946
12.5115,1057.33,17.9433
12.6107,1058.51,17.9821
12.5772,1056.82,17.9927
12.6782,1061.29,18.0724
12.749,1059.7,18.142
12.7973,1058.9,18.2206
12.8724,1057.85,18.2049
12.8378,1060.15,18.2141
12.7593,1066.5,18.1724
12.5754,1065.1,18.0415
12.6409,1055.74,18.0392
12.6442,1063.21,18.0522
12.6858,1059.73,18.0476
12.7505,1059.49,18.1586
12.7655,1059.99,18.1036
12.5936,1060.72,18.0437
12.5407,1055.64,17.9928
12.6548,1055.01,18.1169
12.7674,1052.36,18.1634
12.8383,1053.75,18.1867
12.9926,1060.65,18.2946
12.8954,1060.2,18.2326
12.7559,1057.53,18.1599
12.8278,1060.26,18.2057
12.8666,1058.53,18.1853
12.769,1058.32,18.0973
12.2834,1048.71,17.785
12.2684,1044.53,17.8154
12.5244,1051.31,17.9867
12.6343,1051.05,18.0155
12.6496,1053.69,18.0386
12.4893,1052.22,17.9267
12.5692,1050.52,17.9944
12.8018,1054.94,18.2011
12.8447,1053.01,18.2786
12.8562,1055.31,18.2362
12.7214,1055.82,18.116
12.6958,1052.52,18.0897
12.7349,1059.52,18.0843
12.7102,1058.37,18.064
12.7558,1053.71,18.0718
12.8866,1058.22,18.2159
12.8608,1060.95,18.1723
12.7177,1058.45,18.074
12.7194,1056.36,18.0489
12.7014,1051.57,18.1572
12.9252,1053.99,18.2666
12.8593,1051.03,18.1836
12.8885,1054.59,18.1948
12.725,1058.45,18.1085
12.527,1055.05,18.0037
12.644,1054.91,18.0649
12.7255,1059.48,18.0785
12.836,1057.52,18.2489
12.9317,1057.15,18.3162
12.8506,1060.57,18.2351
12.7662,1057.35,18.1843
13.0137,1056.98,18.3837
13.0709,1061.2,18.3748
12.9447,1061.5,18.2648
13.1021,1057.75,18.4165
12.9184,1064.97,18.3064
12.8439,1056.96,18.2155
12.8539,1056.89,18.2545
13.0884,1061.15,18.3605
13.1625,1059.93,18.3848
13.0482,1062.72,18.3764
13.0413,1060.71,18.2985
13.0158,1060.97,18.318
13.1329,1059.89,18.4012
13.1949,1061.68,18.4646
13.1483,1060.68,18.3821
13.069,1058.54,18.3043
13.0333,1060.89,18.3511
12.9729,1058.17,18.2777
12.9175,1059.32,18.2179
12.9214,1054.47,18.2955
12.9848,1058.59,18.3465
13.1178,1060.26,18.4349
13.2202,1061.14,18.462
12.9337,1062.36,18.2489
12.8659,1060.67,18.2116
12.9142,1057.47,18.2734
13.1237,1059.91,18.4186
13.173,1059.73,18.5091
13.2725,1063.46,18.5316
13.2009,1060.9,18.4659
13.2188,1061.29,18.467
13.1487,1060.49,18.4442
13.1544,1067.25,18.4221
13.0116,1065.09,18.2915
13.1037,1067.6,18.3436
13.1895,1063.0,18.401
13.0618,1061.3,18.3251
13.1053,1064.01,18.4377
13.2134,1058.38,18.4229
13.1787,1059.85,18.4407
13.154,1066.59,18.3963
13.1261,1060.97,18.383
13.1774,1056.58,18.4692
13.2612,1058.96,18.5403
13.1665,1061.83,18.4821
13.1814,1065.8,18.4035
13.0001,1063.85,18.2836
12.9887,1056.22,18.2864
13.0003,1058.26,18.3344
12.9729,1052.61,18.3105
12.9578,1054.33,18.2268
12.7035,1054.23,18.0355
12.822,1053.35,18.1695
12.9005,1054.94,18.2302
12.889,1053.45,18.2564
12.8966,1054.44,18.1581
12.7989,1055.05,18.1513
12.8993,1052.53,18.2147
12.807,1049.06,18.1132
12.7462,1045.09,18.0767
12.8835,1045.91,18.2667
13.1523,1050.39,18.3651
12.9803,1052.73,18.2764
12.9073,1056.43,18.235
12.9066,1050.42,18.2607
13.1629,1050.99,18.3647
13.026,1051.01,18.2954
12.9307,1047.02,18.26
12.9087,1042.17,18.2728
13.0315,1048.71,18.3638
12.8123,1051.84,18.1854
12.8985,1046.55,18.2701
13.0919,1053.23,18.3235
13.0514,1050.46,18.3483
13.0591,1048.94,18.2763
13.1253,1048.39,18.3397
13.2009,1047.89,18.4298
12.9257,1045.85,18.2241
12.9426,1051.89,18.1676
12.8546,1047.87,18.1229
13.0654,1050.53,18.2758
13.0748,1044.57,18.3221
13.2459,1047.4,18.4676
13.3607,1052.2,18.5215
13.4091,1052.23,18.5203
13.4383,1051.75,18.5574
13.4396,1056.73,18.5567
13.4344,1055.52,18.5679
13.442,1057.79,18.5476
13.4723,1054.08,18.5845
13.5363,1062.0,18.5737
