tas,pr,tos
12.4522,1099.09,17.2756
12.4984,1100.12,17.3127
12.5921,1108.76,17.4106
12.7226,1109.54,17.4131
12.3939,1098.12,17.2423
12.275,1095.88,17.1906
12.3604,1095.95,17.254
12.4828,1098.8,17.2925
12.4704,1099.23,17.3391
12.531,1103.23,17.3722
12.6399,1101.8,17.3572
12.6114,1102.52,17.3495
12.6548,1101.55,17.3992
12.6762,1099.43,17.3736
12.6573,1106.25,17.3497
12.785,1105.3,17.4273
12.8071,1101.33,17.4814
12.9327,1106.41,17.5958
12.9697,1114.56,17.5944
12.9164,1106.61,17.595
12.9189,1105.69,17.5266
12.8038,1107.8,17.505
12.8867,1104.64,17.5466
12.8853,1107.29,17.5775
12.7921,1102.27,17.4665
12.7513,1105.9,17.5097
12.9032,1109.13,17.5569
12.9954,1107.67,17.6675
13.0657,1112.04,17.6577
12.8717,1106.81,17.5397
12.8503,1103.96,17.5444
12.963,1109.29,17.6324
13.0894,1117.34,17.6728
12.7567,1100.73,17.4718
12.7122,1103.4,17.5001
12.7498,1104.98,17.5063
12.9422,1112.58,17.6688
13.0144,1115.03,17.6518
12.829,1104.5,17.5141
12.778,1105.57,17.4847
12.8629,1108.75,17.5499
12.8521,1112.51,17.5212
12.8317,1110.26,17.5567
12.9279,1111.09,17.556
12.7281,1104.18,17.5004
12.8916,1110.48,17.5622
12.9145,1108.19,17.6004
12.8032,1109.21,17.569
12.7456,1108.09,17.5328
12.7963,1107.66,17.5044
12.683,1098.86,17.4233
12.8658,1108.11,17.5041
12.7874,1108.13,17.5247
12.8239,1109.82,17.4996
12.7412,1105.46,17.489
12.7847,1110.83,17.5053
12.7085,1102.88,17.4395
12.6801,1102.65,17.4658
12.8333,1111.01,17.4717
12.6718,1104.58,17.4413
12.8135,1109.52,17.5123
12.8806,1105.31,17.502
12.9548,1106.34,17.5725
13.0949,1115.03,17.6091
12.9226,1102.47,17.5479
13.0583,1112.16,17.6332
13.1602,1116.17,17.6234
12.9912,1109.02,17.5795
12.9243,1107.76,17.5599
13.1734,1115.93,17.6932
12.9326,1107.08,17.6133
12.9563,1109.24,17.6152
12.8986,1107.3,17.6418
12.9111,1109.96,17.6377
12.9534,1111.07,17.6062
12.9587,1107.5,17.5701
12.8621,1108.66,17.5492
12.8411,1109.74,17.5776
12.7858,1105.87,17.5386
12.7676,1102.16,17.516
12.9187,1108.91,17.5693
12.903,1109.67,17.6118
12.8421,1110.91,17.5339
12.807,1104.02,17.5624
12.9529,1108.68,17.6264
13.1014,1113.83,17.6463
12.9957,1106.25,17.58
13.0524,1109.61,17.6065
12.8539,1113.94,17.579
12.6307,1102.76,17.4204
