tas,pr,tos
12.9258,1103.42,17.5342
12.8802,1111.7,17.5644
12.9077,1105.64,17.5058
12.9529,1106.99,17.5493
12.7653,1108.2,17.4574
12.7894,1101.62,17.4271
12.8633,1106.5,17.5395
12.9382,1108.86,17.5691
12.8682,1103.05,17.5644
13.0619,1106.81,17.6385
12.9713,1109.27,17.5864
12.9957,1108.79,17.5998
13.0862,1106.38,17.6238
13.0914,1109.41,17.6486
13.0106,1107.52,17.673
13.1323,1108.71,17.6698
12.9951,1113.48,17.6258
12.9037,1108.33,17.6237
12.9704,1110.76,17.6526
13.0562,1113.7,17.6756
12.9212,1106.85,17.5596
12.9008,1111.33,17.6106
12.9936,1112.8,17.6727
13.1767,1111.84,17.685
12.9855,1108.64,17.575
12.9851,1110.56,17.6537
12.9953,1113.77,17.6803
12.938,1107.56,17.6198
13.0319,1111.4,17.7147
13.0476,1115.53,17.6372
12.7984,1103.67,17.6013
12.9456,1110.46,17.6434
12.94,1106.01,17.5742
12.7505,1108.81,17.5234
12.4222,1094.05,17.2739
12.5309,1092.01,17.3359
12.6662,1096.32,17.448
12.7292,1102.71,17.4687
12.7734,1102.35,17.5485
12.93,1108.07,17.5977
12.7075,1102.09,17.4364
12.7018,1099.89,17.4129
12.8719,1099.59,17.4791
12.9708,1106.59,17.5343
13.0421,1109.9,17.6346
13.0633,1108.14,17.6341
13.1238,1104.88,17.7247
13.0988,1109.85,17.6599
13.0408,1108.13,17.6398
13.1278,1106.12,17.6843
13.2614,1113.41,17.7755
13.0515,1104.94,17.6696
12.9591,1104.42,17.6735
12.7297,1100.79,17.5469
12.7548,1100.05,17.5111
12.9108,1104.56,17.5641
12.9422,1101.55,17.5868
12.756,1104.82,17.5214
12.8352,1102.46,17.5609
12.9656,1106.27,17.6317
12.868,1105.27,17.5556
12.7523,1099.86,17.4862
12.7425,1099.93,17.5008
12.8777,1107.45,17.6259
12.9362,1106.7,17.6122
12.9577,1108.11,17.6517
13.1197,1118.1,17.659
12.8696,1100.79,17.5788
12.9508,1101.5,17.5953
12.8993,1106.06,17.6434
13.0761,1113.44,17.7181
13.065,1111.48,17.7085
12.9909,1109.01,17.5921
12.8771,1096.55,17.5408
13.0027,1106.29,17.6702
12.9886,1110.87,17.6171
12.8373,1102.28,17.5409
12.8333,1107.92,17.6117
13.0159,1106.17,17.6024
12.8536,1101.74,17.5114
12.8847,1103.4,17.5586
12.8464,1103.3,17.622
12.903,1106.26,17.542
12.8819,1100.96,17.5179
12.9275,1102.7,17.5616
12.9977,1104.25,17.6125
13.0182,1105.47,17.615
13.0218,1105.63,17.6548
13.0403,1106.53,17.6663
13.0626,1102.96,17.6839
13.1956,1111.43,17.721
13.0929,1106.0,17.6849
13.1732,1105.43,17.7558
13.2414,1112.62,17.7862
13.2577,1115.85,17.781
13.1713,1104.01,17.6574
13.2318,1105.29,17.7703
13.4208,1114.14,17.912
13.5145,1111.11,17.933
13.3718,1110.35,17.8961
13.4609,1115.75,17.9337
13.4701,1115.09,17.9563
13.254,1109.14,17.8076
13.211,1104.02,17.7917
13.1748,1104.06,17.8282
13.1528,1104.25,17.7564
13.19,1110.63,17.8294
13.2818,1112.66,17.8458
13.095,1105.0,17.7591
13.1013,1110.32,17.7287
13.0877,1105.55,17.771
13.1166,1102.22,17.7315
13.0311,1101.14,17.6756
12.9748,1099.14,17.6394
12.8817,1095.6,17.5579
12.936,1097.94,17.5945
12.9233,1090.76,17.5655
12.8294,1097.37,17.5798
12.9761,1099.95,17.6455
12.9465,1089.53,17.5713
12.9868,1094.27,17.5887
13.1665,1099.11,17.6961
13.0978,1096.13,17.6266
13.1337,1096.73,17.6791
13.1117,1095.98,17.6864
13.122,1092.67,17.6984
13.2431,1099.28,17.7556
13.211,1096.41,17.7116
13.2826,1095.93,17.7962
13.4269,1094.69,17.8469
13.4094,1103.45,17.8865
13.5771,1106.89,17.9522
13.3549,1098.3,17.8653
13.246,1102.7,17.8116
13.3317,1096.6,17.8389
13.3379,1101.66,17.8363
13.2912,1095.84,17.7934
13.3614,1100.86,17.9156
13.4732,1110.47,17.973
13.419,1099.38,17.8597
13.4507,1101.83,17.9499
13.5593,1106.38,17.9482
13.123,1085.2,17.7279
13.3272,1093.13,17.8558
13.5379,1103.06,18.0148
13.6551,1102.74,18.0249
13.5723,1097.78,17.9879
13.6457,1109.11,18.0646
13.6167,1102.49,18.0464
13.6632,1101.65,18.037
13.5781,1102.54,18.0022
13.6086,1105.34,18.0827
13.8822,1110.57,18.1801
13.7421,1103.98,18.1715
13.7755,1109.32,18.1396
13.6513,1102.03,18.1036
