tas,pr,tos
14.3183,1156.64,18.3331
14.3196,1161.73,18.3167
14.2387,1158.1,18.2438
14.2535,1158.02,18.2794
14.3319,1159.8,18.3332
14.3464,1162.01,18.3486
14.3434,1158.75,18.338
14.2344,1160.93,18.2534
14.2001,1156.32,18.2348
14.2683,1159.65,18.2672
14.2022,1161.23,18.2164
14.1244,1158.92,18.2528
14.3174,1164.84,18.3304
14.3528,1161.33,18.3501
14.3163,1158.94,18.3081
14.3124,1160.51,18.3274
14.3745,1161.22,18.3777
14.2985,1161.09,18.3351
14.2188,1155.13,18.2736
14.2922,1163.14,18.337
14.2764,1162.07,18.3202
14.2563,1159.85,18.314
14.2585,1165.32,18.296
14.2343,1156.6,18.2865
14.2834,1157.38,18.3311
14.2334,1158.65,18.3128
14.3395,1159.93,18.3601
14.406,1159.94,18.4244
14.2885,1157.49,18.341
14.2409,1162.94,18.3046
14.2685,1161.05,18.3366
14.3559,1161.69,18.3658
14.3543,1163.62,18.3283
14.2596,1161.66,18.2974
14.4266,1161.64,18.3832
14.3453,1163.51,18.3359
14.1934,1162.22,18.2593
14.2386,1161.88,18.2757
14.3385,1159.76,18.3178
14.3144,1162.43,18.3138
14.2351,1159.42,18.2893
14.2051,1160.87,18.2839
14.2322,1160.35,18.2542
14.2938,1158.95,18.3135
14.2867,1161.75,18.2824
14.1902,1157.47,18.2465
14.1958,1159.6,18.2494
14.177,1159.03,18.2554
14.277,1162.88,18.2971
14.2894,1158.99,18.2852
14.1992,1157.7,18.2457
14.3273,1161.07,18.3127
14.2006,1157.57,18.2302
14.1758,1155.78,18.2376
14.2649,1157.76,18.2879
14.2373,1153.93,18.2074
14.1807,1152.71,18.2267
14.2412,1158.78,18.2999
14.1784,1159.79,18.2352
14.1657,1155.38,18.2143
14.2451,1154.21,18.2334
14.143,1154.86,18.1879
14.2482,1157.25,18.2112
14.2487,1158.58,18.2195
14.2077,1158.64,18.2439
14.2803,1157.49,18.2263
14.2159,1156.81,18.2333
14.2738,1162.13,18.2897
14.2722,1160.22,18.2937
14.2311,1162.52,18.2434
14.3858,1163.88,18.3516
14.3438,1160.28,18.3535
14.3009,1156.63,18.3203
14.253,1162.68,18.2723
14.2946,1158.0,18.2721
14.2301,1156.91,18.257
14.2085,1159.08,18.2634
14.2273,1161.21,18.2527
14.1826,1154.92,18.203
14.1289,1155.3,18.1515
14.1441,1157.45,18.2044
14.2279,1161.81,18.2958
14.2177,1155.0,18.2553
14.2862,1153.02,18.3134
14.2983,1163.48,18.3057
14.3274,1160.06,18.3434
14.3188,1158.14,18.335
14.3688,1160.97,18.3576
14.3687,1158.08,18.3763
14.3606,1159.92,18.3155
14.2348,1158.07,18.28
14.2363,1160.87,18.3191
14.3188,1162.91,18.3159
14.1875,1161.7,18.2529
14.2528,1156.15,18.2824
14.3822,1160.3,18.3719
14.3487,1162.78,18.3817
14.3556,1163.21,18.3959
14.3355,1164.41,18.3349
14.2711,1155.7,18.281
14.2845,1162.38,18.3362
14.2603,1163.06,18.3477
14.3431,1164.06,18.3559
14.3909,1160.93,18.3747
14.2849,1158.64,18.345
14.3395,1158.83,18.3461
14.3913,1158.54,18.378
14.3466,1160.81,18.3347
14.1641,1159.68,18.2562
14.3147,1162.28,18.3043
14.2094,1161.54,18.2059
14.2067,1159.03,18.2366
14.256,1161.8,18.2604
14.1191,1154.1,18.1571
14.1633,1159.49,18.2393
14.2783,1162.56,18.2978
14.22,1158.84,18.2646
14.274,1156.32,18.2994
14.2548,1165.56,18.3138
14.1592,1160.78,18.2023
14.1152,1159.03,18.1734
14.1737,1160.26,18.2037
14.1906,1153.2,18.2129
14.2246,1158.16,18.2536
14.2642,1156.43,18.2562
14.3233,1158.66,18.2842
14.1677,1157.3,18.2195
14.1526,1155.63,18.1726
14.2737,1160.83,18.2778
14.4049,1162.02,18.3697
14.2908,1157.57,18.3204
14.3015,1158.06,18.3376
14.4548,1159.33,18.4412
14.4357,1163.37,18.4399
14.3519,1161.41,18.3733
14.3341,1162.01,18.3998
14.4194,1166.41,18.4194
14.342,1161.46,18.4143
14.4044,1162.16,18.4214
14.3827,1166.75,18.3975
14.4098,1162.83,18.4123
14.4128,1163.29,18.4031
14.3529,1161.95,18.3575
14.4069,1163.03,18.4421
14.5193,1167.84,18.4533
14.3781,1162.41,18.3385
14.2612,1156.99,18.3171
14.3387,1163.0,18.3788
14.347,1163.16,18.3594
14.2705,1162.97,18.2958
14.3093,1159.57,18.3022
14.3507,1161.95,18.3191
14.2962,1157.89,18.3083
14.2933,1160.9,18.2995
14.2538,1159.07,18.2412
14.3227,1156.55,18.2801
14.3494,1161.43,18.3256
14.2836,1161.61,18.2785
14.3416,1161.96,18.3014
14.381,1163.97,18.3164
14.2304,1158.82,18.2464
14.3537,1165.11,18.3339
14.4155,1162.07,18.3591
14.3589,1162.97,18.3587
14.3306,1160.82,18.3297
14.2714,1162.11,18.3348
14.3496,1160.34,18.3271
14.3283,1165.84,18.3577
14.3835,1161.82,18.3819
14.3221,1162.04,18.3368
14.2896,1159.37,18.295
14.2711,1160.79,18.3075
14.3139,1161.3,18.3574
14.2822,1164.74,18.3412
14.2411,1162.16,18.3604
14.2381,1158.5,18.3163
14.1646,1159.16,18.2508
14.2332,1163.97,18.3205
14.3241,1160.19,18.3272
14.1542,1156.31,18.2319
14.2271,1156.04,18.3223
14.3233,1161.07,18.3754
14.3457,1159.99,18.3249
14.2736,1159.13,18.3155
14.2982,1161.2,18.3197
14.1445,1155.91,18.2185
14.26,1156.27,18.3138
14.4071,1162.42,18.4246
14.347,1163.37,18.3672
14.3334,1162.59,18.3385
14.3301,1160.73,18.3284
14.3284,1157.48,18.3194
14.3647,1158.5,18.3479
14.3038,1158.98,18.2872
14.3194,1159.55,18.3163
14.2837,1164.91,18.3267
14.3075,1159.82,18.2786
14.2126,1157.57,18.2611
14.2903,1158.15,18.2952
14.3354,1163.45,18.337
14.2502,1162.89,18.2991
14.331,1164.93,18.354
14.3594,1158.96,18.3101
14.1681,1156.04,18.258
14.2881,1160.74,18.3034
14.2175,1158.62,18.2661
14.2491,1163.11,18.3202
14.3456,1162.19,18.3269
14.1503,1155.94,18.2524
14.301,1160.63,18.2953
14.2632,1155.29,18.3044
14.239,1157.52,18.3133
14.3928,1165.41,18.4012
14.3451,1162.15,18.3192
14.2342,1153.56,18.2553
14.33,1161.29,18.3127
14.3219,1160.87,18.2978
14.2535,1158.42,18.2646
14.3683,1157.72,18.3369
14.3029,1157.44,18.3233
14.3644,1160.84,18.3301
14.3733,1165.26,18.3604
14.3267,1162.47,18.3001
14.2877,1161.25,18.304
14.3827,1164.22,18.3597
14.3436,1160.39,18.321
14.3445,1158.24,18.3634
14.3094,1165.95,18.343
14.3006,1166.11,18.317
14.3239,1159.61,18.3097
14.3149,1161.31,18.3427
14.2361,1165.42,18.2782
14.2598,1159.81,18.2589
14.325,1157.01,18.327
14.1819,1158.69,18.2283
14.2144,1155.79,18.2478
14.2315,1155.21,18.2514
14.1138,1151.81,18.149
14.1451,1152.21,18.1974
14.212,1160.5,18.2348
14.1973,1159.14,18.2356
14.2828,1160.7,18.3122
14.2564,1162.03,18.2907
14.1908,1156.01,18.2108
14.2364,1156.1,18.2592
14.2591,1159.19,18.293
14.1628,1153.08,18.2362
