tas,pr,tos
14.6599,1097.82,18.6907
14.7519,1098.09,18.7543
14.4576,1094.89,18.5717
14.5395,1097.19,18.6175
14.5739,1092.03,18.6893
14.7875,1096.08,18.7823
14.8744,1098.99,18.8216
14.6458,1091.6,18.699
14.7245,1099.12,18.7278
14.5676,1091.78,18.6309
14.6313,1096.7,18.7322
14.7995,1098.78,18.7499
14.7708,1095.29,18.7878
14.946,1098.54,18.9022
14.6852,1093.46,18.7025
14.7152,1093.59,18.7281
14.75,1099.35,18.7234
14.9041,1091.88,18.7912
14.9922,1100.46,18.9001
14.8843,1093.38,18.8408
14.9493,1096.1,18.8924
15.0547,1102.53,18.913
15.0704,1103.5,18.9161
14.6933,1095.25,18.6725
14.7254,1095.27,18.7588
14.9409,1095.92,18.9114
14.994,1100.95,18.9239
14.9269,1094.43,18.8646
15.1237,1101.5,18.9503
14.9199,1098.87,18.8379
14.8382,1094.79,18.8343
14.9736,1094.42,18.868
15.1277,1094.31,18.9864
15.2172,1107.89,19.1216
14.8335,1097.09,18.8557
15.0422,1099.53,18.9958
15.213,1103.94,19.098
15.05,1099.15,18.9104
15.0509,1095.54,18.9114
15.1375,1092.96,18.9214
15.0627,1092.85,18.959
15.2045,1105.93,19.0507
14.9435,1099.02,18.8795
14.9789,1096.23,18.9122
15.0018,1099.65,18.9427
15.0106,1093.7,18.99
15.0982,1096.61,19.12
15.0977,1092.49,19.041
15.1527,1097.78,19.0494
15.2707,1099.43,19.106
15.1336,1102.71,18.9829
15.0128,1093.07,18.9664
15.2981,1094.71,19.1628
15.321,1103.63,19.1366
15.2584,1101.1,19.0729
15.3044,1099.64,19.1182
15.4502,1103.37,19.2103
15.4958,1105.38,19.2042
15.3297,1096.47,19.1643
15.4115,1102.59,19.2401
15.4419,1102.12,19.2554
15.5066,1099.11,19.303
15.7451,1106.53,19.4104
15.5302,1097.16,19.2167
15.5628,1097.32,19.3002
15.713,1103.42,19.3815
15.7157,1099.4,19.3898
15.7612,1106.69,19.4345
15.6422,1104.02,19.3606
15.7096,1104.64,19.4244
15.8137,1101.39,19.4655
15.7704,1100.17,19.4725
15.8476,1106.79,19.4715
15.926,1107.2,19.5492
15.9832,1118.47,19.6221
15.8548,1105.13,19.4888
15.8629,1101.92,19.5072
15.9969,1109.63,19.6033
15.952,1108.32,19.5472
15.8918,1105.02,19.5131
15.9833,1104.18,19.5782
15.8634,1111.61,19.4925
15.7693,1104.14,19.4462
16.0801,1109.7,19.647
16.1995,1114.22,19.6994
15.9565,1104.65,19.5956
16.0224,1103.94,19.6506
16.1006,1104.57,19.6524
16.0997,1109.1,19.6596
16.0665,1109.98,19.6467
16.1007,1104.79,19.6302
16.1601,1108.04,19.7012
16.1346,1109.08,19.7143
16.1544,1106.0,19.7233
16.1935,1109.7,19.7782
