tas,pr,tos
13.5028,1076.16,17.7791
13.5379,1077.38,17.7924
13.5289,1077.2,17.7818
13.5559,1077.4,17.7914
13.5418,1077.12,17.7828
13.5332,1076.63,17.785
13.4719,1076.13,17.7569
13.4025,1073.31,17.7134
13.434,1074.0,17.7251
13.4676,1074.43,17.7304
13.4804,1075.23,17.7483
13.5162,1076.0,17.7695
13.5072,1075.08,17.7626
13.4798,1074.92,17.7449
13.5068,1075.88,17.7718
13.5366,1077.45,17.7787
13.512,1076.54,17.7788
13.5316,1076.72,17.7876
13.547,1076.67,17.8035
13.5902,1076.82,17.8194
13.5678,1076.57,17.8064
13.5787,1077.79,17.8215
13.5729,1077.27,17.8186
13.6174,1078.09,17.8496
13.6026,1077.66,17.8278
13.6068,1078.03,17.8337
13.5972,1077.81,17.8449
13.5956,1077.41,17.8319
13.5866,1076.97,17.8294
13.6101,1077.73,17.8378
13.5844,1076.79,17.8184
13.5914,1076.51,17.829
13.6229,1077.85,17.8475
13.5426,1074.98,17.8007
13.22,1064.4,17.5936
13.214,1064.86,17.5742
13.2829,1067.23,17.6258
13.3358,1068.14,17.6549
13.3897,1071.54,17.705
13.4201,1070.98,17.7218
13.4243,1070.89,17.7282
13.3966,1070.53,17.7169
13.4334,1072.05,17.7381
13.4931,1073.4,17.7618
13.5019,1073.48,17.7697
13.5631,1074.9,17.8186
13.5673,1075.53,17.8211
13.5359,1074.1,17.7866
13.5316,1073.99,17.787
13.5942,1075.26,17.8289
13.6125,1076.76,17.8405
13.6099,1075.25,17.8338
13.582,1075.54,17.8278
13.3961,1069.65,17.7159
13.4191,1069.75,17.713
13.4825,1071.34,17.76
13.5258,1073.27,17.792
13.5228,1073.54,17.7992
13.5472,1074.93,17.8069
13.5683,1073.58,17.8294
13.5931,1075.55,17.8521
13.6175,1076.34,17.8658
13.5823,1074.74,17.848
13.5096,1074.19,17.8091
13.5684,1073.63,17.8384
13.6228,1075.24,17.8746
13.6598,1076.14,17.8933
13.6698,1077.11,17.8907
13.672,1076.36,17.8871
13.6706,1077.06,17.9007
13.7091,1078.49,17.9153
13.6989,1077.33,17.9125
13.7166,1077.57,17.9223
13.7144,1077.12,17.9218
13.7305,1077.1,17.93
13.7244,1077.26,17.93
13.7356,1077.0,17.9414
13.7504,1078.76,17.9484
13.7573,1078.29,17.9529
13.7158,1077.12,17.9288
13.7453,1077.79,17.9424
13.7286,1078.52,17.9395
13.7192,1078.16,17.9282
13.6714,1077.63,17.8937
13.6858,1075.78,17.9056
13.7376,1077.3,17.9477
13.7658,1078.45,17.9667
13.8004,1078.27,17.9869
13.768,1078.7,17.956
13.7463,1077.59,17.9455
13.771,1077.57,17.9655
13.7872,1078.61,17.9777
13.7948,1079.43,17.988
13.7815,1078.44,17.971
13.7899,1077.84,17.9749
13.7967,1077.5,17.9742
13.7896,1079.11,17.9878
13.8193,1078.77,18.0018
13.8395,1078.31,18.0151
13.8572,1079.38,18.019
13.8246,1078.69,18.0029
13.8272,1077.91,18.0061
13.8281,1078.87,18.0031
13.8074,1077.61,17.9805
13.7984,1077.86,17.9811
13.8111,1077.32,17.9936
13.8447,1078.34,18.0131
13.8474,1079.2,18.0194
13.8148,1077.65,18.0121
13.8198,1077.36,18.0037
13.8398,1078.42,18.0089
13.8406,1076.29,18.0069
13.7967,1076.56,17.9892
13.7251,1074.7,17.9278
13.5749,1067.41,17.8204
13.6325,1069.43,17.8575
13.6554,1069.95,17.8693
13.6593,1070.85,17.8829
13.6885,1071.5,17.9112
13.698,1071.15,17.9058
13.7402,1072.16,17.9347
13.7887,1073.36,17.9598
13.8113,1073.29,17.9832
13.8333,1073.64,18.0097
13.825,1073.55,18.0035
13.8276,1072.74,18.0042
13.8704,1073.83,18.0193
13.885,1074.6,18.0362
13.8991,1074.84,18.0366
13.9243,1073.96,18.0505
13.977,1075.92,18.0857
14.0066,1076.38,18.1047
13.943,1073.1,18.077
13.8379,1070.32,18.0181
13.9292,1073.78,18.0595
13.9397,1073.29,18.0653
13.9815,1073.59,18.098
14.0683,1076.35,18.1403
14.0786,1077.01,18.1554
14.1182,1077.38,18.1826
14.2008,1080.03,18.2374
14.1375,1077.89,18.1927
13.8784,1068.47,18.0284
13.9612,1071.69,18.0627
14.0302,1075.26,18.1031
14.0957,1076.97,18.1576
14.1923,1078.34,18.2276
14.274,1080.37,18.2794
14.2993,1081.45,18.2923
14.3153,1082.2,18.3046
14.356,1081.94,18.333
14.4087,1083.03,18.3801
14.4528,1084.84,18.3945
14.443,1084.73,18.3927
14.4715,1084.87,18.4153
14.5113,1085.57,18.4378
