tas,pr,tos
13.7413,1001.15,17.6701
13.8925,1003.76,17.7636
13.8047,1005.33,17.6655
13.5969,1005.07,17.5539
13.8479,1006.45,17.6996
13.7528,998.859,17.5903
13.8054,1003.05,17.6074
13.7757,1003.47,17.662
13.6868,1003.61,17.6017
13.6711,1004.75,17.6006
13.8033,1002.62,17.6667
13.7607,1000.59,17.6109
13.685,1002.11,17.6059
14.0678,1004.74,17.7606
13.7403,1003.26,17.6195
13.5763,1008.23,17.5949
13.8788,1003.68,17.7313
13.8278,999.531,17.6375
13.7476,1001.18,17.6374
13.7968,1008.3,17.6751
13.7847,1000.02,17.6038
13.6629,1002.99,17.5516
13.7361,1003.75,17.6313
13.8163,1009.77,17.6898
13.5893,1003.23,17.4953
13.4074,1000.58,17.4125
13.6217,1002.76,17.5334
13.7283,1003.36,17.642
13.9786,1008.1,17.7528
13.8843,1004.52,17.6918
13.8846,1000.34,17.7428
13.9383,1005.42,17.7518
13.9081,1002.78,17.6964
13.9413,1004.0,17.726
13.9901,1002.74,17.7758
13.8127,1006.78,17.6567
13.9005,1006.49,17.6848
13.817,1007.01,17.6014
13.6708,997.758,17.5525
13.7542,1007.92,17.6407
13.7885,1004.98,17.6662
13.9678,998.979,17.7256
13.9078,1000.93,17.7228
13.7805,1007.02,17.628
13.4516,1004.92,17.4616
13.6671,1000.01,17.5851
13.7426,1001.93,17.6258
13.6259,1007.76,17.5541
13.7024,999.916,17.6126
13.9215,1000.93,17.7354
13.8116,1007.37,17.5921
13.5876,1000.77,17.5048
13.6761,1005.31,17.5635
13.57,1002.54,17.5013
13.7056,1000.37,17.5791
13.8006,1005.23,17.645
13.5694,999.526,17.5019
13.6907,993.978,17.6133
13.7964,1004.78,17.6419
13.7663,999.92,17.6051
13.7727,1003.97,17.5985
13.4646,1000.77,17.4826
13.6194,998.27,17.6086
13.8201,1003.7,17.6699
13.7084,1005.69,17.5614
13.7328,999.126,17.5756
13.8716,1002.25,17.718
13.8253,999.02,17.6583
13.8416,1001.52,17.7016
13.9038,1002.43,17.7163
13.711,1002.12,17.6169
13.9331,1002.71,17.7173
13.9456,1002.81,17.7198
13.7374,1001.77,17.6012
13.8555,1004.07,17.6531
13.6442,996.516,17.5724
13.8555,1009.69,17.6832
13.7115,1004.75,17.5863
13.5898,999.637,17.5302
13.7146,1001.33,17.5836
13.5688,1003.48,17.5124
13.7211,999.307,17.5788
13.816,999.685,17.6756
13.774,999.906,17.7291
13.9827,1006.95,17.7311
13.706,1004.77,17.6553
13.816,1001.94,17.6433
13.8778,1005.82,17.6928
13.855,1002.57,17.669
13.8807,1007.85,17.6674
13.7259,1002.12,17.5458
13.7424,996.213,17.5964
13.851,996.628,17.6695
13.8672,1003.6,17.6565
13.7234,998.766,17.6116
13.8376,1004.93,17.643
13.721,1001.01,17.576
13.6711,1000.15,17.5809
13.6907,997.722,17.6527
13.8254,1002.16,17.6703
13.7205,1006.48,17.6116
13.738,1007.45,17.609
13.7383,1003.33,17.6165
13.7265,999.089,17.5842
13.6867,1003.4,17.6098
13.7131,1002.88,17.6063
13.6418,1000.93,17.5442
13.6395,1000.08,17.5482
13.7386,998.411,17.6036
13.8891,996.711,17.6918
13.9996,1010.93,17.7828
13.7124,1002.12,17.6004
13.9618,1005.86,17.7653
14.0102,1006.24,17.7867
13.8091,1006.09,17.7104
13.8397,1006.31,17.7041
13.7564,1003.49,17.653
13.8045,1002.8,17.6817
13.8731,1002.07,17.7327
13.8807,1008.94,17.7422
13.7253,1009.82,17.608
13.6131,1000.6,17.5433
13.8101,1004.78,17.6382
13.7911,1003.44,17.5934
13.604,993.421,17.5891
13.8164,1000.11,17.6995
13.8701,1002.17,17.6626
13.7191,1004.32,17.6353
13.7859,1007.44,17.6231
13.8182,999.974,17.6691
13.8044,1005.41,17.6586
13.6456,1004.56,17.5934
13.6833,998.924,17.5398
13.6563,997.571,17.5638
13.7307,1000.73,17.6429
13.8951,1004.45,17.7303
13.8563,1001.05,17.6427
13.8215,1002.0,17.6774
13.7374,1003.82,17.6537
13.7517,998.907,17.6049
13.7828,1003.71,17.6852
13.5953,998.796,17.5571
13.635,998.111,17.5911
13.8245,1005.39,17.6407
13.7776,1000.62,17.6559
13.7614,1005.64,17.6404
13.6446,1005.43,17.5253
13.7155,1003.0,17.6172
13.8455,1002.86,17.6587
13.695,1005.5,17.5761
13.739,1008.85,17.5735
13.7725,1003.21,17.5916
13.8191,1003.15,17.6298
13.8186,1002.9,17.6458
13.9653,1002.03,17.6991
13.7597,1008.02,17.657
13.6721,1003.19,17.5484
13.4794,1000.04,17.4789
13.5715,1000.84,17.5799
13.8359,1000.92,17.7223
13.696,1000.01,17.6414
13.8171,1002.55,17.6715
13.7473,1002.22,17.6233
13.6523,998.715,17.565
13.7616,1002.85,17.6568
13.8527,1002.14,17.6694
13.9273,1001.69,17.7293
13.842,1004.71,17.6788
13.8571,1000.38,17.6712
13.7942,1001.27,17.6493
13.7731,1000.32,17.6126
13.8949,1002.18,17.729
13.7122,1003.22,17.6035
13.6639,1000.39,17.5813
13.8076,998.594,17.6168
13.8625,997.214,17.6417
13.8595,997.802,17.6898
13.8838,1005.8,17.7167
13.7177,1002.77,17.5899
13.6654,999.528,17.5492
13.6541,1003.45,17.5807
13.7552,1000.96,17.588
13.8208,999.823,17.6399
13.6938,999.533,17.5827
13.6619,1004.72,17.5345
13.6132,999.155,17.5579
13.6867,1003.41,17.5308
13.6295,994.916,17.4786
13.6632,1003.97,17.6004
13.6485,1001.02,17.5765
13.7535,1002.14,17.6349
13.5993,1005.35,17.5652
13.5294,993.958,17.4818
13.6381,1001.05,17.5778
13.7299,997.33,17.6726
13.9315,1010.54,17.7466
13.7288,1003.9,17.6098
13.8439,1004.14,17.7085
13.8295,1003.56,17.7038
13.7092,1003.34,17.5855
13.5934,999.878,17.5236
13.7077,999.839,17.5837
13.8133,998.225,17.5964
13.7747,999.835,17.6297
13.6578,993.28,17.574
13.6351,997.317,17.5745
13.7187,996.256,17.5889
13.7127,1001.98,17.6208
13.8244,998.129,17.693
13.8026,1006.96,17.674
13.7216,998.823,17.6638
13.7928,1006.11,17.6719
13.5537,1001.48,17.581
13.7279,1003.32,17.6686
13.6936,996.658,17.5857
13.8091,1003.17,17.6498
13.6747,1004.28,17.5841
13.6329,999.104,17.566
13.7137,998.856,17.5967
13.8708,1001.11,17.698
13.9758,999.359,17.7652
14.0481,1006.7,17.8009
13.9207,1008.72,17.7934
13.8234,1006.81,17.6751
13.5201,1000.45,17.5206
13.6584,1006.3,17.5814
13.8517,1001.12,17.6739
13.8489,1001.73,17.7055
13.9107,1004.33,17.6949
13.6735,1002.19,17.5602
13.6245,1002.92,17.5633
13.4957,1000.92,17.4217
13.473,989.393,17.4838
13.7611,999.469,17.6352
13.7507,1003.88,17.691
14.0031,1004.16,17.7814
13.9075,1007.08,17.7138
13.8555,1005.54,17.727
13.9837,1002.15,17.7588
13.8954,1005.41,17.7114
13.908,1000.45,17.6924
13.9723,1010.71,17.7257
13.7788,1005.01,17.658
13.8207,1003.83,17.6411
13.756,999.564,17.6457
13.7604,1004.79,17.6214
13.7436,1001.14,17.6005
13.8268,1002.66,17.6554
13.766,998.277,17.6502
13.8578,1001.68,17.6795
13.6726,1000.08,17.5742
