tas,pr,tos
13.6693,1128.12,17.8563
13.5416,1125.78,17.7885
13.5475,1124.36,17.7436
13.5204,1128.61,17.7723
13.4837,1124.29,17.7387
13.5264,1124.23,17.7542
13.5781,1128.52,17.7812
13.5463,1124.79,17.7242
13.5589,1124.32,17.7799
13.4648,1122.95,17.684
13.6441,1126.75,17.8763
13.7257,1128.85,17.8852
13.5618,1128.92,17.7741
13.5334,1121.38,17.6982
13.4061,1126.16,17.7193
13.4384,1127.54,17.7479
13.4102,1127.23,17.7321
13.4872,1126.19,17.7614
13.6259,1127.95,17.8501
13.7048,1130.86,17.8745
13.5139,1123.53,17.7622
13.5871,1126.11,17.8177
13.672,1123.88,17.8746
13.5701,1124.91,17.794
13.5376,1120.83,17.7576
13.5846,1124.7,17.792
13.6954,1123.47,17.9455
13.8237,1138.85,17.9733
13.641,1132.91,17.7926
13.4347,1121.41,17.6389
13.4274,1121.52,17.6989
13.5881,1124.47,17.8189
13.7843,1129.18,17.9891
13.7216,1132.91,17.8671
13.4078,1117.82,17.6789
13.457,1118.52,17.7716
13.4635,1124.05,17.6942
13.2518,1109.71,17.5982
13.4391,1117.5,17.7614
13.529,1122.97,17.7744
13.6113,1121.58,17.856
13.6327,1122.65,17.8484
13.4543,1126.37,17.7604
13.3015,1119.2,17.6115
13.2851,1117.7,17.6355
13.4235,1117.77,17.7602
13.6487,1122.96,17.8836
13.6031,1122.57,17.7698
13.4424,1116.1,17.7615
13.5569,1125.63,17.8258
13.5221,1124.36,17.7861
13.6282,1121.42,17.796
13.5901,1122.59,17.8446
13.5399,1123.22,17.808
13.5034,1122.94,17.7875
13.662,1120.18,17.8453
13.653,1122.18,17.8701
13.6039,1125.51,17.8795
13.5519,1125.51,17.8067
13.4005,1121.15,17.7835
13.4759,1122.98,17.8098
13.4665,1123.86,17.801
13.3035,1120.78,17.7181
13.4537,1119.51,17.8623
13.6248,1126.49,17.9215
13.5652,1123.08,17.9112
13.6554,1125.46,17.9703
13.7954,1127.7,17.9709
13.7885,1127.82,17.9742
13.7781,1123.05,17.962
13.7301,1126.93,17.9475
13.6909,1126.63,17.9063
13.5883,1126.35,17.9295
13.5802,1123.17,17.9096
13.7953,1127.0,17.9895
13.6419,1126.88,17.8979
13.6063,1126.35,17.8953
13.6028,1125.01,17.8982
13.6442,1123.92,17.9296
13.5992,1125.97,17.893
13.6366,1127.65,17.9338
13.6335,1121.66,17.8788
13.613,1121.91,17.8546
13.482,1121.75,17.8316
13.5273,1120.44,17.7652
13.6857,1122.28,17.867
13.6869,1125.63,17.8989
13.8251,1126.19,18.0126
13.8618,1128.55,18.005
13.802,1129.41,17.9887
13.6949,1125.7,17.9099
13.6379,1126.88,17.8989
13.8526,1129.0,18.0323
13.9001,1128.57,18.1156
13.9816,1131.85,18.1279
13.979,1134.68,18.0987
13.7531,1127.14,17.9251
13.8054,1122.13,17.9616
13.8164,1127.0,17.9765
13.8202,1126.01,18.0104
13.8249,1125.07,17.9979
13.7199,1122.57,18.0285
13.8491,1127.26,17.9905
13.8334,1126.22,18.0181
13.6668,1123.42,17.9256
13.5586,1120.28,17.8291
13.6244,1117.46,17.8651
13.5545,1118.47,17.7909
13.4811,1114.48,17.8
13.4529,1120.53,17.7731
13.502,1117.22,17.7853
13.4264,1115.5,17.7704
13.4542,1111.12,17.7711
13.524,1122.72,17.7994
13.3349,1108.1,17.6318
13.3817,1112.9,17.7224
13.3235,1109.25,17.6956
13.4784,1115.32,17.8125
13.6164,1116.19,17.8594
13.5557,1117.88,17.8864
13.5304,1117.23,17.7745
13.5549,1114.95,17.8341
13.665,1114.84,17.904
13.7263,1123.2,17.9976
13.6659,1115.39,17.9101
13.6229,1110.87,17.893
13.6722,1118.0,17.9333
13.6647,1119.21,17.9704
13.6676,1116.54,17.9183
13.638,1116.94,17.885
13.5896,1115.47,17.8391
13.5382,1115.77,17.7933
13.4546,1109.55,17.7054
13.2878,1098.7,17.7088
13.6551,1114.29,17.893
13.7538,1115.76,17.9471
13.791,1113.22,17.9587
13.7946,1111.63,17.9883
13.8383,1116.88,17.9737
13.7867,1113.1,17.9676
13.8007,1117.33,17.9275
13.7238,1111.15,17.9104
13.6552,1105.61,17.8851
13.6964,1113.38,17.8794
13.8128,1112.33,17.9728
14.0274,1118.06,18.0602
13.9027,1117.28,18.0079
13.9182,1116.55,18.0117
14.0343,1118.59,18.0619
14.0004,1117.53,18.053
14.0886,1122.57,18.1075
14.1347,1120.81,18.1697
14.3347,1123.79,18.257
14.1884,1127.02,18.2099
14.0864,1123.87,18.1541
14.1575,1121.52,18.2077
