tas,pr,tos
14.7303,1100.15,18.3326
14.8198,1101.79,18.3642
14.9725,1100.87,18.4331
14.8549,1101.05,18.3459
14.8938,1100.27,18.4285
14.8624,1102.15,18.4461
14.8062,1101.28,18.3416
14.8065,1097.94,18.301
14.8551,1099.17,18.3976
14.9102,1101.71,18.4757
14.9965,1105.01,18.5198
15.0951,1101.07,18.5558
15.0509,1105.36,18.5265
14.9366,1101.41,18.44
14.9082,1099.36,18.4338
15.041,1099.1,18.523
15.1213,1103.28,18.5712
15.1406,1105.96,18.5481
15.136,1104.29,18.5521
15.1407,1104.94,18.5579
15.2598,1104.88,18.6539
15.3068,1110.32,18.6726
15.3071,1107.02,18.6665
15.3113,1106.9,18.6995
15.2728,1108.04,18.6938
15.2876,1106.1,18.6756
15.3064,1110.83,18.7114
15.3355,1108.45,18.7033
15.3181,1107.94,18.6141
15.2306,1103.94,18.611
15.3382,1107.11,18.6911
15.3988,1107.0,18.7507
15.3462,1110.03,18.7191
15.2935,1107.68,18.6867
15.456,1109.45,18.8166
15.542,1114.52,18.8479
15.5526,1108.62,18.868
15.6183,1120.27,18.9193
15.6414,1120.07,18.9375
15.6463,1114.52,18.937
15.6258,1114.66,18.98
15.713,1112.88,18.9572
15.6725,1113.69,18.9741
15.782,1120.74,19.0789
15.9706,1122.61,19.1404
15.9563,1120.0,19.1413
15.8961,1121.88,19.1371
15.8183,1120.05,19.0231
15.7519,1120.46,18.9806
15.7693,1115.23,19.0095
15.8464,1119.51,19.0134
15.7813,1116.09,19.0196
15.6959,1112.24,18.9833
15.9339,1119.04,19.1127
15.9184,1118.22,19.1282
16.1116,1119.7,19.2137
16.1559,1125.48,19.2603
16.0724,1126.06,19.2003
15.9102,1122.12,19.1119
16.0356,1118.81,19.1842
16.1344,1122.01,19.2647
16.2248,1129.3,19.2889
15.7917,1119.08,19.0228
15.8086,1120.2,19.059
15.9683,1119.79,19.1197
16.0224,1121.6,19.1461
15.8328,1116.26,19.0338
15.9763,1123.52,19.1513
16.0611,1122.34,19.227
16.1978,1126.68,19.2581
16.1269,1126.03,19.2493
16.0421,1125.09,19.2206
16.1455,1133.28,19.2632
16.0157,1124.94,19.1318
15.9285,1121.68,19.137
16.2306,1128.99,19.3289
16.3422,1124.14,19.3577
16.2064,1128.65,19.3282
16.1582,1126.26,19.2534
16.0837,1123.68,19.1674
16.1554,1125.24,19.2569
16.1737,1123.33,19.2897
16.2809,1129.61,19.3323
16.175,1127.55,19.316
16.2452,1124.64,19.3248
16.3474,1126.92,19.388
16.3071,1131.28,19.309
16.0805,1129.47,19.1942
15.994,1119.2,19.1704
16.0632,1124.5,19.2268
16.1941,1124.99,19.3257
16.2872,1124.09,19.3706
16.5271,1139.86,19.4791
16.1342,1127.57,19.2139
16.0091,1123.39,19.137
