tas,pr,tos
15.1966,1019.7,18.5376
14.9283,1015.46,18.342
14.7685,1013.28,18.2879
14.7796,1011.93,18.3093
14.8994,1012.49,18.3753
15.0803,1018.98,18.4842
15.1545,1016.79,18.5497
15.1622,1023.35,18.5206
15.1452,1018.2,18.4536
15.2031,1014.91,18.5284
15.1934,1017.34,18.5343
15.2832,1014.02,18.6315
15.4673,1021.96,18.7228
15.4341,1018.81,18.7239
15.4448,1022.35,18.7265
15.3998,1023.48,18.6944
15.4673,1018.28,18.7208
15.5432,1026.14,18.7691
15.3769,1023.61,18.6594
15.336,1020.57,18.6636
15.4327,1022.23,18.7473
15.482,1020.79,18.7476
15.6995,1026.28,18.9086
15.6724,1029.32,18.9261
15.5147,1028.34,18.7991
15.3828,1024.87,18.6723
15.5658,1020.89,18.8389
15.8244,1027.47,19.0234
15.8453,1031.07,19.0297
15.8104,1029.26,18.9685
15.94,1030.86,19.0489
15.8835,1032.4,19.0309
15.8358,1036.54,18.9719
15.6049,1028.36,18.8644
15.8332,1025.99,19.0082
15.8715,1033.26,19.045
15.9633,1026.54,19.083
16.0237,1033.79,19.1558
15.8326,1034.0,19.0172
15.6751,1032.04,18.9119
15.8288,1030.11,19.0337
15.8931,1031.83,19.1049
15.9843,1032.72,19.1182
16.1364,1037.75,19.2455
16.2866,1048.46,19.3498
15.8998,1037.34,19.0705
15.7844,1029.96,19.0426
16.0034,1038.42,19.2001
16.0054,1036.19,19.1355
16.0334,1037.65,19.1445
15.886,1038.11,19.0982
15.9131,1035.86,19.113
16.179,1044.33,19.2716
16.1422,1039.55,19.2906
16.0556,1037.19,19.2169
16.0998,1033.71,19.1968
15.9509,1034.34,19.1058
15.9787,1039.52,19.1753
16.009,1037.78,19.1623
16.1215,1042.89,19.2285
16.3008,1041.12,19.3383
16.1758,1045.89,19.2892
15.8234,1041.58,19.0704
15.8119,1036.91,19.0436
15.9868,1038.19,19.1224
15.9489,1036.75,19.1342
15.9915,1037.54,19.1701
15.9795,1037.43,19.1262
15.7976,1033.49,18.9747
15.8407,1033.65,19.1027
15.8489,1038.79,19.1179
15.9248,1039.2,19.0588
15.9175,1034.0,19.0935
15.9633,1033.6,19.1411
15.8911,1039.17,19.0731
15.7039,1041.77,18.9981
16.028,1038.93,19.175
15.9698,1039.68,19.1659
15.9182,1038.03,19.079
15.9255,1039.31,19.0817
16.097,1039.51,19.1842
15.9613,1036.95,19.0801
16.0281,1043.66,19.153
16.12,1040.56,19.2505
16.2617,1046.65,19.2812
15.8563,1045.28,19.0339
15.7463,1035.61,18.9674
15.8337,1037.92,19.0784
16.1013,1038.58,19.1903
16.0423,1039.5,19.2019
15.9138,1039.37,19.1452
16.0764,1041.39,19.1859
16.0347,1035.7,19.1498
16.0828,1040.04,19.1186
15.8636,1038.28,19.0573
