tas,pr,tos
13.3514,998.568,17.5045
13.3756,998.112,17.5164
13.5732,998.271,17.6215
13.6609,1001.53,17.7114
13.7236,1010.26,17.7432
13.582,1009.64,17.6371
13.5656,1005.8,17.6234
13.5618,1008.37,17.6424
13.4152,1003.7,17.5544
13.7039,1001.36,17.7412
13.9294,1011.42,17.9278
13.9783,1011.18,17.9169
13.7915,1009.81,17.7979
13.9266,1008.03,17.8667
13.8438,1012.54,17.855
13.786,1007.24,17.7588
13.8516,1007.06,17.8706
13.9565,1012.88,17.885
13.8862,1011.44,17.8638
14.0319,1013.37,17.9634
14.1016,1015.97,18.0737
14.0764,1018.53,18.0303
14.0997,1019.1,18.0056
14.1377,1014.92,18.0457
14.2231,1014.9,18.1097
14.3318,1016.32,18.2414
14.4963,1025.23,18.3324
14.2932,1015.7,18.1802
14.3993,1019.79,18.2907
14.5769,1027.81,18.4154
14.6107,1032.33,18.4017
14.5401,1026.03,18.3764
14.5422,1028.63,18.389
14.5317,1028.58,18.3791
14.514,1029.05,18.3971
14.6818,1031.58,18.4768
14.7813,1033.65,18.5404
15.009,1029.41,18.6639
15.1991,1035.81,18.8103
15.1908,1041.58,18.7875
14.9962,1033.27,18.6445
15.0374,1041.19,18.7107
15.2146,1043.28,18.8187
15.3188,1045.39,18.9046
15.2546,1046.43,18.9113
15.137,1038.71,18.8656
15.3068,1039.6,18.9574
15.448,1047.29,19.077
15.512,1049.64,19.0895
15.5168,1046.08,19.072
15.68,1049.6,19.1956
15.592,1050.11,19.1278
15.7543,1050.62,19.2077
15.658,1049.32,19.1623
15.6514,1049.91,19.1359
15.6429,1046.61,19.2089
15.8651,1052.13,19.3401
16.0271,1056.92,19.4717
15.9659,1059.89,19.3824
16.1196,1056.7,19.4759
16.223,1060.85,19.5551
16.1411,1060.83,19.4995
16.2139,1061.25,19.5929
16.4581,1063.19,19.7305
16.4836,1064.2,19.7513
16.3909,1064.6,19.7406
16.4317,1065.13,19.7591
16.688,1069.95,19.9539
16.7462,1081.2,19.9372
16.5421,1069.5,19.8249
16.7095,1073.04,19.8718
16.8973,1072.12,19.9744
16.9154,1073.43,20.057
16.9774,1077.94,20.1005
16.8824,1079.38,20.0679
16.9004,1078.49,20.1317
17.0018,1078.6,20.1533
17.2639,1076.97,20.3598
17.4898,1085.75,20.5675
17.3895,1092.69,20.4751
17.2869,1088.86,20.4163
17.4553,1088.43,20.4605
17.3917,1085.74,20.5097
17.452,1088.84,20.5103
17.5753,1091.0,20.6135
17.5823,1089.44,20.6558
17.7015,1099.84,20.7328
17.6194,1086.95,20.6586
17.7607,1094.68,20.822
17.9352,1093.68,20.8688
18.1897,1100.41,20.9912
18.1865,1108.65,21.0379
18.1211,1105.11,21.022
18.236,1109.28,21.0886
18.2117,1106.25,21.1021
