tas,pr,tos
15.2711,1178.76,18.495
15.1978,1172.61,18.4671
15.3363,1173.53,18.5952
15.4019,1176.17,18.6274
15.238,1173.28,18.4837
15.3507,1174.03,18.5501
15.6511,1181.21,18.742
15.6977,1183.11,18.8415
15.3492,1183.07,18.5113
15.1336,1167.32,18.4278
15.3365,1172.32,18.5964
15.4996,1178.77,18.6755
15.47,1181.03,18.6448
15.4555,1174.04,18.6287
15.4385,1179.58,18.6792
15.6521,1185.05,18.7851
15.7922,1181.92,18.8798
15.5354,1180.2,18.6652
15.3926,1172.61,18.5984
15.5007,1175.04,18.7065
15.5521,1178.58,18.7572
15.7692,1184.4,18.9012
15.9188,1190.04,18.9331
15.5188,1179.32,18.6518
15.4288,1172.04,18.6599
15.5463,1179.09,18.739
15.6136,1178.86,18.792
15.8439,1182.89,18.928
15.9261,1188.5,18.9715
15.5307,1180.88,18.68
15.4489,1177.33,18.644
15.6154,1176.52,18.7718
15.8365,1185.91,18.9123
15.935,1188.26,18.9793
15.6982,1178.31,18.7975
15.6737,1179.16,18.7931
15.742,1175.16,18.9225
16.0707,1185.77,19.1101
16.2554,1192.47,19.2272
15.8241,1190.61,18.9101
15.6596,1176.9,18.8101
15.8175,1183.36,18.9241
16.0453,1189.87,19.0927
16.2516,1193.01,19.2216
16.0704,1190.11,19.0613
15.9923,1186.29,18.9998
16.0111,1183.35,19.051
16.1362,1185.49,19.1637
16.2022,1191.82,19.2077
16.0286,1186.88,19.05
15.9582,1183.56,19.0126
16.0741,1183.39,19.1141
16.0624,1187.2,19.0944
16.0174,1186.62,19.0124
15.9936,1180.02,19.0383
16.2776,1186.3,19.2761
16.5388,1194.51,19.3863
16.2483,1181.74,19.1561
16.192,1185.76,19.085
16.2084,1184.01,19.1118
16.3342,1178.53,19.2291
16.6482,1190.68,19.4579
16.5275,1193.12,19.3304
16.2884,1182.87,19.1692
16.3979,1185.89,19.2565
16.5431,1187.7,19.3866
16.6804,1194.39,19.4407
16.6999,1188.57,19.4833
16.8429,1195.13,19.5826
16.804,1199.44,19.5863
16.5651,1189.15,19.3734
16.4983,1189.96,19.3389
16.6454,1190.39,19.4807
16.944,1193.01,19.6687
17.05,1207.88,19.7403
16.8334,1198.29,19.5133
16.6585,1190.7,19.4605
16.9017,1193.8,19.6229
17.1652,1194.17,19.8288
17.2918,1208.5,19.9201
16.9166,1203.62,19.6561
16.7506,1192.35,19.5854
16.9465,1201.27,19.6442
17.1055,1207.71,19.7898
17.1915,1201.9,19.8688
17.3841,1212.56,19.9635
17.1764,1213.23,19.7887
16.8313,1199.96,19.5786
16.9188,1197.81,19.6653
17.1735,1209.25,19.8377
17.2728,1216.58,19.844
16.8877,1202.41,19.5434
16.9162,1200.69,19.6087
17.0061,1203.84,19.7184
17.2526,1201.74,19.908
