10.6773,1.4319,0.0,0.0427045
0.281589,0.526573,0.0,0.0889031
1.1723,2.44058,0.0,0.00137832
35.6029,20.6412,0.0,7.10944
0.0,0.0,0.0,0.0
1.62617,4.05072,0.0,0.216733
0.793035,1.12353,0.0,0.0659409
0.133935,0.211368,0.0,0.00374131
0.792077,0.686747,0.0,0.0595126
0.455561,2.53166,0.0,0.00948903
4.38435,8.00644,0.0,0.0251821
0.284448,2.49818,0.0,0.00523338
2.03068,5.8942,0.0,0.096886
0.36178,0.978682,0.0,0.000787833
1.31721,2.15311,0.0,0.00839364
0.178486,0.136404,0.0,0.000504155
1.31531,6.89114,0.0,0.0251925
1.55484,3.40995,0.0,0.0366433
0.00421191,0.0108499,0.0,6.75587e-06
3.98066,1.95957,0.0,0.309556
26.0328,10.8545,0.0,16.254
7.85621,0.0444207,0.0,0.810246
0.193039,0.458226,0.0,0.00251863
2.75564,0.672628,0.0,0.707359
63.6133,76.7057,0.0,15.0327
18.6598,25.2679,0.0,2.13201
5.67381,1.81385,0.0,0.171599
1.2132,0.00502985,0.0,0.00410925
10.4036,6.9427,0.0,0.897134
0.566686,7.5555,0.0,0.354204
5.89675,38.9668,0.0,0.0304895
5.86625,2.42186,0.0,4.00572
1.13831,4.02842,0.0,0.0402554
0.410393,0.662318,0.0,0.0151879
0.305204,1.37058,0.0,0.0142271
1.09539,1.77281,0.0,0.396791
0.174926,0.490361,0.0,0.00476621
1.19797,9.24272,0.0,0.012103
0.196718,0.726197,0.0,0.00064004
0.0646686,0.149223,0.0,9.11247e-05
0.102664,0.364191,0.0,0.00137217
0.292305,0.423774,0.0,0.00121906
0.324448,0.230411,0.0,0.000163344
0.168689,0.253771,0.0,0.00140289
0.850782,1.03959,0.0,0.00346955
0.0239115,0.0400365,0.0,0.00283547
0.25252,0.435419,0.0,0.0295484
0.160807,0.000577464,0.0,0.00154749
0.00023669,0.00999848,0.0,0.000685832
0.454918,0.411108,0.0,0.0300001
0.281237,0.251007,0.0,0.0227233
1.3184,4.1711,0.0,0.474201
0.833288,1.8627,0.0,0.152076
0.570627,1.36968,0.0,0.0959458
0.897746,0.211133,0.0,0.152818
0.0722654,0.0672054,0.0,0.0129189
0.432188,0.111827,0.0,0.00688156
1.54897,0.403224,0.0,0.100019
0.00395713,0.0167596,0.0,0.00141766
0.0112272,0.0756935,0.0,0.00608496
0.000114596,0.00218461,0.0,0.000154689
0.0,0.0,0.0,0.0
0.300031,0.842118,0.0,0.05702
0.072979,0.266752,0.0,0.0209076
0.120457,0.070098,0.0,0.0611336
0.000636465,0.00975699,0.0,0.00113942
2.15781e-07,6.2846e-05,0.0,3.77425e-06
1.15126,0.0725564,0.0,0.699423
1.3133,2.50572,0.0,0.384491
0.5749,1.49283,0.0,0.153372
0.046953,0.12028,0.0,0.00993098
2.64056,3.25953,0.0,0.652441
0.254507,0.043325,0.0,0.0180802
0.0584126,0.0813139,0.0,0.00939529
0.025996,0.00790192,0.0,0.00532942
0.141476,0.64132,0.0,0.0324892
0.0680064,0.240159,0.0,0.013498
0.0935425,0.0218505,0.0,0.056627
23.6488,43.5665,0.0,9.10204
1.58671,1.32449,0.0,0.308924
0.273131,0.00957212,0.0,0.0762484
0.0414218,0.119212,0.0,0.0153076
0.939578,0.156598,0.0,0.0217405
0.320312,0.0291556,0.0,0.0310732
2.05099,0.0158024,0.0,0.0463862
0.0675291,0.0485243,0.0,0.00457404
0.0949356,0.0160966,0.0,0.00989425
0.0378813,0.0583683,0.0,0.00359392
8.65142,0.13969,0.0,0.252897
2.78464,0.525819,0.0,0.304617
8.07397,0.0644871,0.0,0.18776
2.35979,9.14321e-06,0.0,0.00180851
1.79479,0.0236821,0.0,0.289522
0.359572,0.0167871,0.0,0.036396
1.72663,0.0546756,0.0,0.293367
4.48098,1.78835,0.0,0.561553
0.888276,0.529875,0.0,0.0456426
8.46008,2.90029,0.0,0.321225
4.14833,2.51938,0.0,0.414356
1.30428,5.54221,0.0,0.01538
2.84197,0.883953,0.0,0.0735777
0.851114,1.41332,0.0,0.00600594
0.202579,0.362138,0.0,0.00278216
0.0,0.0,0.0,0.0
0.442554,0.631407,0.0,0.00482817
0.686077,1.39145,0.0,0.00748499
0.230516,0.861105,0.0,0.005338
0.999527,2.47515,0.0,0.0102635
0.59787,0.124675,0.0,0.0071154
7.40818,1.46272,0.0,0.22576
0.818381,0.00257896,0.0,0.00450714
0.709294,0.0635807,0.0,0.00397272
2.66432,0.0112972,0.0,0.00685091
0.140724,0.0,0.0,0.0806403
