exp0
12.1519
0.897065
3.61425
63.3536
0.0
5.89362
1.98251
0.349044
1.53834
2.99672
12.416
2.78786
8.02176
1.34125
3.47872
0.315395
8.23165
5.00143
0.0150686
6.24979
53.1413
8.71087
0.653783
4.13563
155.352
46.0596
7.65926
1.22234
18.2434
8.47639
44.894
12.2938
5.20699
1.0879
1.69001
3.26499
0.670053
10.4528
0.923555
0.213983
0.468227
0.717298
0.555023
0.423863
1.89384
0.0667835
0.717487
0.162932
0.010921
0.896026
0.554967
5.9637
2.84806
2.03626
1.2617
0.15239
0.550896
2.05221
0.0221344
0.0930056
0.00245389
0.0
1.19917
0.360638
0.251689
0.0115329
6.68361e-05
1.92324
4.20351
2.2211
0.177164
6.55253
0.315912
0.149122
0.0392274
0.815286
0.321664
0.17202
76.3174
3.22012
0.358951
0.175941
1.11792
0.380541
2.11318
0.120627
0.120926
0.0998435
9.044
3.61507
8.32622
2.3616
2.10799
0.412755
2.07468
6.83088
1.46379
11.6816
7.08206
6.86187
3.7995
2.27044
0.5675
0.0
1.07879
2.08501
1.09696
3.48494
0.72966
9.09667
0.825467
0.776847
2.68247
0.355729
