exp0
0.0866301
0.0
0.0
4.27811
0.0
0.0
0.0
0.0
1.08737
0.849239
5.00544
0.0
0.0
0.587529
0.0
0.0
0.0
0.288886
0.264909
0.0
0.778816
1.72146
0.0
0.0
5.41374
1.83353
0.0
0.00662529
12.3829
2.66282
14.8709
0.0
0.58875
0.0
1.242
0.0
0.584536
2.15546
0.546253
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0510063
0.168734
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0460948
0.514937
0.0
0.0302553
0.0
0.0
0.0
0.61504
0.0
0.0
15.5014
0.0
0.443677
0.0
0.01341
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.52866
0.0
8.94307
4.36381
13.3394
0.768422
0.0
0.264599
0.0
2.86252
0.0
0.0
0.343376
0.0
4.92161
1.32228
0.0881278
0.188608
0.0
