-1.75444,-0.708827,2.81689,6.65348,11.0975,18.9105,24.0895,26.8077,27.6918,27.0596,25.7927,22.7824,17.8306,10.7032,3.94744,-0.147069,-1.5684,0.0
-1.75449,-0.703568,2.85151,6.55882,11.1489,18.7656,23.8982,26.7082,27.747,27.0749,25.6851,22.654,17.8708,10.8128,4.08319,-0.10288,-1.56518,0.0
-1.75449,-0.64536,2.80132,6.42888,10.6856,18.6091,23.988,26.6509,27.5665,26.9572,25.7301,22.777,17.9887,10.8781,4.04693,-0.144899,-1.56753,0.0
-1.75465,-0.725621,2.77756,6.58183,10.8026,18.4859,23.8084,26.5459,27.3862,26.7232,25.5607,22.6109,17.8695,10.8416,4.00479,-0.144846,-1.56872,0.0
-1.75425,-0.689044,2.81751,6.5858,10.751,18.5218,23.8646,26.5206,27.503,26.9552,25.674,22.6814,17.8534,10.8541,4.03379,-0.0935471,-1.56478,0.0
-1.7544,-0.670973,2.79337,6.66182,10.8996,18.7125,23.7518,26.5513,27.6136,27.0298,25.7179,22.6936,17.8474,10.8705,4.0702,-0.11203,-1.56825,0.0
-1.75396,-0.649383,2.86754,6.47501,11.075,18.6864,23.8337,26.6263,27.6589,27.0642,25.7416,22.8779,18.0187,10.8611,4.02726,-0.120669,-1.56392,0.0
-1.75432,-0.641297,2.76678,6.43726,10.8763,18.6722,23.8105,26.6165,27.6565,27.0675,25.7656,22.717,17.8972,10.9951,4.10592,-0.115417,-1.56383,0.0
-1.75425,-0.659691,2.83247,6.47196,10.7479,18.4859,23.7633,26.5864,27.5942,27.0275,25.8373,22.838,17.9535,11.0046,4.10399,-0.126384,-1.56369,0.0
-1.75445,-0.664432,2.9073,6.63538,10.7926,18.592,23.8518,26.6067,27.5469,26.9607,25.7658,22.8547,17.9822,10.9757,4.09335,-0.120734,-1.56241,0.0
-1.75428,-0.666546,2.86991,6.41769,10.6813,18.5954,23.9107,26.6272,27.5569,26.9189,25.6857,22.7357,17.9044,10.9774,4.10024,-0.126594,-1.56647,0.0
-1.75432,-0.662105,2.98244,6.44758,10.8557,18.6452,23.9495,26.7199,27.6763,27.0379,25.7947,22.8467,17.9293,10.9697,4.08244,-0.143956,-1.57251,0.0
-1.75428,-0.64113,2.97348,6.38614,10.9159,18.7539,23.975,26.6773,27.6355,26.9967,25.8291,22.8568,17.9927,10.9139,4.08593,-0.126796,-1.56663,0.0
-1.75424,-0.651655,2.88475,6.30508,10.9129,18.6639,23.9587,26.6904,27.6225,26.9774,25.7939,22.8425,17.9432,10.9051,4.07253,-0.134695,-1.56859,0.0
-1.75454,-0.66388,2.99899,6.69524,11.0805,18.6884,23.9268,26.6886,27.6628,27.0549,25.8194,22.8179,17.9155,10.8376,4.10957,-0.0797361,-1.56736,0.0
-1.75442,-0.652924,3.07101,6.71067,11.1388,18.8119,24.1782,26.775,27.6733,26.9791,25.7616,22.8305,17.9502,10.7617,4.07951,-0.0713741,-1.56471,0.0
-1.75439,-0.668697,2.90388,6.79709,11.1725,18.8641,24.1434,26.8226,27.689,26.9632,25.6589,22.7409,18.0902,10.9395,4.0825,-0.10829,-1.55958,0.0
-1.75426,-0.686293,3.03261,6.77285,11.0001,18.7817,24.0944,26.7107,27.6757,27.1006,25.8274,22.9206,18.0427,10.8325,3.95352,-0.184381,-1.58166,0.0
-1.75449,-0.692399,3.0317,6.60149,10.941,18.9173,24.0441,26.6831,27.5744,26.8955,25.6552,22.7401,18.0776,11.0518,4.04186,-0.124503,-1.56232,0.0
-1.75431,-0.693378,3.00142,6.57025,10.9408,18.8337,23.9723,26.6734,27.5569,26.8975,25.709,22.7911,18.0658,11.0171,4.00452,-0.161802,-1.56598,0.0
-1.7545,-0.6708,2.97057,6.67058,11.0415,18.7628,23.8959,26.5901,27.4525,26.7276,25.6215,22.7707,18.0337,10.8812,3.98443,-0.0812406,-1.56204,0.0
-1.7546,-0.721767,2.92248,6.6482,11.019,18.9099,24.0402,26.6181,27.5704,26.9979,25.8568,22.9136,18.0226,10.9071,4.07969,-0.0824626,-1.55159,0.0
-1.75435,-0.728144,3.03044,6.72287,11.0925,18.8729,24.0045,26.6976,27.6452,26.9982,25.7545,22.7896,17.8258,10.8173,4.09253,-0.0666444,-1.54893,0.0
-1.75468,-0.705638,3.09603,6.89802,11.1613,18.9187,24.2988,26.8784,27.8464,27.1995,25.9767,22.9725,17.9485,10.7661,4.07066,-0.051211,-1.55214,0.0
-1.75462,-0.722549,3.05544,6.9755,10.941,18.7648,24.3969,27.0058,27.965,27.339,26.0667,22.8824,17.8603,10.7235,4.12348,0.0584901,-1.5537,0.0
-1.75442,-0.730125,2.94387,6.56052,10.6879,18.9339,24.2798,26.8066,27.6752,26.9485,25.7812,22.8605,18.1144,10.9682,4.29178,0.0933634,-1.54823,0.0
-1.75455,-0.743867,3.06451,6.88676,10.9896,18.8624,23.9413,26.6162,27.6049,26.9831,25.7764,22.8119,18.0774,10.903,4.18547,0.044915,-1.54287,0.0
-1.7544,-0.75559,2.95005,6.79689,11.014,18.5847,24.1307,26.787,27.7258,27.1686,25.9245,22.8911,18.057,10.891,4.13936,0.00528888,-1.55094,0.0
-1.7543,-0.733849,2.88082,6.78108,11.068,18.9742,24.0884,26.6615,27.605,26.9195,25.8322,22.8882,18.0383,10.9343,4.19409,0.0279419,-1.54054,0.0
-1.75444,-0.741155,2.88577,6.56297,10.9714,18.9801,24.1242,26.7269,27.6723,27.039,25.7128,22.7717,18.0098,10.9628,4.20536,0.0500805,-1.55323,0.0
