0.0,0.013,0.005,0.007,0.007,0.003
0.0,0.0132,0.005,0.0072,0.0068,0.003
0.0,0.0134,0.005,0.0074,0.0066,0.003
0.0,0.0136,0.005,0.0076,0.0064,0.003
0.0,0.0138,0.005,0.0078,0.0062,0.003
0.0,0.014,0.005,0.008,0.006,0.003
0.0,0.014,0.005,0.0082,0.006,0.003
0.0,0.014,0.005,0.0084,0.006,0.003
0.0,0.014,0.005,0.0086,0.006,0.003
0.0,0.014,0.005,0.0088,0.006,0.003
0.0,0.014,0.005,0.009,0.006,0.003
0.0,0.014,0.0051,0.0091,0.0059,0.003
0.0,0.014,0.0052,0.0092,0.0058,0.003
0.0,0.014,0.0053,0.0093,0.0057,0.003
0.0,0.014,0.0054,0.0094,0.0056,0.003
0.0,0.014,0.0055,0.0095,0.0055,0.003
0.0,0.014,0.0056,0.0096,0.0054,0.003
0.0,0.014,0.0057,0.0097,0.0053,0.003
0.0,0.014,0.0058,0.0098,0.0052,0.003
0.0,0.014,0.0059,0.0099,0.0051,0.003
0.0,0.014,0.006,0.01,0.005,0.003
0.0,0.0139367,0.00601583,0.0101266,0.00501319,0.00290765
0.0,0.013873,0.00603175,0.010254,0.00502646,0.00281481
0.0,0.013809,0.00604775,0.010382,0.00503979,0.00272149
0.0,0.0137447,0.00606383,0.0105106,0.00505319,0.00262766
0.0,0.01368,0.00608,0.01064,0.00506667,0.00253333
0.0,0.013615,0.00609626,0.0107701,0.00508021,0.0024385
0.0,0.0135496,0.0061126,0.0109008,0.00509383,0.00234316
0.0,0.0134839,0.00612903,0.0110323,0.00510753,0.00224731
0.0,0.0134178,0.00614555,0.0111644,0.00512129,0.00215094
0.0,0.0133514,0.00616216,0.0112973,0.00513514,0.00205405
0.0,0.0132138,0.00614595,0.01137,0.00512162,0.00204865
0.0,0.0130768,0.00612973,0.0114422,0.00510811,0.00204324
0.0,0.0129403,0.00611351,0.0115138,0.00509459,0.00203784
0.0,0.0128043,0.0060973,0.0115849,0.00508108,0.00203243
0.0,0.0126689,0.00608108,0.0116554,0.00506757,0.00202703
0.0,0.0125341,0.00606486,0.0117254,0.00505405,0.00202162
0.0,0.0123997,0.00604865,0.0117949,0.00504054,0.00201622
0.0,0.0122659,0.00603243,0.0118638,0.00502703,0.00201081
0.0,0.0121327,0.00601622,0.0119322,0.00501351,0.00200541
0.0,0.012,0.006,0.012,0.005,0.002
0.0,0.0119,0.006,0.0121,0.005,0.002
0.0,0.0118,0.006,0.0122,0.005,0.002
0.0,0.0117,0.006,0.0123,0.005,0.002
0.0,0.0116,0.006,0.0124,0.005,0.002
0.0,0.0115,0.006,0.0125,0.005,0.002
0.0,0.0114,0.006,0.0126,0.005,0.002
0.0,0.0113,0.006,0.0127,0.005,0.002
0.0,0.0112,0.006,0.0128,0.005,0.002
0.0,0.0111,0.006,0.0129,0.005,0.002
0.0,0.011,0.006,0.013,0.005,0.002
0.0,0.0109,0.006,0.013,0.005,0.002
0.0,0.0108,0.006,0.013,0.005,0.002
0.0,0.0107,0.006,0.013,0.005,0.002
0.0,0.0106,0.006,0.013,0.005,0.002
0.0,0.0105,0.006,0.013,0.005,0.002
0.0,0.0104,0.006,0.013,0.005,0.002
0.0,0.0103,0.006,0.013,0.005,0.002
0.0,0.0102,0.006,0.013,0.005,0.002
0.0,0.0101,0.006,0.013,0.005,0.002
0.0,0.01,0.006,0.013,0.005,0.002
0.0,0.0099,0.006,0.013,0.005,0.002
0.0,0.0098,0.006,0.013,0.005,0.002
0.0,0.0097,0.006,0.013,0.005,0.002
0.0,0.0096,0.006,0.013,0.005,0.002
0.0,0.0095,0.006,0.013,0.005,0.002
0.0,0.0094,0.006,0.013,0.005,0.002
0.0,0.0093,0.006,0.013,0.005,0.002
0.0,0.0092,0.006,0.013,0.005,0.002
0.0,0.0091,0.006,0.013,0.005,0.002
0.0,0.009,0.006,0.013,0.005,0.002
0.0,0.00897421,0.00588309,0.0129628,0.00498567,0.00199427
0.0,0.00894828,0.00576667,0.0129253,0.00497126,0.00198851
0.0,0.00892219,0.00565072,0.0128876,0.00495677,0.00198271
0.0,0.00889595,0.00553526,0.0128497,0.0049422,0.00197688
0.0,0.00886957,0.00542029,0.0128116,0.00492754,0.00197101
0.0,0.00884302,0.00530581,0.0127733,0.00491279,0.00196512
0.0,0.00881633,0.00519184,0.0127347,0.00489796,0.00195918
0.0,0.00878947,0.00507836,0.0126959,0.00488304,0.00195322
