tas,rlut,rsut,rsdt,pr,clt,tos
14.2658,234.685,101.64,341.568,1059.76,0.613164,18.3565
14.9172,235.06,102.048,341.568,1071.67,0.61504,18.7808
15.3354,235.485,101.798,341.568,1077.22,0.613879,19.1042
15.6357,235.978,102.175,341.568,1085.47,0.614572,19.2815
15.8337,236.392,102.32,341.568,1095.24,0.612898,19.425
15.9244,236.494,101.737,341.568,1093.34,0.610468,19.443
15.9792,236.397,101.946,341.568,1098.36,0.610105,19.5616
16.0569,236.614,101.835,341.568,1105.48,0.612244,19.5997
16.2081,236.631,102.192,341.568,1106.99,0.614711,19.6915
16.2725,236.677,102.212,341.568,1104.48,0.612897,19.7684
16.3418,236.905,102.151,341.568,1102.04,0.613972,19.8272
16.4706,236.955,102.107,341.568,1105.95,0.613827,19.9025
16.4669,237.134,102.111,341.568,1106.76,0.610639,19.9231
16.5346,237.032,102.276,341.568,1107.15,0.613778,19.9838
16.5577,237.276,102.532,341.568,1110.79,0.613454,19.9592
16.5389,237.208,102.38,341.568,1111.69,0.61374,19.9684
16.5159,237.065,102.197,341.568,1106.02,0.611168,19.945
16.5717,237.097,102.746,341.568,1113.72,0.616256,20.0136
16.506,236.885,102.201,341.568,1108.58,0.613904,20.0241
16.5961,237.286,102.722,341.568,1111.36,0.615277,20.0135
16.5472,237.277,102.607,341.568,1111.2,0.617101,19.9993
16.6776,237.479,102.39,341.568,1115.31,0.61342,20.0615
16.4923,237.05,102.429,341.568,1108.73,0.613582,19.9539
16.4948,236.961,102.332,341.568,1113.1,0.613665,19.9603
16.6245,237.19,102.25,341.568,1115.11,0.614556,20.0523
16.6916,237.469,102.4,341.568,1113.41,0.610683,20.1058
16.6896,237.564,102.517,341.568,1114.34,0.614029,20.063
16.7549,237.437,102.205,341.568,1109.13,0.613048,20.1502
16.8029,237.621,102.446,341.568,1113.23,0.613063,20.1645
16.5915,237.221,102.674,341.568,1115.17,0.61643,20.0498
16.5913,237.207,102.161,341.568,1112.75,0.613187,20.0451
16.7058,237.605,102.288,341.568,1115.66,0.611447,20.1386
16.6914,237.461,102.77,341.568,1117.67,0.61455,20.096
16.6766,237.345,102.449,341.568,1115.79,0.615232,20.1086
16.6016,237.093,102.614,341.568,1111.11,0.615127,20.0798
16.5406,237.19,102.331,341.568,1109.59,0.613963,20.0374
16.6182,237.729,102.53,341.568,1114.39,0.612168,20.0137
16.5428,237.036,102.89,341.568,1115.63,0.617204,19.9766
16.4812,236.987,102.623,341.568,1110.6,0.617342,20.0036
16.6523,236.953,102.785,341.568,1109.28,0.617714,20.1183
16.6068,237.278,103.136,341.568,1113.59,0.616397,20.0194
16.525,237.116,102.373,341.568,1111.95,0.612294,19.9487
16.5339,237.088,102.273,341.568,1111.76,0.612677,20.0397
16.7529,237.582,102.473,341.568,1119.96,0.615094,20.1341
16.7142,237.462,102.394,341.568,1109.91,0.612393,20.0937
16.7557,237.742,102.558,341.568,1113.83,0.612993,20.1175
16.6419,237.426,102.974,341.568,1116.57,0.617226,20.0555
