tas,rlut,rsut,rsdt,pr,clt,tos
13.6693,243.339,97.5909,341.382,1128.12,0.533727,17.8563
13.5416,243.04,97.9437,341.382,1125.78,0.53574,17.7885
13.5475,242.943,98.1117,341.382,1124.36,0.537613,17.7436
13.5204,243.073,98.1015,341.382,1128.61,0.537362,17.7723
13.4837,242.898,97.6807,341.382,1124.29,0.534201,17.7387
13.5264,242.94,97.684,341.382,1124.23,0.535464,17.7542
13.5781,243.246,97.9611,341.382,1128.52,0.535895,17.7812
13.5463,243.09,98.3577,341.382,1124.79,0.53658,17.7242
13.5589,242.948,98.1854,341.382,1124.32,0.536246,17.7799
13.4648,242.753,98.9364,341.382,1122.95,0.539652,17.684
13.5167,242.841,97.8104,341.382,1119.41,0.53465,17.7152
13.5909,243.173,97.5315,341.382,1123.22,0.533704,17.8417
13.7579,243.397,97.4843,341.382,1125.58,0.531021,17.9203
13.7734,243.252,97.6183,341.382,1130.91,0.535128,17.9632
13.7035,243.228,97.8591,341.382,1130.04,0.535074,17.9352
13.5605,243.037,98.442,341.382,1125.99,0.536617,17.832
13.5785,243.186,97.7938,341.382,1126.9,0.532011,17.8553
13.5641,243.022,98.1177,341.382,1128.6,0.537165,17.8407
13.5977,243.173,97.9107,341.382,1129.03,0.533981,17.8933
13.486,242.998,98.0357,341.382,1126.32,0.531839,17.8324
13.5317,243.24,98.0687,341.382,1131.95,0.535748,17.8193
13.5775,242.98,98.2894,341.382,1128.87,0.539186,17.8029
13.482,242.804,98.2183,341.382,1125.38,0.538055,17.7599
13.5576,243.221,97.8222,341.382,1124.59,0.534189,17.7863
13.4998,242.988,97.9381,341.382,1124.19,0.534208,17.7585
13.5718,242.958,98.1002,341.382,1124.37,0.536966,17.7403
13.497,242.742,98.2858,341.382,1123.57,0.53728,17.7457
13.7508,243.291,97.512,341.382,1125.06,0.53432,17.9306
13.7437,243.067,97.5555,341.382,1134.9,0.536198,17.9729
13.857,243.54,97.7109,341.382,1136.34,0.536387,17.9923
13.7159,243.193,98.1109,341.382,1129.04,0.536639,17.8651
13.7456,243.306,97.4212,341.382,1129.17,0.532817,17.9395
13.7477,243.204,98.0314,341.382,1130.69,0.538304,17.926
13.615,243.241,98.2082,341.382,1127.89,0.537376,17.846
13.4428,242.692,98.1905,341.382,1123.01,0.534325,17.8019
13.5399,243.176,97.7629,341.382,1130.38,0.534459,17.8733
13.5865,243.07,98.0247,341.382,1128.83,0.537617,17.8716
13.7381,243.276,97.7217,341.382,1130.8,0.534661,17.9683
13.7506,243.442,97.685,341.382,1131.09,0.535441,17.9303
13.4997,243.052,98.3164,341.382,1124.34,0.534235,17.7987
13.5334,243.005,97.7287,341.382,1123.17,0.531973,17.8661
