tas,rlut,rsut,rsdt,pr,clt,tos
13.9973,236.628,95.3469,341.506,1082.71,0.567958,18.1142
14.7735,238.09,94.9994,341.506,1106.94,0.5676,18.6161
15.0486,238.232,94.6468,341.514,1108.06,0.565288,18.843
15.378,238.795,94.5951,341.506,1118.87,0.565114,19.0914
15.782,239.772,94.2301,341.506,1136.24,0.56568,19.3978
15.9232,240.0,94.0381,341.506,1135.61,0.563462,19.4472
16.0503,239.703,94.1209,341.514,1135.88,0.568139,19.5585
16.3596,240.549,93.5654,341.506,1142.53,0.563106,19.7619
16.4698,240.789,93.6708,341.506,1148.54,0.563601,19.9338
16.6026,240.791,93.6908,341.506,1154.73,0.564189,20.0059
16.7299,240.966,93.3382,341.514,1154.44,0.56314,20.0818
16.7563,241.016,93.3425,341.506,1156.79,0.565006,20.1366
16.8146,241.415,93.7701,341.506,1163.8,0.563405,20.1513
16.7206,240.986,93.3795,341.506,1153.69,0.562313,20.2047
16.8956,241.672,93.5549,341.514,1166.51,0.562929,20.2416
16.886,241.166,93.3888,341.506,1157.63,0.56483,20.3056
17.1474,241.96,93.2764,341.506,1172.84,0.565991,20.454
17.1385,241.63,93.4086,341.506,1165.87,0.56331,20.4709
17.1632,241.931,93.5826,341.514,1173.41,0.564259,20.4872
17.2216,241.812,93.5921,341.506,1172.13,0.564715,20.5198
17.0749,241.562,93.8038,341.506,1170.35,0.5676,20.4414
17.2038,241.902,93.5539,341.506,1168.91,0.56359,20.5142
17.1457,241.795,93.6886,341.514,1167.7,0.563892,20.4393
17.3557,242.323,93.1027,341.506,1175.88,0.561424,20.5661
17.2565,242.111,93.3463,341.506,1177.24,0.564839,20.55
17.1708,242.004,93.6616,341.506,1172.8,0.562729,20.5049
17.1613,241.861,93.7386,341.514,1175.27,0.565293,20.533
17.3013,242.297,93.4931,341.506,1179.56,0.562547,20.5703
17.2415,241.984,93.6046,341.506,1172.1,0.562099,20.4939
17.1863,241.949,93.6521,341.506,1172.4,0.566087,20.488
17.1634,241.932,93.5978,341.514,1172.21,0.563222,20.508
17.1934,241.973,93.5788,341.506,1173.03,0.56567,20.4745
17.3789,242.287,93.5754,341.506,1184.87,0.566684,20.6607
17.3423,242.336,93.3387,341.506,1177.01,0.562717,20.612
17.2495,242.013,93.3189,341.514,1171.41,0.562199,20.4982
17.3072,242.198,93.376,341.506,1179.28,0.563898,20.5806
17.3498,242.186,93.2799,341.506,1176.31,0.56227,20.6403
17.4806,242.436,93.2302,341.506,1181.73,0.565185,20.7143
17.3796,242.224,93.4388,341.514,1174.31,0.562538,20.6749
17.3846,242.444,93.3609,341.506,1180.55,0.563085,20.6471
17.3865,242.407,93.2876,341.506,1179.65,0.562407,20.6242
17.4067,242.328,93.5035,341.506,1182.94,0.564891,20.698
17.5096,242.802,93.098,341.514,1181.13,0.562817,20.7219
17.314,241.858,93.6538,341.506,1175.34,0.566186,20.6429
17.3642,242.157,93.4117,341.506,1177.31,0.563715,20.7005
17.3891,242.213,93.4536,341.506,1174.02,0.563003,20.6898
17.4913,242.431,93.3644,341.514,1186.89,0.565529,20.7877
17.5282,242.368,93.1655,341.506,1178.61,0.565782,20.7214
17.5866,242.424,93.1236,341.506,1180.53,0.566646,20.8074
17.5775,242.596,93.2645,341.506,1180.69,0.563341,20.7862
17.5337,242.62,93.1389,341.52,1180.18,0.562023,20.744
17.4605,242.421,93.2962,341.506,1180.18,0.563208,20.6979
17.4962,242.545,93.355,341.506,1178.45,0.563817,20.6651
17.4648,242.418,93.3548,341.506,1182.76,0.564728,20.7565
17.4312,242.291,93.3814,341.514,1178.94,0.563967,20.7122
17.4554,242.41,93.5496,341.506,1185.04,0.567459,20.7525
17.5259,242.433,93.2351,341.506,1180.86,0.565261,20.7496
17.5939,242.379,93.155,341.506,1189.0,0.566466,20.8068
17.5454,242.3,93.3475,341.514,1180.73,0.567184,20.8058
17.5952,242.494,93.2037,341.506,1180.09,0.564213,20.7863
17.6278,242.772,93.1331,341.506,1184.22,0.561893,20.8548
17.5388,242.501,93.3654,341.506,1185.02,0.562874,20.845
17.6088,242.79,92.799,341.514,1181.27,0.560236,20.8199
17.6345,242.469,93.2743,341.506,1181.42,0.566439,20.8856
17.7591,242.83,92.9562,341.506,1190.53,0.563885,20.9792
17.6958,242.64,92.9178,341.506,1184.06,0.562702,20.9276
17.7108,242.755,93.3457,341.514,1189.15,0.565389,20.9703
17.8022,242.821,93.088,341.506,1192.05,0.565987,21.0397
