tas,rlut,rsut,rsdt,pr,clt,tos
14.6286,241.251,99.7308,341.537,1165.75,0.608111,18.6656
14.7158,241.089,100.234,341.537,1175.03,0.611797,18.8164
14.7603,241.571,100.529,341.537,1178.07,0.61169,18.7553
14.6675,241.27,99.9803,341.537,1170.46,0.610722,18.6891
14.7343,241.106,100.399,341.537,1176.89,0.613733,18.8189
14.7949,241.347,100.366,341.537,1174.48,0.613261,18.8368
14.7758,241.476,99.9894,341.537,1172.64,0.610735,18.7873
14.8163,241.252,99.9066,341.537,1170.8,0.610193,18.8231
14.7906,241.43,100.377,341.537,1174.54,0.612746,18.7727
14.7045,241.376,99.6239,341.537,1166.8,0.606326,18.7143
14.8346,241.3,99.9835,341.537,1170.87,0.609811,18.813
14.7466,241.34,100.529,341.537,1172.14,0.614455,18.7921
14.5417,240.939,100.053,341.537,1163.99,0.610334,18.6497
14.653,241.04,100.22,341.537,1168.52,0.610798,18.6979
14.7529,241.37,99.7234,341.537,1169.28,0.609256,18.7551
14.8009,241.188,100.538,341.537,1171.48,0.614834,18.8407
14.8205,241.482,100.117,341.537,1174.68,0.610195,18.8448
14.7136,241.437,99.8924,341.537,1169.24,0.610205,18.7293
14.8182,241.278,100.022,341.537,1176.63,0.611624,18.8328
14.8393,241.379,100.365,341.537,1173.49,0.613036,18.8341
14.7511,241.14,99.9637,341.537,1169.52,0.6101,18.7681
14.8478,241.431,99.8845,341.537,1174.65,0.610259,18.8207
14.8257,241.546,100.219,341.537,1176.39,0.611141,18.8278
14.6914,241.173,100.402,341.537,1169.62,0.612689,18.7056
14.8215,241.052,100.18,341.537,1170.5,0.613201,18.7954
14.8295,241.617,99.9094,341.537,1172.99,0.610566,18.8023
14.6768,240.948,100.27,341.537,1168.69,0.612397,18.7136
14.8401,241.296,100.412,341.537,1174.53,0.616288,18.8304
14.8319,241.356,100.414,341.537,1177.03,0.613198,18.8248
14.6667,241.271,99.9829,341.537,1167.06,0.609113,18.6741
14.7366,241.028,100.001,341.537,1165.96,0.610944,18.7493
14.8663,241.708,100.35,341.537,1176.39,0.61177,18.7645
14.6624,241.151,99.8946,341.537,1169.02,0.610311,18.7154
14.9225,241.408,100.289,341.537,1173.98,0.613405,18.8652
14.7791,241.387,100.335,341.537,1172.63,0.611788,18.7848
14.6128,241.161,100.148,341.537,1170.66,0.609952,18.71
14.7362,241.113,100.227,341.537,1170.37,0.613231,18.7771
14.7057,241.178,100.27,341.537,1172.55,0.611746,18.7975
14.8318,241.317,100.048,341.537,1171.88,0.611829,18.8458
14.8386,241.582,100.012,341.537,1173.81,0.611894,18.8017
14.8178,241.23,100.027,341.537,1166.52,0.610338,18.7753
14.8277,241.382,100.534,341.537,1172.54,0.613836,18.8023
14.8157,241.644,99.674,341.537,1173.84,0.608485,18.7613
14.767,241.355,99.9323,341.537,1170.59,0.61103,18.7442
14.7583,241.38,99.9997,341.537,1166.96,0.610973,18.7424
14.7461,241.235,99.9583,341.537,1167.27,0.611177,18.7515
14.8092,241.534,100.15,341.537,1172.81,0.609879,18.803
14.6979,241.604,99.6249,341.537,1167.34,0.607605,18.6879
14.7128,241.117,99.934,341.537,1170.23,0.611065,18.7604
14.8728,241.254,100.744,341.537,1178.39,0.615878,18.866
14.7035,241.248,100.015,341.537,1170.09,0.611937,18.7644
14.7472,240.974,100.145,341.537,1170.14,0.612682,18.8146
14.8303,241.437,100.369,341.537,1174.73,0.61341,18.841
14.7214,241.112,99.8979,341.537,1167.09,0.611421,18.7545
14.8813,241.386,100.269,341.537,1175.68,0.612913,18.8932
14.8767,241.571,100.047,341.537,1175.78,0.611934,18.8179
14.6378,241.247,99.7345,341.537,1167.41,0.608516,18.6883
14.8344,241.113,100.119,341.537,1173.93,0.612481,18.843
14.909,241.668,100.257,341.537,1175.58,0.610797,18.8517
14.8244,241.271,99.8958,341.537,1167.59,0.610028,18.7727
14.8554,241.431,100.076,341.537,1173.36,0.611079,18.8399
