tas,rlut,rsut,rsdt,pr,clt,tos
15.0795,234.183,97.9001,340.301,1059.5,0.61288,18.3251
15.9038,235.806,97.9928,340.301,1097.77,0.611916,18.9361
16.2538,236.61,97.8651,340.295,1107.16,0.610121,19.1909
16.5739,237.274,97.729,340.301,1119.51,0.609889,19.4528
16.8044,237.508,97.7669,340.301,1127.55,0.609775,19.5448
17.0115,237.899,97.4477,340.301,1131.06,0.607618,19.7
17.1107,238.092,97.3319,340.295,1136.25,0.609347,19.8593
17.3329,238.44,96.8394,340.301,1140.84,0.607918,20.0479
17.6601,239.097,97.082,340.301,1143.18,0.607604,20.215
17.7011,239.327,97.2109,340.301,1149.32,0.608858,20.1735
17.5849,238.825,97.2673,340.295,1147.18,0.607303,20.1704
17.7883,239.163,97.1241,340.301,1153.98,0.606953,20.3245
18.014,239.742,97.4966,340.301,1161.99,0.607767,20.4462
17.8175,239.558,97.2506,340.301,1154.14,0.607395,20.3364
18.0404,239.814,96.6978,340.295,1154.19,0.603865,20.4879
18.1497,239.763,97.087,340.301,1163.63,0.60996,20.599
18.0563,239.878,97.0373,340.301,1154.03,0.606702,20.5082
17.9497,239.708,97.38,340.301,1154.6,0.606017,20.4464
17.9107,239.486,97.1155,340.295,1153.37,0.607286,20.4127
18.0814,239.701,96.9319,340.301,1159.53,0.608345,20.5465
18.0623,239.814,96.9855,340.301,1157.19,0.604586,20.5303
18.1069,239.934,96.688,340.301,1161.83,0.607419,20.6038
18.1993,240.102,96.922,340.295,1163.19,0.607091,20.6546
18.1493,240.122,96.9444,340.301,1161.05,0.605122,20.6302
18.2563,240.226,96.9207,340.301,1166.13,0.603631,20.685
18.3563,240.387,96.6974,340.301,1168.8,0.605139,20.7437
18.2962,240.577,96.5863,340.295,1167.09,0.603054,20.6766
18.3926,240.422,96.3466,340.301,1167.8,0.601719,20.8207
18.6059,240.581,96.8768,340.301,1176.12,0.607641,20.9602
18.6308,240.75,97.0922,340.301,1173.72,0.607957,20.9128
18.5034,240.554,97.0095,340.295,1168.0,0.606906,20.8594
18.239,240.339,97.1953,340.301,1165.5,0.605509,20.6587
18.2714,240.092,96.3903,340.301,1160.17,0.603149,20.7194
18.6543,240.53,96.6658,340.301,1170.68,0.606071,20.9677
18.6424,240.826,97.135,340.295,1172.3,0.606683,20.9551
18.4387,240.917,96.6351,340.301,1171.57,0.601982,20.811
18.5805,240.471,96.6931,340.301,1168.27,0.60566,20.8888
18.6604,240.664,97.0913,340.301,1180.22,0.60792,20.9708
18.4544,240.558,96.8688,340.295,1167.05,0.606734,20.8405
18.4194,240.65,96.6707,340.301,1170.64,0.603843,20.8461
18.6042,240.618,96.8491,340.301,1171.39,0.606382,20.9984
18.6327,240.917,97.0797,340.301,1176.62,0.606485,20.9878
18.4584,240.858,96.4874,340.295,1174.75,0.602314,20.8786
18.5655,240.816,96.174,340.301,1176.48,0.601086,20.9331
18.6643,240.675,96.6943,340.301,1173.2,0.606206,20.9908
18.5644,240.701,96.9667,340.301,1173.73,0.605255,20.935
18.4808,240.598,96.9734,340.295,1174.98,0.604413,20.8614
18.4894,240.574,96.8589,340.301,1175.55,0.603891,20.8936
18.6655,240.588,96.5609,340.301,1172.87,0.605739,21.0451
18.8568,241.168,96.5634,340.301,1181.82,0.605301,21.1405
18.8835,241.197,96.3153,340.301,1177.26,0.603926,21.0955
18.7372,241.103,96.4629,340.301,1181.46,0.60457,21.0958
18.7008,241.011,96.7851,340.301,1178.33,0.604201,21.0513
18.6586,240.984,96.7985,340.301,1175.44,0.604372,20.9842
18.7003,241.0,97.079,340.295,1176.49,0.605355,21.0113
18.7364,240.902,96.7751,340.301,1172.83,0.60701,21.0543
18.5412,240.844,96.7599,340.301,1176.27,0.603813,20.9607
18.7996,240.926,96.122,340.301,1174.09,0.603444,21.1166
19.0792,241.52,96.5795,340.295,1184.17,0.606379,21.2598
18.7297,241.075,97.1345,340.301,1174.64,0.605726,21.0267
18.5698,240.865,96.2695,340.301,1171.65,0.603353,21.0171
18.8015,240.983,96.523,340.301,1178.21,0.605934,21.1456
19.0222,241.289,96.5643,340.295,1180.4,0.606187,21.2255
19.0079,241.352,96.6392,340.301,1185.26,0.605838,21.253
18.9218,241.243,96.6623,340.301,1181.15,0.605132,21.1711
18.7173,240.913,96.9364,340.301,1178.57,0.60557,21.0371
18.7767,241.097,96.2253,340.295,1177.63,0.602662,21.0902
18.7728,241.222,96.7015,340.301,1181.33,0.600249,21.0781
18.8655,241.259,96.0604,340.301,1175.5,0.60173,21.1529
18.9392,241.267,96.4993,340.301,1178.41,0.603389,21.2017
18.8951,241.392,96.4823,340.295,1181.43,0.603278,21.1968
18.765,241.201,96.8404,340.301,1180.52,0.605367,21.0999
18.7596,241.066,96.8124,340.301,1182.87,0.604808,21.1072
18.7707,241.145,96.6684,340.301,1179.17,0.605338,21.1227
18.983,241.219,96.4257,340.295,1178.42,0.606238,21.2765
19.1032,241.51,96.2782,340.301,1186.76,0.603832,21.3296
19.0545,241.447,96.4919,340.301,1187.88,0.605173,21.3199
18.9323,241.414,96.0606,340.301,1178.24,0.601509,21.2349
19.0002,241.423,96.3228,340.295,1181.69,0.604399,21.2829
19.004,241.416,96.3278,340.301,1182.61,0.601829,21.2915
19.1934,241.576,96.4353,340.301,1187.7,0.604634,21.4048
19.2829,242.017,96.9251,340.301,1200.64,0.606132,21.444
18.8033,241.391,96.563,340.295,1186.02,0.605572,21.2061
18.7787,240.969,96.1183,340.301,1178.74,0.604785,21.1921
19.1165,241.336,96.153,340.301,1182.73,0.606195,21.3547
19.3198,241.94,97.1664,340.301,1197.93,0.60844,21.4616
18.9704,241.389,96.1248,340.295,1182.76,0.601978,21.311
18.9634,241.547,95.9607,340.301,1185.89,0.601975,21.2927
19.0935,241.486,96.3082,340.301,1183.33,0.604041,21.3245
19.1263,241.492,96.2376,340.301,1182.97,0.603329,21.4059
19.154,241.677,96.5411,340.295,1181.44,0.605033,21.4212
19.2803,241.757,96.2172,340.301,1190.87,0.603815,21.4857
19.2658,241.889,96.2345,340.301,1186.69,0.602696,21.4438
19.1552,242.011,96.1731,340.301,1190.96,0.602759,21.4179
19.2484,241.82,96.031,340.295,1190.1,0.602711,21.4887
19.2867,241.839,97.1166,340.301,1203.51,0.60714,21.5071
19.123,241.677,95.7921,340.301,1181.56,0.603763,21.349
19.1407,241.687,96.2264,340.301,1189.96,0.604478,21.3622
19.0487,241.313,96.5848,340.295,1184.18,0.606003,21.298
19.1552,241.545,96.5527,340.301,1189.22,0.605101,21.3408
19.1304,241.411,96.5097,340.301,1185.82,0.606321,21.4026
19.1783,241.615,96.4857,340.301,1189.85,0.606634,21.4077
19.0459,241.64,96.7755,340.295,1187.1,0.602026,21.2944
19.0767,241.334,96.2054,340.301,1182.73,0.603589,21.35
19.1479,241.602,96.8886,340.301,1187.07,0.604404,21.3723
19.1268,241.763,96.0372,340.301,1184.28,0.599202,21.371
19.1734,241.518,96.1601,340.295,1184.81,0.604857,21.4373
19.3592,241.878,96.437,340.301,1193.26,0.60437,21.5337
19.2165,241.763,96.551,340.301,1194.99,0.604156,21.5011
19.1613,241.712,96.2082,340.301,1188.15,0.603393,21.4198
19.2171,241.714,96.1321,340.295,1193.67,0.604313,21.4731
19.2747,242.024,95.9046,340.301,1194.07,0.599893,21.4896
19.4008,242.195,96.1381,340.301,1192.85,0.601957,21.5275
19.3308,241.898,95.9715,340.301,1195.41,0.601207,21.5537
19.4514,242.121,95.6969,340.295,1191.14,0.601406,21.5977
19.3763,242.07,96.3152,340.301,1190.18,0.603265,21.6232
19.3546,241.972,95.8407,340.301,1193.51,0.601184,21.5656
19.3899,242.193,95.8884,340.301,1191.99,0.599452,21.5312
19.3582,242.006,96.0116,340.295,1197.37,0.60152,21.5582
19.4809,242.196,96.033,340.301,1193.37,0.601403,21.6256
19.4524,242.162,96.1383,340.301,1191.64,0.602757,21.6158
19.4816,242.199,95.9561,340.301,1195.41,0.602207,21.6471
19.4319,242.129,96.1303,340.295,1191.99,0.60112,21.6339
19.4088,242.021,95.8533,340.301,1189.97,0.601317,21.6468
19.5122,242.343,96.1782,340.301,1196.89,0.601378,21.6641
19.5816,242.288,96.0679,340.301,1197.68,0.603253,21.707
19.6467,242.219,96.4318,340.295,1202.94,0.60544,21.7315
19.2715,242.221,96.4055,340.301,1193.48,0.602307,21.5103
19.1783,241.505,96.2288,340.301,1190.13,0.604139,21.4607
19.326,241.825,95.6917,340.301,1189.79,0.601521,21.5448
19.4675,242.333,95.2427,340.295,1188.46,0.597826,21.5943
19.5395,242.194,96.1251,340.301,1202.18,0.601801,21.6484
19.2591,241.996,96.2639,340.301,1192.23,0.604337,21.5034
19.3583,241.826,95.8801,340.301,1195.53,0.603898,21.619
19.5006,242.118,96.2098,340.295,1194.1,0.602064,21.6614
19.5069,242.18,96.3476,340.301,1206.33,0.604829,21.7129
19.4664,241.985,96.0381,340.301,1192.94,0.605285,21.6659
19.5381,242.317,96.0074,340.301,1197.52,0.599701,21.68
19.4394,242.047,96.1553,340.295,1192.76,0.603252,21.632
19.5344,242.105,96.2358,340.301,1193.26,0.602819,21.6608
19.4937,242.237,96.1897,340.301,1199.62,0.600759,21.6649
19.3363,242.191,96.3615,340.301,1194.33,0.600587,21.5223
19.339,241.967,96.0761,340.295,1185.68,0.600869,21.5361
19.4395,241.985,95.9623,340.301,1191.63,0.601993,21.6003
19.6325,242.103,96.2598,340.301,1193.91,0.605871,21.7047
19.5227,242.21,96.0208,340.301,1198.76,0.60236,21.6815
19.5373,242.186,95.8361,340.295,1197.6,0.60311,21.6893
19.6232,242.275,95.9543,340.301,1197.74,0.601311,21.7157
19.5994,242.395,95.9896,340.301,1197.39,0.599715,21.6743
19.5201,242.45,95.8346,340.301,1194.17,0.601455,21.6395
