tas,rlut,rsut,rsdt,pr,clt,tos
11.9186,236.318,104.982,341.495,971.771,0.59112,16.5063
11.9045,236.01,105.044,341.495,966.664,0.593127,16.4758
12.0406,236.202,104.811,341.495,968.482,0.590403,16.5814
12.2697,236.561,104.646,341.495,975.741,0.588806,16.6704
12.0847,236.781,105.017,341.495,973.014,0.589608,16.5353
12.0642,236.237,105.098,341.495,972.071,0.592004,16.5975
12.0284,236.322,105.102,341.495,969.987,0.593305,16.5595
11.9827,236.164,105.095,341.495,970.198,0.591725,16.5121
12.0496,236.254,105.162,341.495,971.973,0.593254,16.5766
11.995,236.275,104.92,341.495,971.796,0.590623,16.5175
11.9785,236.471,105.456,341.495,976.481,0.592094,16.4854
11.9497,236.46,104.69,341.495,970.169,0.588032,16.4758
11.9613,236.054,105.202,341.495,966.111,0.593026,16.5089
12.0269,236.031,105.2,341.495,964.245,0.593429,16.5505
12.1178,236.079,105.028,341.495,970.788,0.591639,16.6334
11.9608,236.654,105.192,341.495,975.227,0.591232,16.5169
11.926,236.209,104.969,341.495,964.701,0.590823,16.4905
11.9283,236.181,105.0,341.495,972.389,0.589495,16.5209
11.9596,236.425,104.885,341.495,968.383,0.591864,16.5274
12.058,236.29,104.439,341.495,967.676,0.587004,16.6355
12.1023,236.539,104.94,341.495,974.066,0.590516,16.6332
12.1545,236.427,104.86,341.495,972.241,0.590923,16.6288
12.1003,236.487,104.836,341.495,974.048,0.588916,16.6158
11.9655,236.333,104.991,341.495,972.106,0.58944,16.5279
11.8976,236.029,105.315,341.495,966.917,0.596095,16.4563
11.9451,236.6,104.896,341.495,968.135,0.590751,16.5002
11.8715,236.214,105.102,341.495,964.924,0.591668,16.4285
11.9824,235.984,105.417,341.495,970.631,0.595107,16.4787
11.9255,235.968,105.33,341.495,966.692,0.592934,16.456
11.7195,236.089,105.445,341.495,964.644,0.593675,16.3178
11.8421,236.028,104.423,341.495,961.091,0.589211,16.4686
12.0037,236.26,105.048,341.495,967.906,0.591246,16.5147
11.9291,236.078,105.288,341.495,960.026,0.592297,16.4791
11.9393,236.267,104.797,341.495,965.55,0.59057,16.5399
12.067,236.489,104.75,341.495,972.827,0.587945,16.5319
11.9832,236.059,105.178,341.495,968.687,0.592587,16.5316
12.1169,236.131,105.03,341.495,973.983,0.592421,16.6362
12.0612,236.633,104.724,341.495,975.14,0.588556,16.5365
11.9443,236.549,104.748,341.495,973.935,0.589649,16.5348
11.955,236.047,105.028,341.495,969.547,0.592151,16.5228
11.9558,236.055,104.872,341.495,966.414,0.590772,16.5088
11.8752,236.335,104.922,341.495,966.604,0.592209,16.4218
11.7884,236.101,105.127,341.495,968.183,0.592351,16.4335
12.0578,236.088,104.91,341.495,969.691,0.590341,16.5745
12.0628,236.217,105.169,341.495,968.929,0.590774,16.5375
11.9365,236.219,105.107,341.495,971.149,0.592325,16.4914
12.0625,236.238,104.917,341.495,970.855,0.591173,16.5798
11.9992,236.223,104.927,341.495,967.615,0.589278,16.5493
11.9337,236.302,105.054,341.495,968.818,0.593508,16.5006
12.1224,236.226,104.828,341.495,968.182,0.589357,16.5964
12.3099,236.582,104.693,341.495,978.539,0.590044,16.7336
12.1634,236.716,104.715,341.495,972.928,0.589308,16.6594
11.946,236.451,105.074,341.495,974.703,0.592295,16.5295
12.0141,236.349,104.62,341.495,970.753,0.589942,16.531
11.9974,236.481,104.461,341.495,971.992,0.587813,16.5782
11.9901,236.276,104.965,341.495,969.778,0.590526,16.5921
12.0951,236.141,105.168,341.495,972.718,0.592929,16.6219
12.1486,236.266,104.879,341.495,976.126,0.589331,16.6142
12.1087,236.29,104.988,341.495,971.697,0.591717,16.633
11.9612,236.265,105.34,341.495,970.916,0.593875,16.5132
11.9057,235.799,105.232,341.495,964.151,0.594118,16.4746
11.9974,236.44,104.937,341.495,969.872,0.590484,16.5126
11.9854,235.815,105.129,341.495,968.09,0.592577,16.5298
11.9067,236.32,104.881,341.495,970.776,0.591039,16.4842
11.82,236.417,104.574,341.495,969.102,0.587732,16.4111
11.936,236.222,104.638,341.495,967.031,0.587797,16.5117
11.8651,236.203,105.111,341.495,971.679,0.591179,16.4615
11.8253,236.077,104.968,341.495,963.959,0.592319,16.4328
11.9785,235.854,105.062,341.495,967.616,0.590888,16.5403
12.0395,236.462,105.165,341.495,976.384,0.590021,16.5557
12.0167,236.401,104.715,341.495,966.691,0.588285,16.4825
12.0616,236.377,104.775,341.495,973.284,0.589169,16.552
12.0747,236.591,104.619,341.495,970.176,0.590517,16.5334
12.1009,236.298,104.665,341.495,968.658,0.589638,16.5885
12.0725,236.47,104.885,341.495,970.205,0.590349,16.5588
12.0766,236.43,104.649,341.495,971.715,0.589947,16.5928
