tas,rlut,rsut,rsdt,pr,clt,tos
13.8031,237.074,99.0239,341.495,975.006,0.60725,18.3941
14.2141,238.326,98.6542,341.495,985.72,0.604688,18.7251
14.6708,239.025,98.1334,341.495,998.808,0.598606,19.0445
14.851,239.554,98.8565,341.495,1011.86,0.605247,19.2
14.9234,239.825,98.5164,341.495,1009.42,0.60408,19.1953
14.9771,239.931,98.3903,341.495,1011.29,0.602608,19.2579
15.1063,240.014,98.1263,341.495,1011.37,0.59957,19.3581
15.1719,240.212,98.6034,341.495,1017.5,0.602921,19.4141
15.4113,240.499,97.9174,341.495,1028.13,0.599853,19.5889
15.5669,241.115,98.2603,341.495,1034.4,0.598746,19.6844
15.4502,240.89,97.5362,341.495,1027.46,0.593348,19.6133
15.5114,240.983,97.7708,341.495,1024.54,0.594799,19.6561
15.5891,241.006,98.0919,341.495,1030.41,0.59699,19.6647
15.5834,240.992,97.9219,341.495,1027.37,0.598443,19.6814
15.6432,241.238,97.9558,341.495,1034.77,0.599266,19.747
15.6504,241.281,97.2322,341.495,1025.49,0.593651,19.7261
15.767,241.209,97.3627,341.495,1029.17,0.594469,19.8269
15.9343,241.886,97.5557,341.495,1045.83,0.597395,19.9876
15.7213,241.376,97.5604,341.495,1033.4,0.59435,19.8282
16.0349,241.557,96.9273,341.495,1042.18,0.593176,20.067
16.093,242.243,97.7985,341.495,1048.23,0.597105,20.0771
15.8393,241.744,97.2931,341.495,1032.12,0.593078,19.9201
16.1562,242.069,97.1891,341.495,1039.94,0.592746,20.109
16.157,242.14,97.3423,341.495,1044.86,0.59464,20.1376
16.0419,241.942,97.324,341.495,1040.22,0.593143,20.0751
16.1019,242.225,97.6411,341.495,1045.27,0.59507,20.101
16.0251,242.022,96.9939,341.495,1043.39,0.590168,20.0554
16.1689,242.132,97.754,341.495,1046.09,0.597528,20.118
16.118,241.888,97.0187,341.495,1041.55,0.593845,20.1157
16.1783,242.299,97.8648,341.495,1049.48,0.600232,20.1693
16.0176,242.004,97.1394,341.495,1039.03,0.592402,20.091
16.0888,241.887,97.3738,341.495,1042.58,0.594504,20.1224
16.1467,242.204,97.1073,341.495,1040.63,0.591614,20.1359
16.238,242.113,96.8823,341.495,1045.24,0.590144,20.2505
16.2676,242.58,97.7856,341.495,1054.15,0.597184,20.267
16.0255,242.031,97.0821,341.495,1041.62,0.593587,20.097
16.1808,242.075,97.2169,341.495,1041.14,0.594861,20.1763
16.3615,242.182,97.1279,341.495,1051.23,0.594368,20.3325
16.4388,242.859,97.171,341.495,1052.13,0.592512,20.3852
16.141,242.384,97.1374,341.495,1043.95,0.592934,20.1986
16.269,241.97,96.949,341.495,1044.21,0.592402,20.3252
16.5249,242.66,97.0916,341.495,1056.14,0.592925,20.4373
16.3593,242.73,97.4494,341.495,1053.09,0.593424,20.3305
16.2021,242.403,96.96,341.495,1046.39,0.589203,20.2523
16.3518,242.561,97.4103,341.495,1051.66,0.595261,20.3646
16.2099,242.566,96.9764,341.495,1050.5,0.592627,20.3048
16.4361,242.874,96.5882,341.495,1054.05,0.589651,20.4426
16.4536,242.724,96.6939,341.495,1051.17,0.592158,20.4665
16.5685,242.901,97.3271,341.495,1055.16,0.593479,20.4841
16.388,242.713,97.1295,341.495,1051.56,0.592241,20.4159
