tas,rlut,rsut,rsdt,pr,clt,tos
15.0981,232.485,99.4278,340.303,1044.07,0.618062,18.2863
15.9275,234.249,99.3327,340.303,1075.16,0.616893,18.8696
16.2468,234.733,99.1147,340.313,1086.92,0.615732,19.1328
16.718,235.598,98.8721,340.303,1100.55,0.615655,19.4775
16.9814,236.379,99.3727,340.303,1108.24,0.615818,19.6524
17.0119,236.398,99.1348,340.303,1110.83,0.612758,19.7244
17.2106,236.655,99.1718,340.313,1115.22,0.613575,19.8283
17.3791,236.888,98.7437,340.303,1120.87,0.611668,19.9301
17.4569,236.841,98.9032,340.303,1120.21,0.615239,19.9888
17.6302,237.103,98.5019,340.303,1121.28,0.61132,20.1629
17.8647,237.763,98.8203,340.313,1133.5,0.612725,20.2726
17.5005,237.286,98.8307,340.303,1123.01,0.608768,20.0665
17.6457,237.359,98.6237,340.303,1129.55,0.611764,20.1846
17.8193,237.731,98.8006,340.303,1133.78,0.61114,20.2796
17.7282,237.737,99.0035,340.313,1132.83,0.610626,20.2326
17.7003,237.468,98.959,340.303,1130.72,0.611317,20.2734
17.9542,237.926,98.3028,340.303,1135.84,0.608106,20.3674
18.1906,238.208,98.6451,340.303,1139.24,0.612526,20.5932
18.1833,238.278,98.6716,340.313,1137.48,0.611903,20.5725
18.0979,238.151,98.7936,340.303,1141.62,0.614038,20.5197
17.9825,238.114,98.7127,340.303,1140.28,0.611135,20.4846
18.1373,238.218,98.6397,340.303,1141.53,0.611302,20.5713
18.1165,238.364,98.6211,340.313,1142.48,0.610844,20.5223
17.9683,237.875,98.6756,340.303,1134.68,0.612816,20.4742
18.231,238.374,98.6413,340.303,1144.85,0.611909,20.6104
18.1923,238.332,99.0027,340.303,1144.97,0.611112,20.6154
18.0875,237.969,98.6978,340.313,1138.63,0.613418,20.5835
18.4432,238.477,98.7165,340.303,1149.67,0.614906,20.7872
18.5152,238.786,99.0499,340.303,1151.98,0.61335,20.8049
18.151,238.127,98.8565,340.303,1144.42,0.611745,20.5751
18.1512,238.25,98.729,340.313,1145.5,0.611107,20.619
18.4131,238.582,98.3903,340.303,1146.8,0.609562,20.7593
18.398,238.891,98.489,340.303,1145.94,0.608052,20.7565
18.4081,238.671,98.2557,340.303,1145.87,0.608405,20.7866
18.6744,239.103,98.173,340.313,1155.47,0.608276,20.9177
18.6967,238.964,99.0155,340.303,1158.86,0.61375,20.9743
18.5216,239.022,98.698,340.303,1158.71,0.608296,20.871
18.391,238.798,98.5253,340.303,1148.52,0.609326,20.7693
18.5853,238.634,98.4037,340.313,1153.76,0.614954,20.8993
18.7588,239.094,98.459,340.303,1156.23,0.61151,21.0197
18.6459,239.201,98.7147,340.303,1152.68,0.610712,20.9375
18.5012,238.977,98.7685,340.303,1156.32,0.609635,20.8704
18.439,238.757,98.4887,340.313,1150.81,0.610177,20.8228
18.5956,238.814,98.2227,340.303,1150.02,0.609144,20.8995
18.667,239.176,98.6779,340.303,1153.96,0.608159,20.9386
18.5869,238.882,98.5731,340.303,1152.91,0.611901,20.9264
18.4578,238.786,98.9794,340.313,1156.06,0.611861,20.878
18.3526,238.691,98.455,340.303,1153.51,0.610828,20.8271
18.7091,238.994,98.6388,340.303,1157.71,0.610256,20.9754
18.7445,239.333,98.7991,340.303,1158.75,0.610337,20.9777
18.5005,238.75,98.7479,340.303,1154.35,0.610943,20.8985
18.5617,238.84,98.0844,340.304,1150.64,0.608284,20.8591
18.649,238.896,98.4434,340.304,1153.97,0.608744,20.9799
18.9587,239.303,98.5583,340.304,1156.45,0.610926,21.1129
18.7145,239.404,98.2252,340.313,1158.24,0.605025,20.9785
18.5971,238.687,98.7746,340.304,1155.02,0.612514,20.942
18.8581,239.3,98.5985,340.304,1161.94,0.612798,21.1009
18.8177,239.44,98.6557,340.304,1155.59,0.610199,21.0617
