tas,rlut,rsut,rsdt,pr,clt,tos
13.8334,237.364,101.998,340.303,1074.21,0.633689,17.7072
13.8531,237.516,102.807,340.303,1071.41,0.635292,17.7257
13.5841,237.097,102.979,340.313,1069.17,0.63405,17.5409
13.586,236.969,102.467,340.303,1068.48,0.635122,17.5245
13.7189,237.29,102.563,340.303,1068.88,0.636283,17.589
13.6186,236.949,102.779,340.303,1069.86,0.636869,17.6007
13.5832,237.002,102.81,340.313,1069.12,0.636293,17.5223
13.5599,237.073,102.696,340.303,1072.47,0.633116,17.4884
13.625,236.879,102.594,340.303,1071.18,0.634972,17.5129
13.6196,237.019,102.878,340.303,1075.02,0.63648,17.5692
13.5762,237.023,102.958,340.313,1072.6,0.635167,17.4911
13.4979,236.924,102.684,340.303,1065.84,0.635504,17.4442
13.6983,237.185,102.386,340.303,1070.09,0.633912,17.6011
13.601,237.266,103.01,340.303,1070.4,0.63489,17.4723
13.4883,236.696,102.605,340.313,1063.41,0.635424,17.4673
13.8512,237.363,102.085,340.303,1072.64,0.634564,17.672
13.9048,237.601,102.463,340.303,1073.67,0.634373,17.6577
13.692,237.317,102.683,340.303,1068.62,0.633609,17.5148
13.5456,236.936,102.798,340.313,1068.04,0.634391,17.459
13.543,236.879,102.364,340.303,1062.37,0.63445,17.4475
13.6176,236.954,102.509,340.303,1071.33,0.635678,17.548
13.723,237.339,102.55,340.303,1073.4,0.633257,17.5707
13.6674,237.171,102.391,340.313,1067.46,0.633921,17.5441
13.719,237.099,102.452,340.303,1073.5,0.63352,17.6372
13.7333,237.354,102.548,340.303,1068.6,0.634439,17.6003
13.6666,237.212,102.674,340.303,1067.66,0.63414,17.5938
13.57,237.085,102.573,340.313,1070.97,0.635528,17.5646
13.7405,237.147,102.877,340.303,1076.81,0.637703,17.6458
13.5944,237.007,103.037,340.303,1070.87,0.635864,17.4866
13.4507,236.856,102.711,340.303,1063.76,0.633649,17.3915
13.4599,236.713,102.678,340.313,1070.4,0.635259,17.4575
13.495,236.969,102.469,340.303,1070.84,0.632842,17.5127
13.707,237.086,102.534,340.303,1071.76,0.636559,17.6201
13.7479,237.324,102.432,340.303,1068.98,0.633761,17.6169
13.7448,237.244,102.579,340.313,1069.76,0.636527,17.6531
13.8218,237.373,102.68,340.303,1076.45,0.636147,17.6782
13.7048,237.242,102.646,340.303,1072.56,0.635478,17.6524
13.6101,237.384,102.539,340.303,1071.07,0.632915,17.575
