tas,rlut,rsut,rsdt,pr,clt,tos
14.552,235.385,99.5684,341.57,1051.0,0.532448,18.5739
15.1857,236.866,99.0562,341.58,1075.83,0.531643,19.0711
15.4771,238.036,99.1417,341.57,1101.25,0.534594,19.2759
15.6366,237.998,99.0009,341.57,1097.61,0.534902,19.3974
15.9285,239.049,98.5526,341.57,1111.58,0.533191,19.5717
15.9684,238.761,98.5533,341.58,1106.39,0.533812,19.6086
16.1264,239.157,98.6175,341.57,1112.97,0.535292,19.7358
16.1958,239.23,98.4065,341.57,1119.15,0.535768,19.8246
16.3766,240.168,98.3084,341.57,1132.54,0.535885,19.8831
16.3427,239.736,98.1299,341.58,1119.07,0.534693,19.9053
16.4659,240.093,98.198,341.57,1130.86,0.536364,20.0238
16.6717,240.486,98.1037,341.57,1135.05,0.537752,20.0844
16.5895,240.091,98.1153,341.57,1131.14,0.538279,20.105
16.737,240.619,97.783,341.58,1137.53,0.535606,20.1549
16.5693,240.464,98.3401,341.57,1136.08,0.537608,20.1107
16.607,239.912,98.3255,341.57,1122.87,0.536973,20.0711
16.7657,240.51,97.867,341.57,1135.93,0.536967,20.1829
16.8186,240.989,97.972,341.58,1141.51,0.536065,20.2268
16.7607,240.64,97.9163,341.57,1136.71,0.537038,20.2317
16.8842,240.744,97.6446,341.57,1135.57,0.536249,20.2697
16.9181,240.85,97.8637,341.57,1143.53,0.538802,20.3464
16.9355,241.304,97.4614,341.58,1148.24,0.534596,20.3492
16.9621,241.328,97.6284,341.57,1152.12,0.535909,20.4172
16.9913,240.873,98.0914,341.57,1140.3,0.540275,20.3738
16.985,240.992,97.6125,341.57,1143.89,0.536369,20.4518
17.0225,241.03,98.1163,341.58,1144.4,0.540353,20.4249
17.177,241.459,97.621,341.57,1150.1,0.538193,20.4856
17.2978,241.837,97.0156,341.57,1159.64,0.537891,20.6183
17.1414,241.548,97.8633,341.57,1153.2,0.538996,20.5345
17.1074,241.157,97.7553,341.58,1146.37,0.537509,20.4815
17.3298,241.959,97.2535,341.57,1153.96,0.537288,20.5633
17.2339,241.714,97.4549,341.57,1155.4,0.537703,20.5882
17.1371,241.752,97.7354,341.57,1156.24,0.537712,20.5169
17.1526,241.35,97.5066,341.58,1149.7,0.536713,20.5437
17.3781,242.035,97.2664,341.57,1161.24,0.538983,20.6558
17.2458,241.638,97.5914,341.57,1151.86,0.5386,20.6126
17.3021,241.201,97.6641,341.57,1147.35,0.539618,20.6297
17.4203,242.147,97.1315,341.58,1164.31,0.536889,20.7455
17.4546,242.585,97.1495,341.57,1166.92,0.536716,20.7146
17.326,241.635,97.3913,341.57,1151.08,0.536062,20.6897
17.357,241.778,97.1628,341.57,1160.04,0.538116,20.7743
17.4717,242.611,97.1995,341.58,1170.43,0.536799,20.7768
17.3844,241.925,97.2148,341.57,1152.24,0.535504,20.7269
17.4175,242.228,97.2075,341.57,1164.0,0.537098,20.7742
17.514,242.159,97.108,341.57,1162.9,0.537794,20.7826
