tas,rlut,rsut,rsdt,pr,clt,tos
15.5534,231.711,101.704,341.518,1140.33,0.555281,18.4568
16.192,233.078,101.424,341.519,1161.13,0.556965,18.9534
16.6981,233.875,101.373,341.519,1175.28,0.559007,19.3721
17.2271,235.045,101.231,341.518,1189.3,0.562688,19.6843
17.2375,235.283,101.039,341.519,1189.9,0.560085,19.675
17.2912,235.2,100.767,341.519,1190.97,0.558246,19.7599
17.479,235.654,100.805,341.519,1198.24,0.559531,19.8976
17.7348,235.875,100.693,341.518,1201.14,0.561042,20.1052
17.8927,236.605,100.954,341.518,1213.81,0.561796,20.1831
17.6655,236.292,100.886,341.518,1208.57,0.562934,19.9884
17.5815,235.99,100.762,341.519,1207.13,0.56069,19.9509
17.7498,236.283,100.587,341.518,1205.93,0.558638,20.1098
17.9625,236.323,100.471,341.518,1206.8,0.560855,20.3148
18.3614,237.257,100.551,341.518,1221.88,0.5609,20.4984
18.2706,237.242,100.603,341.519,1223.94,0.563631,20.4507
17.9138,236.877,100.602,341.518,1218.14,0.561552,20.1985
17.9457,236.518,100.591,341.518,1212.94,0.561151,20.279
18.0123,236.705,100.78,341.518,1216.14,0.561635,20.3496
18.1521,236.954,100.769,341.518,1222.9,0.562717,20.4327
18.2598,237.044,100.817,341.519,1217.94,0.563237,20.5113
18.1754,237.251,100.667,341.518,1217.61,0.561398,20.4028
17.9944,236.931,100.75,341.519,1220.13,0.560456,20.3237
18.0135,236.863,100.799,341.519,1218.6,0.561654,20.3521
18.0863,236.997,100.759,341.518,1220.8,0.561905,20.3962
18.1412,236.927,100.856,341.518,1222.6,0.563045,20.4131
18.1034,236.926,100.667,341.518,1219.18,0.562223,20.3746
18.1454,236.988,100.548,341.518,1216.38,0.561099,20.4017
18.1218,237.273,100.766,341.519,1222.79,0.561483,20.4101
18.1813,237.057,100.687,341.518,1222.42,0.561603,20.4388
18.2575,237.01,100.602,341.519,1218.55,0.561271,20.5494
18.4991,237.748,100.726,341.518,1231.36,0.561706,20.6706
18.2074,237.434,100.755,341.518,1225.82,0.563067,20.4372
18.0073,236.945,100.599,341.518,1221.48,0.56082,20.3487
18.2292,237.057,100.409,341.518,1218.59,0.560189,20.4852
18.382,237.367,100.684,341.519,1227.76,0.562285,20.6092
18.5293,237.739,100.943,341.518,1237.01,0.565234,20.6896
18.1204,237.219,100.948,341.519,1225.78,0.563784,20.4407
18.058,237.006,100.385,341.518,1217.99,0.558726,20.3969
18.2375,236.995,100.717,341.518,1221.22,0.562787,20.5007
18.4442,237.342,100.479,341.519,1221.66,0.561551,20.685
18.5357,237.489,101.176,341.519,1230.52,0.566834,20.7357
18.2057,237.47,100.637,341.519,1224.54,0.5619,20.4763
18.0934,237.133,100.676,341.518,1224.16,0.560867,20.4239
18.2947,236.893,100.574,341.518,1217.84,0.561236,20.5928
18.5453,237.707,100.544,341.519,1228.66,0.561083,20.75
18.5911,238.066,100.767,341.519,1236.96,0.563094,20.7331
18.3554,237.585,100.499,341.518,1226.16,0.561978,20.5523
18.2485,237.207,100.567,341.518,1225.17,0.561541,20.508
18.3159,237.24,100.565,341.519,1220.52,0.561745,20.5308
18.2083,237.056,100.817,341.518,1222.48,0.56298,20.5316
18.4976,237.404,100.501,341.518,1224.25,0.561694,20.6946
18.6499,238.153,100.655,341.519,1238.42,0.562645,20.7656
18.2896,237.375,100.878,341.519,1230.15,0.564723,20.5112
18.1804,237.054,100.739,341.519,1225.56,0.563389,20.447
18.2193,237.322,100.748,341.519,1230.13,0.562034,20.5131
18.4091,237.221,100.591,341.518,1223.09,0.561933,20.6863
18.5824,237.936,100.954,341.519,1242.94,0.565213,20.7863
18.3626,237.558,100.49,341.518,1225.28,0.562003,20.5433
18.2658,237.319,100.38,341.519,1222.16,0.55958,20.5512
18.5939,237.428,100.566,341.518,1231.1,0.563816,20.768
18.7474,238.115,100.645,341.519,1236.66,0.565263,20.863
18.3918,237.735,100.397,341.518,1230.42,0.561997,20.5856
18.2813,237.265,100.768,341.518,1227.29,0.563623,20.5154
18.3398,237.353,100.37,341.519,1223.6,0.560967,20.5828
18.3985,237.525,100.699,341.518,1232.37,0.564096,20.5973
18.3078,237.352,100.7,341.518,1227.2,0.562381,20.5968
18.5352,237.723,100.336,341.518,1228.6,0.560897,20.7264
18.7755,237.936,100.176,341.518,1233.66,0.561323,20.8904
18.6553,238.372,100.878,341.518,1245.32,0.564849,20.7927
18.3227,237.487,100.394,341.519,1226.99,0.561842,20.5575
18.3667,237.408,100.476,341.519,1228.12,0.5622,20.5874
18.444,237.543,100.225,341.519,1226.29,0.561056,20.6951
18.5869,237.756,100.363,341.519,1232.71,0.562404,20.7834
18.8485,237.929,100.551,341.518,1237.95,0.564428,20.9983
18.7472,238.38,100.811,341.518,1245.88,0.566602,20.8769
18.4019,237.548,100.898,341.518,1236.67,0.567137,20.6034
18.2923,237.267,100.648,341.518,1230.13,0.562861,20.5713
18.3717,237.359,100.565,341.519,1224.67,0.56169,20.6465
18.619,237.718,100.481,341.518,1235.39,0.562194,20.8005
18.8005,238.277,100.715,341.518,1243.94,0.564636,20.9069
18.4904,237.814,100.673,341.518,1234.14,0.565027,20.6508
18.3629,237.38,100.559,341.518,1230.87,0.563802,20.5956
18.5598,237.528,100.314,341.519,1229.05,0.562812,20.7178
18.5552,237.713,100.529,341.518,1231.45,0.562307,20.7979
18.7538,237.983,100.373,341.519,1233.48,0.562097,20.9086
18.7973,238.383,100.665,341.518,1244.59,0.564868,20.9219
18.5084,237.826,100.399,341.518,1231.2,0.562612,20.6935
18.48,237.412,100.353,341.518,1223.83,0.561171,20.7592
18.7024,237.859,100.396,341.518,1233.62,0.562061,20.9174
18.9145,238.413,100.708,341.519,1249.75,0.564898,21.04
18.6245,238.196,100.522,341.518,1240.91,0.563733,20.7835
18.4197,237.645,100.553,341.518,1233.1,0.563251,20.6325
18.4444,237.48,100.505,341.519,1230.19,0.563439,20.6632
18.6076,237.801,100.259,341.519,1229.29,0.561846,20.7978
18.7986,237.984,100.283,341.519,1235.83,0.561603,20.9716
18.9117,238.503,100.632,341.518,1247.07,0.565905,20.9739
18.5751,237.931,100.369,341.518,1234.71,0.562982,20.7243
18.6525,237.928,99.9413,341.519,1232.59,0.559525,20.8228
18.6289,237.921,100.539,341.518,1235.65,0.562452,20.829
18.6671,238.164,100.486,341.519,1239.17,0.562882,20.8291
18.6156,237.942,100.448,341.518,1235.12,0.563128,20.7965
18.7502,237.907,100.346,341.518,1234.91,0.562964,20.9061
18.9543,238.714,100.44,341.518,1246.27,0.563609,21.0439
18.6219,238.106,100.475,341.518,1239.92,0.564152,20.8102
18.6122,237.884,100.339,341.518,1236.83,0.562659,20.7951
18.6377,237.892,100.435,341.518,1235.08,0.562207,20.842
18.6786,237.958,100.62,341.518,1237.5,0.564419,20.8687
18.6468,237.902,100.541,341.519,1232.67,0.562455,20.8399
18.844,238.028,100.352,341.519,1241.29,0.562716,20.9816
18.9213,238.526,100.622,341.518,1249.69,0.565674,21.014
18.5681,238.043,100.566,341.519,1236.58,0.563355,20.7563
18.4953,237.738,100.306,341.519,1230.05,0.560554,20.7571
18.6876,237.944,100.131,341.518,1233.77,0.560229,20.896
18.8179,238.021,100.516,341.519,1240.67,0.563715,20.9555
18.8831,238.629,100.723,341.519,1251.07,0.565298,20.9509
18.5453,237.836,100.448,341.518,1232.78,0.562581,20.7597
18.4991,237.528,100.461,341.519,1234.95,0.563345,20.7501
18.6529,237.619,100.397,341.518,1232.17,0.562499,20.8939
18.9078,238.296,100.634,341.518,1243.27,0.565097,21.0559
18.8516,238.331,100.538,341.518,1241.68,0.564189,20.9905
18.652,238.053,100.463,341.518,1236.23,0.563704,20.8441
18.6674,237.924,100.316,341.518,1232.32,0.561671,20.8722
18.8767,238.211,100.329,341.518,1235.92,0.562675,21.0052
18.8996,238.524,100.48,341.518,1243.38,0.563871,20.9643
18.5366,237.735,100.661,341.519,1234.15,0.563717,20.7268
18.6282,237.0,101.153,341.518,1228.94,0.573625,20.8721
18.7451,237.959,100.178,341.518,1235.22,0.560541,20.981
18.9391,238.428,100.564,341.518,1242.37,0.564051,21.0369
18.6812,237.946,100.342,341.519,1232.06,0.562131,20.9051
18.7134,237.927,100.2,341.518,1232.93,0.560217,20.9205
18.8742,238.066,100.467,341.519,1234.93,0.563252,21.0084
18.9135,238.624,100.765,341.519,1250.76,0.56585,21.0249
18.591,238.047,100.599,341.518,1241.4,0.56488,20.7813
18.5568,237.654,100.399,341.518,1235.8,0.561977,20.7673
18.6999,237.732,100.355,341.518,1233.4,0.562974,20.9242
18.7523,238.247,100.541,341.518,1240.44,0.564243,20.9017
18.649,238.012,100.467,341.519,1238.11,0.562668,20.835
18.6642,237.923,100.309,341.518,1234.74,0.56182,20.8414
18.8272,238.114,100.109,341.518,1232.54,0.561027,20.9696
18.9619,238.618,100.698,341.519,1247.25,0.564582,21.0419
18.6069,238.193,100.525,341.519,1241.87,0.562053,20.8188
18.5514,237.693,100.419,341.518,1231.28,0.56159,20.8148
18.6658,237.913,100.519,341.518,1236.58,0.561799,20.8855
18.9007,238.335,100.344,341.518,1241.66,0.56303,21.0257
18.849,238.326,100.292,341.518,1238.06,0.561834,20.9965
18.7489,238.063,100.397,341.518,1239.2,0.562897,20.9519
18.7437,238.17,100.032,341.518,1232.19,0.55959,20.9385
19.015,238.196,99.9817,341.518,1236.74,0.561878,21.1187
19.1315,238.972,100.552,341.519,1255.06,0.565792,21.1949
18.6949,238.129,100.592,341.519,1239.93,0.5638,20.9127
18.5938,237.953,100.319,341.518,1233.06,0.561483,20.847
