tas,rlut,rsut,rsdt,pr,clt,tos
14.3069,236.822,93.5354,340.31,1092.7,0.566175,18.3177
14.9456,237.987,93.3976,340.311,1111.57,0.566555,18.8256
15.3005,238.656,93.402,340.319,1120.49,0.564764,19.0574
15.6767,239.06,93.2766,340.31,1126.75,0.566406,19.2887
15.9963,239.823,93.0687,340.31,1143.66,0.567231,19.526
16.0388,239.49,92.9773,340.311,1136.67,0.566496,19.5915
16.37,240.327,92.5625,340.319,1145.48,0.563562,19.8034
16.5219,240.675,92.6411,340.31,1159.96,0.565474,19.9603
16.4332,240.497,92.8004,340.31,1155.05,0.566026,19.8984
16.7168,240.748,92.7544,340.311,1162.83,0.568444,20.1283
16.9133,241.146,92.4301,340.319,1166.85,0.566438,20.2475
16.895,241.033,92.4519,340.31,1162.77,0.563778,20.2429
16.9456,241.041,92.5738,340.31,1165.22,0.568392,20.2558
17.0086,241.38,92.1439,340.311,1166.73,0.563272,20.2903
17.1476,241.426,92.2062,340.319,1171.54,0.566484,20.4172
17.2375,241.811,92.1632,340.31,1174.64,0.565874,20.5447
17.2502,241.592,92.4547,340.31,1178.87,0.568163,20.5514
17.3288,241.668,92.1059,340.311,1173.86,0.567397,20.5577
17.2982,241.51,91.9416,340.319,1170.52,0.565395,20.5712
17.3746,241.783,92.2346,340.31,1179.7,0.567417,20.6774
17.4562,242.131,92.1692,340.31,1183.35,0.565943,20.6869
17.3917,241.73,92.4255,340.311,1180.47,0.56671,20.6821
17.5948,242.146,92.0944,340.319,1181.55,0.56658,20.7688
17.5673,242.01,92.1766,340.31,1183.04,0.565899,20.7691
17.5388,241.931,92.2648,340.31,1182.35,0.566652,20.7983
17.518,241.993,92.0876,340.311,1179.17,0.566764,20.7426
17.6269,242.178,92.0383,340.319,1182.17,0.563885,20.8158
17.6287,242.246,92.1741,340.31,1187.56,0.565418,20.8807
17.675,242.369,92.1793,340.31,1184.73,0.566887,20.8885
17.5614,241.824,92.1976,340.311,1177.74,0.567606,20.822
17.6743,242.267,91.9992,340.319,1187.12,0.566147,20.8901
17.6833,242.275,91.8912,340.31,1181.98,0.564187,20.8908
17.8826,242.678,92.0007,340.31,1193.49,0.566478,21.0155
17.7935,242.483,91.858,340.311,1190.05,0.564726,20.9862
17.8346,242.688,92.0416,340.319,1192.86,0.563971,21.0213
17.7806,242.506,91.9356,340.31,1192.76,0.564802,21.0235
17.9056,242.762,91.9017,340.31,1191.76,0.563705,21.051
17.7869,242.326,92.0702,340.311,1191.0,0.567864,21.0529
17.8427,242.637,92.244,340.319,1195.79,0.568244,21.0373
17.737,242.259,92.217,340.31,1191.82,0.568646,21.0043
17.7861,242.466,92.0976,340.31,1193.11,0.567584,20.999
17.8116,242.419,92.1464,340.311,1190.87,0.568685,21.032
17.8945,242.94,91.7426,340.319,1191.79,0.563604,21.0888
17.8678,242.58,91.9723,340.31,1195.31,0.567891,21.0899
17.9876,242.86,91.975,340.31,1193.05,0.566874,21.1139
17.8115,242.577,91.9207,340.311,1192.37,0.565281,21.0141
17.8611,242.637,92.026,340.319,1190.81,0.564797,21.0582
17.7758,242.487,91.9975,340.31,1185.04,0.563876,20.9835
17.9667,242.888,92.0301,340.31,1202.09,0.567184,21.086
17.9155,242.8,91.9446,340.311,1190.14,0.565226,21.0712
