tas,rlut,rsut,rsdt,pr,clt,tos
12.7281,239.246,101.914,341.495,1005.08,0.624571,17.8607
12.6882,239.282,101.378,341.495,1003.43,0.621619,17.9102
12.8498,239.659,101.648,341.495,1008.95,0.620585,17.969
12.7626,239.648,101.883,341.495,1001.17,0.621667,17.8872
12.7482,239.227,101.618,341.495,1002.75,0.621594,17.9139
12.9376,239.953,101.679,341.495,1015.51,0.620043,17.9874
12.738,239.46,101.679,341.495,1003.44,0.620018,17.8501
12.7312,239.395,101.868,341.495,1004.08,0.622557,17.8859
12.6547,239.278,101.944,341.495,1004.01,0.621536,17.8465
12.5504,239.371,101.968,341.495,1004.78,0.62355,17.7616
12.6246,239.407,101.801,341.495,998.471,0.622268,17.8297
12.6467,239.125,102.124,341.495,1004.22,0.624166,17.8344
12.5734,239.33,102.125,341.495,1001.02,0.622879,17.8562
12.5294,239.373,101.708,341.495,998.888,0.619161,17.7469
12.6771,239.304,101.73,341.495,1005.24,0.622574,17.8882
12.7408,239.477,101.825,341.495,1007.28,0.622033,17.9148
12.7746,239.669,102.106,341.495,1009.05,0.623961,17.8992
12.5679,239.255,101.802,341.495,999.888,0.62033,17.7873
12.5918,239.148,101.663,341.495,1004.33,0.620968,17.8061
12.5977,239.376,101.36,341.495,1000.53,0.62123,17.8496
12.739,239.612,101.578,341.495,1010.32,0.619181,17.9393
12.6472,239.685,101.6,341.495,1003.49,0.618283,17.7962
12.6975,239.237,101.488,341.495,1009.16,0.621611,17.92
12.8553,239.649,101.945,341.495,1014.61,0.622619,17.982
12.6782,239.718,101.365,341.495,1003.82,0.615034,17.8168
12.8094,239.271,101.245,341.495,1012.66,0.620056,17.9418
12.9819,240.27,101.536,341.495,1019.18,0.619228,18.0733
12.6825,239.66,101.694,341.495,1009.19,0.621108,17.8543
12.6979,239.364,101.474,341.495,1007.49,0.618967,17.893
12.8478,239.59,101.448,341.495,1010.04,0.618711,17.9917
12.8283,239.657,101.83,341.495,1016.13,0.621379,17.9768
12.7942,239.795,101.594,341.495,1011.37,0.620461,17.9235
