tas,rlut,rsut,rsdt,pr,clt,tos
13.7413,240.411,100.296,341.307,1001.15,0.611348,17.6701
13.8925,240.737,100.469,341.307,1003.76,0.612377,17.7636
13.8047,240.795,101.203,341.307,1005.33,0.61558,17.6655
13.5969,240.146,100.632,341.307,1005.07,0.613126,17.5539
13.8479,240.577,100.444,341.307,1006.45,0.613653,17.6996
13.7528,240.659,100.951,341.307,998.859,0.613534,17.5903
13.8054,240.385,100.286,341.307,1003.05,0.612335,17.6074
13.7757,240.573,100.713,341.307,1003.47,0.614025,17.662
13.6868,240.369,100.588,341.307,1003.61,0.611559,17.6017
13.6711,240.34,100.876,341.307,1004.75,0.615171,17.6006
13.8033,240.67,100.108,341.307,1002.62,0.611064,17.6667
13.7607,240.456,101.251,341.307,1000.59,0.618483,17.6109
13.685,240.189,100.137,341.307,1002.11,0.613736,17.6059
14.0678,240.956,100.343,341.307,1004.74,0.614771,17.7606
13.7403,240.54,101.079,341.307,1003.26,0.615836,17.6195
13.5763,240.057,100.478,341.307,1008.23,0.612068,17.5949
13.8788,240.656,100.433,341.307,1003.68,0.612312,17.7313
13.8278,240.529,100.981,341.307,999.531,0.614349,17.6375
13.7476,240.577,100.382,341.307,1001.18,0.609875,17.6374
13.7968,240.562,101.088,341.307,1008.3,0.617629,17.6751
13.7847,240.526,101.131,341.307,1000.02,0.617027,17.6038
13.6629,240.232,100.402,341.307,1002.99,0.613217,17.5516
13.7361,240.456,100.325,341.307,1003.75,0.612019,17.6313
13.8163,240.809,100.995,341.307,1009.77,0.614562,17.6898
13.5893,240.271,101.404,341.307,1003.23,0.616878,17.4953
13.4074,239.876,101.009,341.307,1000.58,0.61505,17.4125
13.6217,240.09,100.565,341.307,1002.76,0.613686,17.5334
13.7283,240.289,100.329,341.307,1003.36,0.61358,17.642
13.9786,240.757,100.677,341.307,1008.1,0.615243,17.7528
13.8843,240.723,100.407,341.307,1004.52,0.611917,17.6918
13.8846,240.517,100.321,341.307,1000.34,0.613442,17.7428
13.9383,240.846,100.696,341.307,1005.42,0.613523,17.7518
13.9081,240.724,100.416,341.307,1002.78,0.613394,17.6964
13.9413,240.61,100.186,341.307,1004.0,0.613549,17.726
13.9901,241.063,100.474,341.307,1002.74,0.611607,17.7758
13.8127,240.411,100.424,341.307,1006.78,0.6132,17.6567
13.9005,240.832,100.233,341.307,1006.49,0.61293,17.6848
13.817,240.632,100.936,341.307,1007.01,0.616848,17.6014
13.6708,239.971,100.742,341.307,997.758,0.61579,17.5525
13.7542,240.481,100.501,341.307,1007.92,0.614132,17.6407
13.7885,240.349,100.645,341.307,1004.98,0.616085,17.6662
13.9678,240.727,100.385,341.307,998.979,0.612088,17.7256
13.9078,240.911,100.453,341.307,1000.93,0.611252,17.7228
13.7805,240.517,101.424,341.307,1007.02,0.617145,17.628
13.4516,239.858,101.051,341.307,1004.92,0.615897,17.4616
13.6671,240.447,100.351,341.307,1000.01,0.609193,17.5851
13.7426,240.493,100.621,341.307,1001.93,0.614022,17.6258
13.6259,240.224,100.957,341.307,1007.76,0.616276,17.5541
13.7024,240.387,100.238,341.307,999.916,0.611215,17.6126
13.9215,240.79,100.423,341.307,1000.93,0.610906,17.7354
13.8116,240.662,101.411,341.307,1007.37,0.61878,17.5921
13.5876,240.091,100.79,341.307,1000.77,0.614549,17.5048
13.6761,240.335,100.873,341.307,1005.31,0.615391,17.5635
13.57,240.25,100.636,341.307,1002.54,0.614847,17.5013
