tas,rlut,rsut,rsdt,pr,clt,tos
13.5168,238.936,101.451,340.936,1076.76,0.590889,17.5596
13.5227,238.917,101.623,340.936,1076.17,0.59189,17.5576
13.4996,238.87,101.675,340.936,1076.75,0.591826,17.5336
13.4954,238.857,101.626,340.936,1075.61,0.591596,17.5255
13.4874,238.871,101.639,340.935,1076.38,0.591609,17.5268
13.4769,238.847,101.682,340.936,1074.86,0.591833,17.5254
13.4511,238.8,101.644,340.936,1074.5,0.591899,17.5107
13.452,238.795,101.722,340.936,1075.02,0.591762,17.5074
13.4671,238.827,101.681,340.935,1075.2,0.591696,17.5196
13.4884,238.859,101.597,340.936,1076.31,0.591433,17.5247
13.4798,238.906,101.666,340.937,1075.82,0.591316,17.5174
13.4932,238.858,101.636,340.936,1075.8,0.59222,17.5336
13.4962,238.933,101.624,340.935,1076.01,0.591181,17.5346
13.4926,238.871,101.62,340.936,1075.42,0.591401,17.5279
13.4757,238.83,101.571,340.937,1075.58,0.591147,17.5322
13.4988,238.851,101.672,340.936,1076.62,0.59213,17.5363
13.5075,238.896,101.537,340.935,1075.56,0.590944,17.5495
13.4981,238.856,101.627,340.936,1075.63,0.591902,17.5364
13.4941,238.899,101.624,340.937,1077.01,0.591871,17.5416
13.507,238.867,101.584,340.936,1075.49,0.591745,17.5505
13.5134,238.924,101.607,340.935,1076.58,0.5915,17.5556
13.5195,238.875,101.531,340.936,1076.13,0.591213,17.5618
13.5307,238.948,101.622,340.937,1077.59,0.591945,17.5629
13.5194,238.883,101.576,340.936,1076.88,0.591446,17.5591
13.4888,238.88,101.603,340.935,1075.52,0.591604,17.5366
13.501,238.914,101.591,340.936,1075.86,0.591714,17.5421
13.5246,238.921,101.555,340.937,1076.62,0.591285,17.5589
13.5437,238.949,101.65,340.936,1076.71,0.592428,17.5698
13.5134,238.848,101.655,340.935,1076.28,0.591648,17.5455
13.4795,238.842,101.602,340.936,1075.71,0.591123,17.5269
13.5086,238.9,101.52,340.937,1076.39,0.591201,17.5569
13.5257,238.919,101.61,340.936,1076.53,0.59188,17.5648
13.5305,238.992,101.521,340.935,1076.52,0.590536,17.557
13.538,238.914,101.516,340.936,1075.21,0.591356,17.5721
13.5479,238.98,101.593,340.937,1076.82,0.59124,17.5822
13.5216,238.898,101.589,340.936,1076.89,0.591404,17.5559
13.5424,238.939,101.481,340.935,1076.69,0.591458,17.5815
13.5535,238.995,101.592,340.936,1077.99,0.591387,17.5812
13.5228,238.919,101.642,340.937,1076.56,0.591771,17.5607
13.4966,238.885,101.638,340.936,1075.35,0.591408,17.5382
13.5022,238.872,101.527,340.935,1075.1,0.59099,17.5568
13.537,238.954,101.616,340.936,1077.07,0.591412,17.5735
13.5114,238.96,101.564,340.936,1076.06,0.590866,17.559
13.5316,238.922,101.627,340.936,1076.16,0.591642,17.5571
13.4985,238.902,101.622,340.935,1076.2,0.590716,17.5497
13.5173,238.89,101.607,340.936,1076.4,0.591551,17.5559
13.4948,238.941,101.644,340.936,1076.78,0.591542,17.542
13.4819,238.825,101.549,340.936,1075.26,0.591549,17.5398
13.5229,238.953,101.487,340.935,1077.21,0.590767,17.5632
13.5345,238.906,101.695,340.936,1077.13,0.592101,17.5768
13.5055,238.884,101.726,340.937,1076.71,0.592315,17.5492
13.4988,238.832,101.689,340.936,1076.16,0.592028,17.5447
13.5075,238.888,101.6,340.935,1076.47,0.591562,17.5512
13.5194,238.863,101.535,340.936,1075.15,0.591755,17.5596
13.5182,238.924,101.562,340.937,1076.54,0.591436,17.5642
13.5492,238.992,101.566,340.936,1076.78,0.591386,17.5739
13.5065,238.94,101.557,340.935,1075.78,0.590831,17.5431
13.5182,238.867,101.541,340.936,1075.3,0.591041,17.5512
13.5277,238.972,101.593,340.937,1077.11,0.591287,17.562
13.5303,238.912,101.592,340.936,1075.65,0.591829,17.5604
13.5032,238.912,101.71,340.935,1076.24,0.591821,17.5472
13.498,238.879,101.575,340.936,1075.94,0.591575,17.5422
13.515,238.861,101.606,340.937,1075.34,0.59182,17.5403
13.5067,238.889,101.626,340.936,1075.37,0.591652,17.5352
13.496,238.829,101.574,340.935,1075.22,0.591554,17.532
13.5175,238.826,101.538,340.936,1075.03,0.591453,17.5465
13.5352,238.915,101.504,340.937,1075.77,0.591339,17.5666
13.5396,238.91,101.629,340.936,1076.52,0.592104,17.5789
13.5353,238.955,101.564,340.935,1075.93,0.591155,17.5805
13.5479,238.933,101.66,340.936,1076.61,0.592149,17.5706
13.5347,238.89,101.539,340.937,1076.63,0.590771,17.564
13.5783,238.97,101.533,340.936,1077.47,0.591497,17.5915
13.57,238.948,101.587,340.935,1077.0,0.591763,17.5862
13.5456,238.917,101.599,340.936,1077.14,0.59207,17.5766
13.5561,238.982,101.486,340.937,1076.47,0.590999,17.5717
13.5366,238.884,101.558,340.936,1076.04,0.591504,17.5693
13.5405,238.898,101.652,340.935,1077.24,0.592403,17.5706
13.5281,238.922,101.509,340.936,1075.78,0.590777,17.5731
13.5455,238.95,101.582,340.937,1076.82,0.591497,17.5804
13.5198,238.926,101.658,340.936,1076.07,0.591993,17.5661
13.5295,238.928,101.517,340.935,1076.91,0.591193,17.5736
13.5399,238.912,101.587,340.936,1076.94,0.591382,17.5748
13.549,238.945,101.569,340.935,1076.33,0.591268,17.5705
13.5562,238.98,101.54,340.934,1076.87,0.591376,17.5816
13.547,238.922,101.545,340.934,1076.54,0.591574,17.5761
13.5529,238.963,101.51,340.935,1076.23,0.590992,17.575
13.5508,238.96,101.501,340.935,1076.24,0.591134,17.5773
13.5809,238.948,101.503,340.934,1076.52,0.591646,17.5997
13.5726,239.001,101.531,340.934,1078.02,0.591115,17.6031
13.5596,238.942,101.518,340.935,1077.35,0.591499,17.5938
13.5361,238.957,101.589,340.935,1077.67,0.591234,17.5716
13.539,238.922,101.554,340.934,1077.22,0.591371,17.5713
13.5455,239.04,101.505,340.934,1078.12,0.590869,17.583
13.5237,238.887,101.673,340.935,1076.97,0.591977,17.5636
13.5328,238.882,101.487,340.935,1076.71,0.59099,17.5742
13.5723,239.013,101.544,340.934,1077.51,0.591597,17.5972
13.5409,238.989,101.592,340.934,1077.01,0.591265,17.5796
13.5327,238.902,101.633,340.935,1076.32,0.592121,17.5786
13.5486,238.994,101.567,340.935,1076.89,0.591348,17.5889
13.5165,238.869,101.641,340.934,1075.95,0.592098,17.5573
