tas,rlut,rsut,rsdt,pr,clt,tos
13.2522,237.53,106.74,341.499,1019.85,0.493823,17.2459
13.3484,236.882,107.359,341.499,1020.6,0.505832,17.2586
13.2778,237.245,106.944,341.499,1017.52,0.498932,17.2674
13.4228,237.411,106.597,341.499,1019.68,0.498977,17.3697
13.3075,237.31,107.352,341.476,1022.36,0.501898,17.2751
13.4097,237.263,106.386,341.499,1018.43,0.500785,17.3589
13.5113,237.838,106.546,341.499,1024.05,0.498223,17.445
13.4245,237.242,107.391,341.499,1018.59,0.504609,17.3328
13.2912,237.653,106.792,341.476,1019.51,0.495549,17.2423
13.3854,237.408,106.452,341.499,1019.42,0.500049,17.323
13.4394,237.865,106.711,341.499,1022.37,0.497022,17.3297
13.3973,237.227,107.012,341.499,1019.88,0.502556,17.3344
13.4316,237.593,106.58,341.476,1018.2,0.496837,17.3365
13.3984,237.212,107.223,341.499,1018.05,0.501883,17.316
13.2787,237.598,106.82,341.499,1023.08,0.496856,17.2724
13.3122,236.943,107.566,341.499,1018.91,0.504235,17.2984
13.1818,237.604,107.029,341.476,1020.07,0.494732,17.1906
13.2656,236.782,107.074,341.499,1013.9,0.502398,17.2173
13.2552,237.4,106.591,341.499,1019.13,0.496316,17.2838
13.333,237.077,107.414,341.499,1016.17,0.503164,17.2674
13.3593,237.427,106.691,341.476,1018.73,0.497655,17.2927
13.366,237.208,106.684,341.499,1019.51,0.499202,17.3244
13.4295,237.6,106.91,341.499,1020.42,0.500981,17.3296
13.4723,237.22,106.711,341.499,1017.69,0.500902,17.4137
13.5624,237.771,106.444,341.476,1022.8,0.498807,17.4203
13.4117,237.232,107.173,341.499,1021.09,0.505052,17.352
13.3796,237.291,107.115,341.499,1021.44,0.50174,17.3115
13.2474,236.984,107.436,341.499,1019.34,0.504026,17.2306
13.3746,237.213,106.502,341.476,1016.91,0.499527,17.3156
13.4155,237.243,106.732,341.499,1020.68,0.500931,17.3789
13.4083,237.823,106.593,341.499,1026.27,0.495402,17.3684
13.4342,237.183,107.153,341.499,1020.09,0.502751,17.3881
13.3669,237.853,106.537,341.476,1020.87,0.492042,17.3411
13.4595,237.083,107.385,341.499,1018.45,0.505902,17.3635
13.3501,237.445,106.76,341.499,1019.24,0.49796,17.3235
13.3575,237.073,107.414,341.499,1018.24,0.504834,17.2169
13.242,237.278,106.653,341.476,1014.24,0.497515,17.24
13.1972,237.057,107.583,341.499,1017.35,0.501209,17.2569
13.2365,237.519,107.287,341.499,1022.4,0.497888,17.209
13.2124,236.661,107.278,341.499,1014.74,0.50217,17.2238
13.2452,237.672,106.811,341.476,1022.78,0.492949,17.2278
13.1931,236.821,107.183,341.499,1016.79,0.500723,17.2371
13.2089,237.387,107.348,341.499,1024.61,0.498246,17.2418
13.2878,237.01,107.461,341.499,1019.03,0.502749,17.2318
13.1604,237.752,106.595,341.476,1021.23,0.489551,17.2128
13.2224,236.761,107.578,341.499,1017.9,0.503352,17.1878
13.1229,236.838,107.262,341.499,1015.85,0.500096,17.2047
13.2023,236.872,107.38,341.499,1016.65,0.50302,17.2001
13.2264,237.467,106.845,341.476,1022.75,0.496812,17.2218
13.2502,236.933,107.3,341.499,1018.48,0.501976,17.2333
13.2776,237.284,107.146,341.499,1018.69,0.497849,17.2465
13.1888,236.889,107.122,341.499,1018.37,0.502837,17.2099
13.3154,237.405,106.567,341.476,1020.25,0.497072,17.2826
13.4364,237.175,106.868,341.499,1017.31,0.502048,17.3648
13.4375,237.586,106.455,341.499,1018.2,0.498648,17.365
13.5718,237.335,106.911,341.499,1021.74,0.50533,17.4515
13.632,237.987,106.279,341.476,1022.07,0.495479,17.4978
13.515,237.233,107.068,341.499,1017.88,0.504252,17.3602
13.2968,237.49,106.705,341.499,1018.33,0.495057,17.2915
13.4652,237.187,106.47,341.499,1018.57,0.501214,17.3824
13.5669,237.75,106.466,341.476,1026.74,0.498142,17.4929
13.3603,237.077,107.658,341.499,1018.3,0.502513,17.3801
13.3055,237.261,107.46,341.499,1020.02,0.50212,17.219
13.2001,237.123,107.439,341.499,1021.61,0.501598,17.1843
13.2442,237.157,107.133,341.476,1021.62,0.499109,17.2183
13.1987,236.539,107.621,341.499,1016.89,0.505946,17.2287
13.2307,237.212,106.809,341.499,1019.62,0.497137,17.2452
13.45,237.155,106.732,341.499,1021.34,0.500007,17.4244
13.3164,237.851,106.838,341.476,1022.81,0.494083,17.3284
13.3269,236.868,107.441,341.499,1016.11,0.503361,17.3204
13.4052,237.549,106.58,341.499,1018.2,0.497198,17.3478
13.4887,237.302,107.346,341.499,1021.84,0.503349,17.4158
13.321,237.533,107.082,341.476,1026.37,0.498197,17.3079
13.3169,237.11,107.14,341.499,1018.62,0.500905,17.2682
13.3055,237.407,107.072,341.499,1019.94,0.498051,17.2117
13.2491,236.732,107.166,341.499,1014.39,0.502769,17.2812
13.3688,237.129,107.052,341.476,1017.43,0.502449,17.3149
13.2245,237.283,106.968,341.499,1019.65,0.498535,17.2514
13.2255,237.371,107.047,341.499,1018.9,0.496632,17.267
13.3535,237.034,107.066,341.499,1015.6,0.502492,17.2957
13.4262,237.202,106.772,341.476,1018.94,0.501718,17.2962
13.2702,236.751,107.714,341.499,1016.26,0.506912,17.2393
13.291,237.31,107.022,341.499,1018.84,0.499629,17.2397
13.2584,236.966,107.13,341.499,1017.73,0.501682,17.2798
13.3205,237.191,106.768,341.476,1021.37,0.498185,17.3513
13.4262,237.228,107.263,341.499,1021.3,0.501281,17.3834
13.3535,237.369,106.962,341.499,1018.86,0.497717,17.3241
13.3718,237.078,106.704,341.499,1017.42,0.501057,17.4019
13.4578,237.952,106.483,341.476,1028.58,0.495641,17.4723
13.4544,237.206,107.46,341.499,1024.5,0.503377,17.4284
13.2222,237.486,107.388,341.499,1024.17,0.497632,17.2605
13.3046,236.948,107.387,341.499,1019.4,0.504008,17.2487
13.3054,237.228,106.863,341.476,1021.23,0.498752,17.3638
13.3116,236.689,107.585,341.499,1019.6,0.50584,17.3164
13.2971,237.066,107.302,341.499,1020.88,0.502694,17.2903
13.4015,237.067,106.857,341.499,1015.86,0.500671,17.3606
13.2326,237.172,107.518,341.476,1019.73,0.499694,17.3162
13.2274,237.214,107.414,341.499,1021.07,0.501866,17.2295
13.1749,237.388,106.909,341.499,1021.58,0.495221,17.2257
13.3365,236.913,107.495,341.499,1018.08,0.505944,17.2785
13.327,237.243,106.809,341.499,1017.97,0.497915,17.3576
13.4783,237.036,106.823,341.499,1017.74,0.502558,17.426
13.3936,237.858,106.414,341.499,1024.35,0.494484,17.3978
13.3867,237.366,107.334,341.499,1019.96,0.502467,17.3509
13.3231,237.713,106.701,341.476,1027.62,0.496624,17.3161
13.38,237.28,107.093,341.499,1021.92,0.502305,17.3159
13.3374,237.539,106.724,341.499,1021.79,0.495674,17.3538
13.4889,237.243,106.796,341.499,1020.22,0.502912,17.4132
13.4547,237.463,106.914,341.476,1020.5,0.499488,17.4347
13.5025,237.249,106.898,341.499,1015.37,0.502123,17.4422
13.4747,237.617,106.822,341.499,1017.62,0.497895,17.4274
13.45,237.309,107.032,341.499,1021.3,0.50298,17.3888
13.3821,237.517,107.116,341.476,1020.99,0.500009,17.3262
13.4155,237.132,106.758,341.499,1017.79,0.502231,17.3521
13.4427,237.584,106.609,341.499,1023.03,0.498416,17.3592
13.3898,237.323,107.034,341.499,1019.4,0.502341,17.344
13.4695,237.544,106.555,341.476,1022.72,0.498498,17.389
13.5265,237.217,106.711,341.499,1017.65,0.503807,17.4214
13.3823,237.838,106.985,341.499,1024.9,0.495316,17.3626
13.3279,237.205,106.894,341.499,1021.05,0.502079,17.3402
13.4825,237.824,106.6,341.476,1028.14,0.496623,17.413
